"Date","Storage(acre-feet)"
2005-01-07,110039
2005-01-08,113698
2005-01-09,141996
2005-01-10,190171
2005-01-11,192573
2005-01-12,193160
2005-01-13,194523
2005-01-14,197649
2005-01-15,196365
2005-01-16,193253
2005-01-17,192449
2005-01-18,192635
2005-01-19,192665
2005-01-20,192789
2005-01-21,193005
2005-01-22,NA
2005-01-23,192882
2005-01-24,190477
2005-01-25,188122
2005-01-26,188000
2005-01-27,188091
2005-01-28,188091
2005-01-29,188030
2005-01-30,188489
2005-01-31,NA
2005-02-01,189345
2005-02-02,189804
2005-02-03,190263
2005-02-04,190691
2005-02-05,NA
2005-02-06,191553
2005-02-07,191985
2005-02-08,192418
2005-02-09,192573
2005-02-10,192665
2005-02-11,192851
2005-02-12,193036
2005-02-13,193160
2005-02-14,193315
2005-02-15,NA
2005-02-16,191522
2005-02-17,191584
2005-02-18,192140
2005-02-19,192820
2005-02-20,187788
2005-02-21,189712
2005-02-22,192882
2005-02-23,189070
2005-02-24,188152
2005-02-25,188642
2005-02-26,187697
2005-02-27,187274
2005-02-28,188397
2005-03-01,189529
2005-03-02,190110
2005-03-03,190110
2005-03-04,190263
2005-03-05,190508
2005-03-06,190508
2005-03-07,191120
2005-03-08,191707
2005-03-09,192171
2005-03-10,192573
2005-03-11,192882
2005-03-12,193191
2005-03-13,193315
2005-03-14,193500
2005-03-15,193685
2005-03-16,NA
2005-03-17,193840
2005-03-18,191398
2005-03-19,189131
2005-03-20,187909
2005-03-21,187909
2005-03-22,187909
2005-03-23,190508
2005-03-24,192511
2005-03-25,192325
2005-03-26,192511
2005-03-27,NA
2005-03-28,192944
2005-03-29,193067
2005-03-30,193160
2005-03-31,193222
2005-04-01,193160
2005-04-02,193129
2005-04-03,193098
2005-04-04,193067
2005-04-05,NA
2005-04-06,193036
2005-04-07,192975
2005-04-08,192820
2005-04-09,192758
2005-04-10,192696
2005-04-11,192820
2005-04-12,193067
2005-04-13,193315
2005-04-14,193562
2005-04-15,193902
2005-04-16,194180
2005-04-17,194461
2005-04-18,194711
2005-04-19,194929
2005-04-20,195117
2005-04-21,195366
2005-04-22,195554
2005-04-23,195585
2005-04-24,195585
2005-04-25,195616
2005-04-26,195616
2005-04-27,195647
2005-04-28,NA
2005-04-29,195928
2005-04-30,195960
2005-05-01,195928
2005-05-02,195928
2005-05-03,195835
2005-05-04,195772
2005-05-05,195679
2005-05-06,195803
2005-05-07,195928
2005-05-08,195960
2005-05-09,195991
2005-05-10,195866
2005-05-11,195803
2005-05-12,195679
2005-05-13,NA
2005-05-14,NA
2005-05-15,195304
2005-05-16,195148
2005-05-17,195023
2005-05-18,194961
2005-05-19,194929
2005-05-20,194961
2005-05-21,NA
2005-05-22,NA
2005-05-23,NA
2005-05-24,195085
2005-05-25,195117
2005-05-26,195117
2005-05-27,195148
2005-05-28,195148
2005-05-29,195148
2005-05-30,195179
2005-05-31,195179
2005-06-01,195148
2005-06-02,195148
2005-06-03,195148
2005-06-04,195117
2005-06-05,195117
2005-06-06,195117
2005-06-07,195085
2005-06-08,195023
2005-06-09,194961
2005-06-10,194898
2005-06-11,194867
2005-06-12,194804
2005-06-13,194773
2005-06-14,194711
2005-06-15,194648
2005-06-16,194617
2005-06-17,194555
2005-06-18,194492
2005-06-19,194430
2005-06-20,194367
2005-06-21,194274
2005-06-22,194211
2005-06-23,194087
2005-06-24,193995
2005-06-25,193871
2005-06-26,193747
2005-06-27,193624
2005-06-28,193500
2005-06-29,193376
2005-06-30,193253
2005-07-01,193098
2005-07-02,193005
2005-07-03,192882
2005-07-04,192758
2005-07-05,192665
2005-07-06,192573
2005-07-07,192418
2005-07-08,192294
2005-07-09,192171
2005-07-10,192016
2005-07-11,191862
2005-07-12,191738
2005-07-13,191614
2005-07-14,191491
2005-07-15,191367
2005-07-16,191213
2005-07-17,191089
2005-07-18,190936
2005-07-19,190814
2005-07-20,190661
2005-07-21,190508
2005-07-22,190324
2005-07-23,190171
2005-07-24,190018
2005-07-25,189865
2005-07-26,189682
2005-07-27,189560
2005-07-28,189376
2005-07-29,189223
2005-07-30,189039
2005-07-31,188887
2005-08-01,188734
2005-08-02,188550
2005-08-03,188397
2005-08-04,188244
2005-08-05,188091
2005-08-06,187909
2005-08-07,187758
2005-08-08,187577
2005-08-09,NA
2005-08-10,187274
2005-08-11,187093
2005-08-12,186911
2005-08-13,NA
2005-08-14,NA
2005-08-15,186458
2005-08-16,186307
2005-08-17,186186
2005-08-18,186035
2005-08-19,185914
2005-08-20,185763
2005-08-21,185642
2005-08-22,185521
2005-08-23,185370
2005-08-24,185249
2005-08-25,185067
2005-08-26,184947
2005-08-27,184798
2005-08-28,184649
2005-08-29,184530
2005-08-30,184351
2005-08-31,184202
2005-09-01,184083
2005-09-02,183933
2005-09-03,183755
2005-09-04,183605
2005-09-05,183456
2005-09-06,NA
2005-09-07,183188
2005-09-08,183039
2005-09-09,182920
2005-09-10,182741
2005-09-11,182592
2005-09-12,182442
2005-09-13,182323
2005-09-14,182144
2005-09-15,181966
2005-09-16,181819
2005-09-17,181672
2005-09-18,181525
2005-09-19,181408
2005-09-20,NA
2005-09-21,181143
2005-09-22,181026
2005-09-23,180879
2005-09-24,180702
2005-09-25,180585
2005-09-26,180467
2005-09-27,180379
2005-09-28,180262
2005-09-29,180173
2005-09-30,179997
2005-10-01,179850
2005-10-02,179674
2005-10-03,179556
2005-10-04,179380
2005-10-05,179233
2005-10-06,179115
2005-10-07,178941
2005-10-08,178796
2005-10-09,178623
2005-10-10,178507
2005-10-11,178391
2005-10-12,178217
2005-10-13,178101
2005-10-14,177957
2005-10-15,177812
2005-10-16,177638
2005-10-17,177551
2005-10-18,177551
2005-10-19,177464
2005-10-20,177377
2005-10-21,177319
2005-10-22,177233
2005-10-23,177175
2005-10-24,177117
2005-10-25,177030
2005-10-26,176972
2005-10-27,176885
2005-10-28,NA
2005-10-29,NA
2005-10-30,NA
2005-10-31,NA
2005-11-01,176509
2005-11-02,176364
2005-11-03,176248
2005-11-04,176133
2005-11-05,175990
2005-11-06,175905
2005-11-07,175819
2005-11-08,175790
2005-11-09,175876
2005-11-10,175990
2005-11-11,175962
2005-11-12,175905
2005-11-13,175848
2005-11-14,175819
2005-11-15,175790
2005-11-16,175762
2005-11-17,175705
2005-11-18,175619
2005-11-19,175505
2005-11-20,175448
2005-11-21,175362
2005-11-22,175277
2005-11-23,175134
2005-11-24,175020
2005-11-25,174991
2005-11-26,174877
2005-11-27,174820
2005-11-28,174706
2005-11-29,174620
2005-11-30,174620
2005-12-01,174592
2005-12-02,174649
2005-12-03,174592
2005-12-04,174506
2005-12-05,174421
2005-12-06,174306
2005-12-07,174249
2005-12-08,174164
2005-12-09,174078
2005-12-10,174021
2005-12-11,173964
2005-12-12,173850
2005-12-13,173793
2005-12-14,173736
2005-12-15,173650
2005-12-16,173564
2005-12-17,173536
2005-12-18,173507
2005-12-19,173422
2005-12-20,173365
2005-12-21,173224
2005-12-22,173196
2005-12-23,173167
2005-12-24,173111
2005-12-25,173083
2005-12-26,NA
2005-12-27,172971
2005-12-28,172915
2005-12-29,172858
2005-12-30,172830
2005-12-31,172830
2006-01-01,NA
2006-01-02,174620
2006-01-03,178014
2006-01-04,178970
2006-01-05,179409
2006-01-06,179556
2006-01-07,179644
2006-01-08,179733
2006-01-09,179762
2006-01-10,179821
2006-01-11,179821
2006-01-12,179850
2006-01-13,179909
2006-01-14,179909
2006-01-15,179909
2006-01-16,179997
2006-01-17,180026
2006-01-18,180085
2006-01-19,180026
2006-01-20,180085
2006-01-21,180115
2006-01-22,180115
2006-01-23,180115
2006-01-24,180115
2006-01-25,180115
2006-01-26,180144
2006-01-27,180085
2006-01-28,180056
2006-01-29,180026
2006-01-30,179997
2006-01-31,NA
2006-02-01,179880
2006-02-02,179850
2006-02-03,179762
2006-02-04,179733
2006-02-05,179674
2006-02-06,179644
2006-02-07,179586
2006-02-08,179556
2006-02-09,179468
2006-02-10,179380
2006-02-11,179292
2006-02-12,179204
2006-02-13,179145
2006-02-14,179115
2006-02-15,179028
2006-02-16,178970
2006-02-17,178941
2006-02-18,178970
2006-02-19,178999
2006-02-20,178970
2006-02-21,178941
2006-02-22,178883
2006-02-23,178912
2006-02-24,178883
2006-02-25,178825
2006-02-26,178796
2006-02-27,178796
2006-02-28,NA
2006-03-01,182800
2006-03-02,183248
2006-03-03,183665
2006-03-04,184112
2006-03-05,184440
2006-03-06,184739
2006-03-07,185067
2006-03-08,185430
2006-03-09,185672
2006-03-10,185914
2006-03-11,186186
2006-03-12,186398
2006-03-13,186639
2006-03-14,NA
2006-03-15,186942
2006-03-16,187123
2006-03-17,187244
2006-03-18,187456
2006-03-19,187667
2006-03-20,187818
2006-03-21,187970
2006-03-22,188122
2006-03-23,188275
2006-03-24,188366
2006-03-25,188489
2006-03-26,188611
2006-03-27,188734
2006-03-28,189101
2006-03-29,190600
2006-03-30,NA
2006-03-31,192511
2006-04-01,192913
2006-04-02,193345
2006-04-03,193902
2006-04-04,195772
2006-04-05,193531
2006-04-06,187818
2006-04-07,188581
2006-04-08,188122
2006-04-09,NA
2006-04-10,185733
2006-04-11,185793
2006-04-12,186821
2006-04-13,187697
