"Date","Storage(acre-feet)"
2001-10-06,1259959
2001-10-07,1259610
2001-10-08,1259610
2001-10-09,1257514
2001-10-10,1256990
2001-10-11,1256291
2001-10-12,1254545
2001-10-13,1254370
2001-10-14,1253846
2001-10-15,1253497
2001-10-16,1252975
2001-10-17,1252627
2001-10-18,1251933
2001-10-19,1251586
2001-10-20,1251065
2001-10-21,1250370
2001-10-22,1249502
2001-10-23,1248807
2001-10-24,1248286
2001-10-25,1247766
2001-10-26,1247071
2001-10-27,1246376
2001-10-28,1246029
2001-10-29,1246029
2001-10-30,1246203
2001-10-31,1246029
2001-11-01,1245855
2001-11-02,1245682
2001-11-03,1245335
2001-11-04,1244987
2001-11-05,1244640
2001-11-06,1244466
2001-11-07,1244119
2001-11-08,1243772
2001-11-09,1243425
2001-11-10,1243598
2001-11-11,1243598
2001-11-12,1246029
2001-11-13,1246550
2001-11-14,1246550
2001-11-15,1246550
2001-11-16,1246376
2001-11-17,1246203
2001-11-18,1246029
2001-11-19,1245855
2001-11-20,1245682
2001-11-21,1246724
2001-11-22,1247592
2001-11-23,1247418
2001-11-24,1247418
2001-11-25,1247418
2001-11-26,1247939
2001-11-27,1248113
2001-11-28,1253322
2001-11-29,1256117
2001-11-30,1256641
2001-12-01,1268867
2001-12-02,1284667
2001-12-03,1290476
2001-12-04,1292774
2001-12-05,1294894
2001-12-06,1297368
2001-12-07,1298075
2001-12-08,1299311
2001-12-09,1299842
2001-12-10,1300195
2001-12-11,1300018
2001-12-12,1300372
2001-12-13,1300725
2001-12-14,1304966
2001-12-15,1305849
2001-12-16,1306559
2001-12-17,1308692
2001-12-18,1310291
2001-12-19,1311002
2001-12-20,1316155
2001-12-21,1321309
2001-12-22,1326835
2001-12-23,1330231
2001-12-24,1331304
2001-12-25,1333091
2001-12-26,1335236
2001-12-27,1336129
2001-12-28,1344905
2001-12-29,1355509
2001-12-30,1364523
2001-12-31,1370307
2002-01-01,1382080
2002-01-02,1418762
2002-01-03,1427397
2002-01-04,1431807
2002-01-05,1434389
2002-01-06,1449721
2002-01-07,1455099
2002-01-08,1458442
2002-01-09,1461413
2002-01-10,1463641
2002-01-11,1465312
2002-01-12,1465869
2002-01-13,1467169
2002-01-14,1469583
2002-01-15,1470703
2002-01-16,1471263
2002-01-17,1472196
2002-01-18,1472756
2002-01-19,1473503
2002-01-20,1474063
2002-01-21,1474810
2002-01-22,1475743
2002-01-23,1475743
2002-01-24,1476116
2002-01-25,1476676
2002-01-26,1477050
2002-01-27,1478170
2002-01-28,1479103
2002-01-29,1479477
2002-01-30,1480223
2002-01-31,1480410
2002-02-01,1480783
2002-02-02,1481343
2002-02-03,1481530
2002-02-04,1481903
2002-02-05,1482090
2002-02-06,1482463
2002-02-07,1483397
2002-02-08,1484517
2002-02-09,1484703
2002-02-10,1485450
2002-02-11,1485823
2002-02-12,1486197
2002-02-13,1486197
2002-02-14,1487130
2002-02-15,1487503
2002-02-16,1488063
2002-02-17,1488625
2002-02-18,1488813
2002-02-19,1489563
2002-02-20,1491065
2002-02-21,1491628
2002-02-22,1492753
2002-02-23,1492941
2002-02-24,1493129
2002-02-25,1493879
2002-02-26,1494254
2002-02-27,1494630
2002-02-28,1494817
2002-03-01,1494630
2002-03-02,1494630
2002-03-03,1494630
2002-03-04,1494630
2002-03-05,1494817
2002-03-06,1496131
2002-03-07,1497444
2002-03-08,1497632
2002-03-09,1498007
2002-03-10,1498945
2002-03-11,1501010
2002-03-12,1502135
2002-03-13,1502135
