"Date","Storage(acre-feet)"
2009-03-24,62858
2009-03-25,63196
2009-03-26,63469
2009-03-27,63716
2009-03-28,64067
2009-03-29,64288
2009-03-30,64326
2009-03-31,64965
2009-04-01,65296
2009-04-02,65600
2009-04-03,65876
2009-04-04,66181
2009-04-05,66401
2009-04-06,66719
2009-04-07,67079
2009-04-08,67494
2009-04-09,67811
2009-04-10,68115
2009-04-11,68391
2009-04-12,68696
2009-04-13,69165
2009-04-14,69220
2009-04-15,69525
2009-04-16,69787
2009-04-17,70091
2009-04-18,70436
2009-04-19,70782
2009-04-20,71279
2009-04-21,72093
2009-04-22,72694
2009-04-23,73487
2009-04-24,74030
2009-04-25,74530
2009-04-26,74897
2009-04-27,75279
2009-04-28,75617
2009-04-29,76057
2009-04-30,76453
2009-05-01,77819
2009-05-02,79210
2009-05-03,80301
2009-05-04,82249
2009-05-05,82997
2009-05-06,84928
2009-05-07,85131
2009-05-08,85146
2009-05-09,85053
2009-05-10,84912
2009-05-11,84741
2009-05-12,84678
2009-05-13,84569
2009-05-14,84616
2009-05-15,84678
2009-05-16,84725
2009-05-17,84756
2009-05-18,84756
2009-05-19,84819
2009-05-20,84850
2009-05-21,84850
2009-05-22,84881
2009-05-23,84881
2009-05-24,84881
2009-05-25,84850
2009-05-26,84834
2009-05-27,84881
2009-05-28,84912
2009-05-29,84959
2009-05-30,85037
2009-05-31,85053
2009-06-01,85068
2009-06-02,85068
2009-06-03,85146
2009-06-04,85131
2009-06-05,85209
2009-06-06,85209
2009-06-07,85209
2009-06-08,85209
2009-06-09,85193
2009-06-10,85178
2009-06-11,85162
2009-06-12,85146
2009-06-13,85131
2009-06-14,85115
2009-06-15,85100
2009-06-16,85084
2009-06-17,85068
2009-06-18,85022
2009-06-19,84990
2009-06-20,84959
2009-06-21,84944
2009-06-22,84897
2009-06-23,84834
2009-06-24,84803
2009-06-25,84756
2009-06-26,84725
2009-06-27,84694
2009-06-28,84663
2009-06-29,84629
2009-06-30,84538
2009-07-01,84507
2009-07-02,84461
2009-07-03,84399
2009-07-04,84352
2009-07-05,84274
2009-07-06,84212
2009-07-07,84165
2009-07-08,84102
2009-07-09,84040
2009-07-10,83997
2009-07-11,83931
2009-07-12,83884
2009-07-13,83821
2009-07-14,83759
2009-07-15,83713
2009-07-16,83666
2009-07-17,83604
2009-07-18,83557
2009-07-19,83526
2009-07-20,83464
2009-07-21,83401
2009-07-22,83339
2009-07-23,83276
2009-07-24,83214
2009-07-25,83167
2009-07-26,83121
2009-07-27,83118
2009-07-28,83055
2009-07-29,82993
2009-07-30,82946
2009-07-31,82825
2009-08-01,82821
2009-08-02,82743
2009-08-03,82603
2009-08-04,82385
2009-08-05,82168
2009-08-06,82060
2009-08-07,81874
2009-08-08,81654
2009-08-09,81482
2009-08-10,81263
2009-08-11,81061
2009-08-12,80874
2009-08-13,80657
2009-08-14,80456
2009-08-15,80269
2009-08-16,80049
2009-08-17,79705
2009-08-18,79223
2009-08-19,78715
2009-08-20,78345
2009-08-21,77802
2009-08-22,77306
2009-08-23,76818
2009-08-24,76333
2009-08-25,75852
2009-08-26,75364
2009-08-27,74879
2009-08-28,74398
2009-08-29,73850
2009-08-30,73411
2009-08-31,72958
2009-09-01,72383
2009-09-02,71796
2009-09-03,71204
2009-09-04,70613
2009-09-05,70022
2009-09-06,69452
2009-09-07,68880
2009-09-08,68306
2009-09-09,67711
2009-09-10,67147
2009-09-11,66564
2009-09-12,65987
2009-09-13,65390
2009-09-14,64797
2009-09-15,64104
2009-09-16,63558
2009-09-17,63012
2009-09-18,62438
2009-09-19,61882
2009-09-20,61320
2009-09-21,60739
2009-09-22,60152
2009-09-23,59591
2009-09-24,59018
2009-09-25,58445
2009-09-26,57883
2009-09-27,57332
2009-09-28,56772
2009-09-29,56207
2009-09-30,55655
2009-10-01,54960
2009-10-02,54315
2009-10-03,53676
2009-10-04,53043
2009-10-05,52392
2009-10-06,51757
2009-10-07,51137
2009-10-08,50531
2009-10-09,49912
2009-10-10,49294
2009-10-11,48688
2009-10-12,48160
2009-10-13,48403
2009-10-14,48540
2009-10-15,48460
2009-10-16,48345
2009-10-17,48206
2009-10-18,48080
2009-10-19,47965
2009-10-20,47839
2009-10-21,47702
2009-10-22,47554
2009-10-23,47418
2009-10-24,47292
2009-10-25,47142
2009-10-26,46992
2009-10-27,46842
2009-10-28,46693
2009-10-29,46533
2009-10-30,46397
2009-10-31,46249
2009-11-01,46116
2009-11-02,45979
2009-11-03,45848
2009-11-04,45655
2009-11-05,45474
2009-11-06,45315
2009-11-07,45125
2009-11-08,44920
2009-11-09,44706
2009-11-10,44205
2009-11-11,43982
2009-11-12,43810
2009-11-13,43596
2009-11-14,43382
2009-11-15,43160
2009-11-16,42958
2009-11-17,42765
2009-11-18,42582
2009-11-19,42379
2009-11-20,42262
2009-11-21,42061
2009-11-22,41891
2009-11-23,41680
2009-11-24,41472
2009-11-25,41238
2009-11-26,41015
2009-11-27,41004
2009-11-28,40770
2009-11-29,40528
2009-11-30,40320
2009-12-01,40113
2009-12-02,39908
2009-12-03,39695
2009-12-04,39480
2009-12-05,39264
2009-12-06,39136
2009-12-07,38960
2009-12-08,38852
2009-12-09,38832
2009-12-10,38822
2009-12-11,38901
2009-12-12,39067
2009-12-13,39146
2009-12-14,39156
2009-12-15,39195
2009-12-16,39195
2009-12-17,39195
2009-12-18,39195
2009-12-19,39195
2009-12-20,39215
2009-12-21,39323
2009-12-22,39340
2009-12-23,39362
2009-12-24,39362
2009-12-25,39362
2009-12-26,39362
2009-12-27,39382
2009-12-28,39392
2009-12-29,39441
2009-12-30,39481
2009-12-31,39491
2010-01-01,39541
2010-01-02,39560
2010-01-03,39561
2010-01-04,NA
2010-01-05,39570
2010-01-06,39580
2010-01-07,39580
2010-01-08,39590
2010-01-09,39610
2010-01-10,39610
2010-01-11,39620
2010-01-12,39937
2010-01-13,40379
2010-01-14,40528
2010-01-15,40617
2010-01-16,40687
2010-01-17,40909
2010-01-18,41216
2010-01-19,41472
2010-01-20,41719
2010-01-21,41881
2010-01-22,42008
2010-01-23,42082
2010-01-24,42167
2010-01-25,42315
2010-01-26,42411
2010-01-27,42465
2010-01-28,42497
2010-01-29,42561
2010-01-30,42689
2010-01-31,42722
2010-02-01,42765
2010-02-02,42786
2010-02-03,42904
2010-02-04,43022
2010-02-05,43149
2010-02-06,43266
2010-02-07,43319
2010-02-08,43372
2010-02-09,43468
2010-02-10,43510
2010-02-11,43564
2010-02-12,43628
2010-02-13,43671
2010-02-14,43724
2010-02-15,43789
2010-02-16,43821
2010-02-17,43896
2010-02-18,43961
2010-02-19,44068
2010-02-20,44153
2010-02-21,44290
2010-02-22,44428
2010-02-23,44588
2010-02-24,44748
2010-02-25,44866
2010-02-26,45114
2010-02-27,45273
2010-02-28,45432
2010-03-01,45549
2010-03-02,45826
2010-03-03,46073
2010-03-04,46192
2010-03-05,46328
2010-03-06,46488
2010-03-07,46613
2010-03-08,46671
2010-03-09,46728
2010-03-10,46854
2010-03-11,46934
2010-03-12,47200
2010-03-13,47315
2010-03-14,47361
2010-03-15,47418
2010-03-16,47497
2010-03-17,47611
2010-03-18,47702
2010-03-19,47816
2010-03-20,47931
2010-03-21,48080
2010-03-22,48229
2010-03-23,48414
2010-03-24,48619
2010-03-25,48973
2010-03-26,49167
2010-03-27,49363
2010-03-28,49571
2010-03-29,50061
2010-03-30,50864
2010-03-31,51400
2010-04-01,51803
2010-04-02,52246
2010-04-03,52527
2010-04-04,52944
2010-04-05,53226
2010-04-06,53433
2010-04-07,53590
2010-04-08,53798
2010-04-09,53994
2010-04-10,54204
2010-04-11,54485
2010-04-12,54862
2010-04-13,55070
2010-04-14,55266
2010-04-15,55574
2010-04-16,55854
2010-04-17,56133
2010-04-18,56378
2010-04-19,56686
2010-04-20,57271
2010-04-21,57699
2010-04-22,58083
2010-04-23,58484
2010-04-24,58927
2010-04-25,59410
2010-04-26,59928
2010-04-27,61372
2010-04-28,62529
2010-04-29,63286
2010-04-30,63869
2010-05-01,64379
2010-05-02,64893
2010-05-03,65300
2010-05-04,66151
2010-05-05,67008
2010-05-06,67656
2010-05-07,68292
2010-05-08,68983
2010-05-09,69480
2010-05-10,70228
2010-05-11,70710
2010-05-12,71195
2010-05-13,71709
2010-05-14,72265
2010-05-15,72929
2010-05-16,73704
2010-05-17,74587
2010-05-18,75394
2010-05-19,76143
2010-05-20,76936
2010-05-21,77597
2010-05-22,78081
2010-05-23,78404
2010-05-24,78685
2010-05-25,79114
2010-05-26,79580
2010-05-27,80285
2010-05-28,80672
2010-05-29,81029
2010-05-30,81435
2010-05-31,81890
2010-06-01,82448
2010-06-02,83118
2010-06-03,84006
2010-06-04,85114
2010-06-05,85906
2010-06-06,86663
2010-06-07,87209
2010-06-08,87374
2010-06-09,87557
2010-06-10,87458
2010-06-11,87209
2010-06-12,86910
2010-06-13,86630
2010-06-14,86423
2010-06-15,86407
2010-06-16,86581
2010-06-17,86745
2010-06-18,86894
2010-06-19,86993
2010-06-20,87076
2010-06-21,87142
2010-06-22,NA
2010-06-23,NA
2010-06-24,NA
2010-06-25,NA
2010-06-26,87275
2010-06-27,87241
2010-06-28,87209
2010-06-29,87142
2010-06-30,87092
2010-07-01,87092
2010-07-02,87076
2010-07-03,87043
2010-07-04,86993
2010-07-05,86960
2010-07-06,86943
2010-07-07,86993
2010-07-08,87059
2010-07-09,87059
2010-07-10,87059
2010-07-11,87076
2010-07-12,87059
2010-07-13,87043
2010-07-14,87043
2010-07-15,87026
2010-07-16,87076
2010-07-17,87076
2010-07-18,87059
2010-07-19,87026
2010-07-20,86993
2010-07-21,86945
2010-07-22,86960
2010-07-23,86910
2010-07-24,86877
2010-07-25,86844
2010-07-26,86811
2010-07-27,86778
2010-07-28,86745
2010-07-29,86696
2010-07-30,86646
2010-07-31,86613
2010-08-01,86564
2010-08-02,86517
2010-08-03,86485
2010-08-04,86485
2010-08-05,86407
2010-08-06,86376
2010-08-07,86329
2010-08-08,86397
2010-08-09,86250
2010-08-10,86187
2010-08-11,86156
2010-08-12,86109
2010-08-13,86078
2010-08-14,86016
2010-08-15,85984
2010-08-16,85972
2010-08-17,85922
2010-08-18,85875
2010-08-19,85828
2010-08-20,85766
2010-08-21,85719
2010-08-22,85688
2010-08-23,85626
2010-08-24,85595
2010-08-25,85533
2010-08-26,85517
2010-08-27,85455
2010-08-28,84927
2010-08-29,85362
2010-08-30,85315
2010-08-31,85284
2010-09-01,85253
2010-09-02,85504
2010-09-03,84943
2010-09-04,84723
2010-09-05,84489
2010-09-06,84317
2010-09-07,84099
2010-09-08,83800
2010-09-09,83695
2010-09-10,83510
2010-09-11,83291
2010-09-12,83103
2010-09-13,82700
2010-09-14,82432
2010-09-15,82050
2010-09-16,81670
2010-09-17,81279
2010-09-18,80889
2010-09-19,80533
2010-09-20,80159
2010-09-21,79780
2010-09-22,79394
2010-09-23,78851
2010-09-24,78154
2010-09-25,77690
2010-09-26,77232
2010-09-27,75881
2010-09-28,75099
2010-09-29,74369
2010-09-30,73602
2010-10-01,72841
2010-10-02,72045
2010-10-03,71321
2010-10-04,70627
2010-10-05,69883
2010-10-06,69121
2010-10-07,68445
2010-10-08,67698
2010-10-09,66966
2010-10-10,66220
2010-10-11,65670
2010-10-12,65114
2010-10-13,63973
2010-10-14,63235
2010-10-15,62529
2010-10-16,61803
2010-10-17,61086
2010-10-18,60411
2010-10-19,59900
2010-10-20,59044
2010-10-21,58368
2010-10-22,57723
2010-10-23,57307
2010-10-24,57748
2010-10-25,57234
2010-10-26,56391
2010-10-27,55950
2010-10-28,55768
2010-10-29,55266
2010-10-30,55168
2010-10-31,54862
2010-11-01,54500
2010-11-02,54093
2010-11-03,53847
2010-11-04,53420
2010-11-05,52895
2010-11-06,52576
2010-11-07,52833
2010-11-08,52563
2010-11-09,52271
2010-11-10,51919
2010-11-11,51711
2010-11-12,51400
2010-11-13,51069
2010-11-14,50773
2010-11-15,50462
2010-11-16,50151
2010-11-17,49821
2010-11-18,49478
2010-11-19,49294
2010-11-20,49179
2010-11-21,49007
2010-11-22,48801
2010-11-23,48631
2010-11-24,48299
2010-11-25,47976
2010-11-26,47645
2010-11-27,47452
2010-11-28,47119
2010-11-29,46784
2010-11-30,46454
2010-12-01,46127
2010-12-02,45858
2010-12-03,45751
2010-12-04,45527
2010-12-05,45495
2010-12-06,45783
2010-12-07,45751
2010-12-08,45754
2010-12-09,45815
2010-12-10,46084
2010-12-11,46181
2010-12-12,46181
2010-12-13,46127
2010-12-14,46900
2010-12-15,47223
2010-12-16,47338
2010-12-17,47599
2010-12-18,49053
2010-12-19,51149
2010-12-20,52186
2010-12-21,52637
2010-12-22,52944
2010-12-23,53079
2010-12-24,53129
2010-12-25,53250
2010-12-26,53323
2010-12-27,53286
2010-12-28,53141
2010-12-29,53323
2010-12-30,53141
2010-12-31,52969
2011-01-01,52858
2011-01-02,52698
2011-01-03,52466
2011-01-04,52246
2011-01-05,52016
2011-01-06,51780
2011-01-07,51549
2011-01-08,51308
2011-01-09,51103
2011-01-10,50841
2011-01-11,50635
2011-01-12,50404
2011-01-13,50255
2011-01-14,50049
2011-01-15,49810
2011-01-16,49605
2011-01-17,49294
2011-01-18,49319
2011-01-19,49135
2011-01-20,48858
2011-01-21,48688
2011-01-22,48495
2011-01-23,48310
2011-01-24,47873
2011-01-25,47656
2011-01-26,47463
2011-01-27,47245
2011-01-28,47188
2011-01-29,47350
2011-01-30,46969
2011-01-31,47656
2011-02-01,47782
2011-02-02,47862
2011-02-03,47976
2011-02-04,48068
2011-02-05,48172
2011-02-06,48275
2011-02-07,48402
2011-02-08,48506
2011-02-09,48585
2011-02-10,48676
2011-02-11,48779
2011-02-12,48881
2011-02-13,48973
2011-02-14,49294
2011-02-15,49958
2011-02-16,50439
2011-02-17,50875
2011-02-18,51183
2011-02-19,51435
2011-02-20,51595
2011-02-21,51745
2011-02-22,51895
2011-02-23,52016
2011-02-24,52271
2011-02-25,52625
2011-02-26,52759
2011-02-27,52858
2011-02-28,52944
2011-03-01,53030
2011-03-02,53396
2011-03-03,53615
2011-03-04,53762
2011-03-05,53945
2011-03-06,54303
2011-03-07,54522
2011-03-08,54728
2011-03-09,54923
2011-03-10,55205
2011-03-11,55451
2011-03-12,55671
2011-03-13,56084
2011-03-14,56649
2011-03-15,57527
2011-03-16,58614
2011-03-17,59281
2011-03-18,60136
2011-03-19,60840
2011-03-20,61372
2011-03-21,61776
2011-03-22,62063
2011-03-23,62542
2011-03-24,63104
2011-03-25,63493
2011-03-26,63895
