"Date","Storage(acre-feet)"
2009-03-24,611
2009-03-25,610
2009-03-26,614
2009-03-27,619
2009-03-28,630
2009-03-29,652
2009-03-30,648
2009-03-31,640
2009-04-01,643
2009-04-02,667
2009-04-03,661
2009-04-04,636
2009-04-05,625
2009-04-06,635
2009-04-07,664
2009-04-08,667
2009-04-09,643
2009-04-10,626
2009-04-11,615
2009-04-12,622
2009-04-13,658
2009-04-14,678
2009-04-15,650
2009-04-16,629
2009-04-17,634
2009-04-18,687
2009-04-19,756
2009-04-20,827
2009-04-21,858
2009-04-22,866
2009-04-23,855
2009-04-24,786
2009-04-25,705
2009-04-26,680
2009-04-27,698
2009-04-28,699
2009-04-29,691
2009-04-30,705
2009-05-01,1111
2009-05-02,1052
2009-05-03,1103
2009-05-04,956
2009-05-05,1099
2009-05-06,1024
2009-05-07,926
2009-05-08,867
2009-05-09,865
2009-05-10,864
2009-05-11,870
2009-05-12,860
2009-05-13,819
2009-05-14,829
2009-05-15,880
2009-05-16,912
2009-05-17,958
2009-05-18,965
2009-05-19,994
2009-05-20,974
2009-05-21,891
2009-05-22,854
2009-05-23,857
2009-05-24,835
2009-05-25,804
2009-05-26,805
2009-05-27,806
2009-05-28,793
2009-05-29,778
2009-05-30,772
2009-05-31,787
2009-06-01,774
2009-06-02,801
2009-06-03,798
2009-06-04,755
2009-06-05,729
2009-06-06,693
2009-06-07,672
2009-06-08,675
2009-06-09,694
2009-06-10,699
2009-06-11,687
2009-06-12,674
2009-06-13,674
2009-06-14,680
2009-06-15,673
2009-06-16,682
2009-06-17,696
2009-06-18,702
2009-06-19,704
2009-06-20,702
2009-06-21,674
2009-06-22,660
2009-06-23,653
2009-06-24,655
2009-06-25,665
2009-06-26,659
2009-06-27,652
2009-06-28,653
2009-06-29,652
2009-06-30,645
2009-07-01,631
2009-07-02,703
2009-07-03,742
2009-07-04,760
2009-07-05,796
2009-07-06,868
2009-07-07,918
2009-07-08,923
2009-07-09,919
2009-07-10,915
2009-07-11,913
2009-07-12,912
2009-07-13,913
2009-07-14,914
2009-07-15,912
2009-07-16,908
2009-07-17,905
2009-07-18,903
2009-07-19,900
2009-07-20,897
2009-07-21,894
2009-07-22,892
2009-07-23,888
2009-07-24,885
2009-07-25,883
2009-07-26,881
2009-07-27,878
2009-07-28,876
2009-07-29,872
2009-07-30,870
2009-07-31,868
2009-08-01,865
2009-08-02,862
2009-08-03,859
2009-08-04,855
2009-08-05,851
2009-08-06,847
2009-08-07,843
2009-08-08,840
2009-08-09,836
2009-08-10,832
2009-08-11,829
2009-08-12,824
2009-08-13,820
2009-08-14,816
2009-08-15,812
2009-08-16,808
2009-08-17,804
2009-08-18,800
2009-08-19,796
2009-08-20,792
2009-08-21,788
2009-08-22,784
2009-08-23,780
2009-08-24,777
2009-08-25,772
2009-08-26,769
2009-08-27,765
2009-08-28,761
2009-08-29,758
2009-08-30,753
2009-08-31,749
2009-09-01,745
2009-09-02,742
2009-09-03,738
2009-09-04,734
2009-09-05,731
2009-09-06,726
2009-09-07,723
2009-09-08,720
2009-09-09,717
2009-09-10,713
2009-09-11,710
2009-09-12,707
2009-09-13,704
2009-09-14,701
2009-09-15,697
2009-09-16,694
2009-09-17,691
2009-09-18,688
2009-09-19,685
2009-09-20,681
2009-09-21,678
2009-09-22,674
2009-09-23,671
2009-09-24,668
2009-09-25,665
2009-09-26,662
2009-09-27,659
2009-09-28,655
2009-09-29,652
2009-09-30,649
2009-10-01,645
2009-10-02,642
2009-10-03,639
2009-10-04,638
2009-10-05,636
2009-10-06,633
2009-10-07,630
2009-10-08,628
2009-10-09,625
2009-10-10,622
2009-10-11,619
2009-10-12,616
2009-10-13,736
2009-10-14,1079
2009-10-15,990
2009-10-16,950
2009-10-17,926
2009-10-18,914
2009-10-19,909
2009-10-20,917
2009-10-21,919
2009-10-22,913
2009-10-23,906
2009-10-24,898
2009-10-25,892
2009-10-26,887
2009-10-27,884
2009-10-28,881
2009-10-29,659
2009-10-30,624
2009-10-31,592
2009-11-01,NA
2009-11-02,570
2009-11-03,566
2009-11-04,562
2009-11-05,560
2009-11-06,558
2009-11-07,557
2009-11-08,556
2009-11-09,555
2009-11-10,551
2009-11-11,549
2009-11-12,550
2009-11-13,549
2009-11-14,547
2009-11-15,546
2009-11-16,544
2009-11-17,541
2009-11-18,540
2009-11-19,538
2009-11-20,540
2009-11-21,540
2009-11-22,540
2009-11-23,540
2009-11-24,540
2009-11-25,540
2009-11-26,541
2009-11-27,543
2009-11-28,546
2009-11-29,546
2009-11-30,547
2009-12-01,549
2009-12-02,549
2009-12-03,550
2009-12-04,549
2009-12-05,549
2009-12-06,552
2009-12-07,560
2009-12-08,560
2009-12-09,558
2009-12-10,557
2009-12-11,561
2009-12-12,570
2009-12-13,571
2009-12-14,567
2009-12-15,564
2009-12-16,562
2009-12-17,562
2009-12-18,564
2009-12-19,572
2009-12-20,577
2009-12-21,585
2009-12-22,586
2009-12-23,583
2009-12-24,581
2009-12-25,579
2009-12-26,577
2009-12-27,577
2009-12-28,577
2009-12-29,577
2009-12-30,577
2009-12-31,576
2010-01-01,577
2010-01-02,577
2010-01-03,577
2010-01-04,576
2010-01-05,576
2010-01-06,576
2010-01-07,579
2010-01-08,586
2010-01-09,598
2010-01-10,607
2010-01-11,604
2010-01-12,608
2010-01-13,620
2010-01-14,608
2010-01-15,599
2010-01-16,592
2010-01-17,591
2010-01-18,595
2010-01-19,592
2010-01-20,596
2010-01-21,593
2010-01-22,593
2010-01-23,590
