"Date","Storage(acre-feet)"
2009-03-24,168186
2009-03-25,168186
2009-03-26,168600
2009-03-27,169428
2009-03-28,168186
2009-03-29,169428
2009-03-30,169842
2009-03-31,168600
2009-04-01,167772
2009-04-02,166944
2009-04-03,168186
2009-04-04,168186
2009-04-05,167772
2009-04-06,167772
2009-04-07,168600
2009-04-08,168600
2009-04-09,169428
2009-04-10,168600
2009-04-11,168600
2009-04-12,168600
2009-04-13,165702
2009-04-14,166530
2009-04-15,166530
2009-04-16,166116
2009-04-17,166530
2009-04-18,166530
2009-04-19,166530
2009-04-20,166116
2009-04-21,166116
2009-04-22,165288
2009-04-23,163218
2009-04-24,163632
2009-04-25,163218
2009-04-26,162804
2009-04-27,161564
2009-04-28,161151
2009-04-29,161151
2009-04-30,161564
2009-05-01,162390
2009-05-02,164460
2009-05-03,164874
2009-05-04,166530
2009-05-05,167358
2009-05-06,166944
2009-05-07,167772
2009-05-08,167772
2009-05-09,167772
2009-05-10,166530
2009-05-11,166530
2009-05-12,165702
2009-05-13,165288
2009-05-14,165288
2009-05-15,165288
2009-05-16,165288
2009-05-17,165288
2009-05-18,164046
2009-05-19,163218
2009-05-20,163218
2009-05-21,162804
2009-05-22,162390
2009-05-23,161151
2009-05-24,160738
2009-05-25,160325
2009-05-26,159912
2009-05-27,159499
2009-05-28,158260
2009-05-29,157434
2009-05-30,155782
2009-05-31,154130
2009-06-01,152482
2009-06-02,151638
2009-06-03,150422
2009-06-04,147950
2009-06-05,146714
2009-06-06,145890
2009-06-07,144654
2009-06-08,143418
2009-06-09,142182
2009-06-10,141565
2009-06-11,140946
2009-06-12,139298
2009-06-13,138474
2009-06-14,138062
2009-06-15,137239
2009-06-16,136004
2009-06-17,135593
2009-06-18,134770
2009-06-19,133535
2009-06-20,131478
2009-06-21,130860
2009-06-22,130243
2009-06-23,129420
2009-06-24,128599
2009-06-25,128599
2009-06-26,127368
2009-06-27,126550
2009-06-28,125730
2009-06-29,124905
2009-06-30,123673
2009-07-01,122852
2009-07-02,122442
2009-07-03,120800
2009-07-04,119158
2009-07-05,117105
2009-07-06,115874
2009-07-07,113821
2009-07-08,112182
2009-07-09,111364
2009-07-10,109319
2009-07-11,108092
2009-07-12,106865
2009-07-13,106047
2009-07-14,105638
2009-07-15,104412
2009-07-16,103186
2009-07-17,102570
2009-07-18,101961
2009-07-19,101552
2009-07-20,100190
2009-07-21,98830
2009-07-22,97467
2009-07-23,99101
2009-07-24,96242
2009-07-25,95018
2009-07-26,95018
2009-07-27,96242
2009-07-28,92570
2009-07-29,93386
2009-07-30,92978
2009-07-31,90122
2009-08-01,88700
2009-08-02,87269
2009-08-03,86048
2009-08-04,84690
2009-08-05,83330
2009-08-06,81978
2009-08-07,80286
2009-08-08,78594
2009-08-09,76902
2009-08-10,75210
2009-08-11,73518
2009-08-12,71825
2009-08-13,70608
2009-08-14,69797
2009-08-15,69392
2009-08-16,68581
2009-08-17,68175
2009-08-18,67770
2009-08-19,66959
2009-08-20,66148
2009-08-21,65337
2009-08-22,64526
2009-08-23,63716
2009-08-24,62908
2009-08-25,62100
2009-08-26,61292
2009-08-27,60484
2009-08-28,60080
2009-08-29,58464
2009-08-30,58060
2009-08-31,56040
2009-09-01,55637
2009-09-02,54426
2009-09-03,53216
2009-09-04,51602
2009-09-05,49584
2009-09-06,48980
2009-09-07,48374
2009-09-08,47970
2009-09-09,47165
2009-09-10,46763
2009-09-11,46360
2009-09-12,45153
2009-09-13,43945
2009-09-14,43545
2009-09-15,43140
2009-09-16,42738
2009-09-17,42738
2009-09-18,42335
2009-09-19,41933
2009-09-20,41128
2009-09-21,40726
2009-09-22,40323
2009-09-23,39920
2009-09-24,39519
2009-09-25,38716
2009-09-26,37511
2009-09-27,34701
2009-09-28,33898
2009-09-29,NA
2009-09-30,33094
2009-10-01,33094
2009-10-02,31490
2009-10-03,29090
2009-10-04,28690
2009-10-05,29090
2009-10-06,27890
2009-10-07,27890
2009-10-08,27490
2009-10-09,27090
2009-10-10,26690
2009-10-11,25890
2009-10-12,26690
2009-10-13,25890
2009-10-14,31090
2009-10-15,31490
2009-10-16,31890
2009-10-17,31490
2009-10-18,31890
2009-10-19,31090
2009-10-20,31490
2009-10-21,31090
2009-10-22,30690
2009-10-23,29490
2009-10-24,29890
2009-10-25,29890
2009-10-26,28690
2009-10-27,27490
2009-10-28,27090
2009-10-29,27490
2009-10-30,26690
2009-10-31,26690
2009-11-01,26690
2009-11-02,26690
2009-11-03,26690
2009-11-04,27090
2009-11-05,26290
2009-11-06,25490
2009-11-07,25490
2009-11-08,24690
2009-11-09,24690
2009-11-10,24690
2009-11-11,23890
2009-11-12,23092
2009-11-13,23092
2009-11-14,22693
2009-11-15,22693
2009-11-16,21895
2009-11-17,22294
2009-11-18,21895
2009-11-19,23092
2009-11-20,23491
2009-11-21,23491
2009-11-22,23491
2009-11-23,23092
2009-11-24,23092
2009-11-25,23092
2009-11-26,22294
2009-11-27,22294
2009-11-28,22693
2009-11-29,22294
2009-11-30,22294
2009-12-01,22294
2009-12-02,21895
2009-12-03,21895
2009-12-04,21895
2009-12-05,21600
2009-12-06,21300
2009-12-07,21000
2009-12-08,20698
2009-12-09,20698
2009-12-10,21496
2009-12-11,21895
2009-12-12,24290
2009-12-13,23890
2009-12-14,24260
2009-12-15,26290
2009-12-16,26290
2009-12-17,25890
2009-12-18,26290
2009-12-19,26690
2009-12-20,27490
2009-12-21,25890
2009-12-22,26290
2009-12-23,26690
2009-12-24,26690
2009-12-25,26290
2009-12-26,28290
2009-12-27,27490
2009-12-28,27090
2009-12-29,27490
2009-12-30,28690
2009-12-31,28290
2010-01-01,29090
2010-01-02,29090
2010-01-03,29090
2010-01-04,29090
2010-01-05,29090
2010-01-06,29490
2010-01-07,29890
2010-01-08,29490
2010-01-09,29490
2010-01-10,29890
2010-01-11,31890
2010-01-12,33094
2010-01-13,35504
2010-01-14,36708
2010-01-15,36708
2010-01-16,36708
2010-01-17,43543
2010-01-18,54426
2010-01-19,75478
2010-01-20,99509
2010-01-21,114232
2010-01-22,122031
2010-01-23,126547
2010-01-24,135181
2010-01-25,156608
2010-01-26,168186
2010-01-27,174820
2010-01-28,178970
2010-01-29,180636
2010-01-30,182302
2010-01-31,184801
2010-02-01,186051
2010-02-02,186884
2010-02-03,188553
2010-02-04,194815
2010-02-05,198584
2010-02-06,201516
2010-02-07,204030
2010-02-08,206974
2010-02-09,209497
2010-02-10,211179
2010-02-11,212861
2010-02-12,214124
2010-02-13,214545
2010-02-14,215808
2010-02-15,216650
2010-02-16,217494
2010-02-17,217916
2010-02-18,218338
2010-02-19,219182
2010-02-20,219182
2010-02-21,219604
2010-02-22,220448
2010-02-23,224682
2010-02-24,225529
2010-02-25,227646
2010-02-26,233585
2010-02-27,234434
2010-02-28,236557
2010-03-01,239108
2010-03-02,243368
2010-03-03,249346
2010-03-04,252770
2010-03-05,254482
2010-03-06,257053
2010-03-07,256624
2010-03-08,259195
2010-03-09,260909
2010-03-10,262195
2010-03-11,263911
2010-03-12,266494
2010-03-13,269077
2010-03-14,271229
2010-03-15,272522
2010-03-16,273386
2010-03-17,274682
2010-03-18,275546
2010-03-19,276410
2010-03-20,276410
2010-03-21,276842
2010-03-22,277706
2010-03-23,278138
2010-03-24,278570
2010-03-25,279002
2010-03-26,279002
2010-03-27,279434
2010-03-28,279866
2010-03-29,279866
2010-03-30,282464
2010-03-31,285065
2010-04-01,286366
2010-04-02,289400
2010-04-03,291571
2010-04-04,299399
2010-04-05,303322
2010-04-06,306374
2010-04-07,307249
2010-04-08,309880
2010-04-09,311195
2010-04-10,314265
2010-04-11,324360
2010-04-12,333170
2010-04-13,335375
2010-04-14,334052
2010-04-15,330087
2010-04-16,326563
2010-04-17,323043
2010-04-18,318653
2010-04-19,313388
2010-04-20,312511
2010-04-21,315580
2010-04-22,316897
2010-04-23,317336
2010-04-24,317775
2010-04-25,318214
2010-04-26,319092
2010-04-27,320409
2010-04-28,322165
2010-04-29,320921
2010-04-30,323921
2010-05-01,323043
2010-05-02,321726
2010-05-03,318653
2010-05-04,315142
2010-05-05,314703
2010-05-06,313826
2010-05-07,312511
2010-05-08,311195
2010-05-09,311195
2010-05-10,310318
2010-05-11,309880
2010-05-12,309003
2010-05-13,308564
2010-05-14,307687
2010-05-15,306374
2010-05-16,305066
2010-05-17,304630
2010-05-18,302886
2010-05-19,301578
2010-05-20,299835
2010-05-21,297221
2010-05-22,295917
2010-05-23,293742
2010-05-24,293742
2010-05-25,293742
2010-05-26,293308
2010-05-27,293742
2010-05-28,292874
2010-05-29,292439
2010-05-30,291137
2010-05-31,290268
2010-06-01,289834
2010-06-02,289400
2010-06-03,288967
2010-06-04,288100
2010-06-05,287666
2010-06-06,286366
2010-06-07,285065
2010-06-08,284198
2010-06-09,282030
2010-06-10,279866
2010-06-11,278138
2010-06-12,276842
2010-06-13,275546
2010-06-14,273818
2010-06-15,271660
2010-06-16,269938
2010-06-17,268216
2010-06-18,265633
2010-06-19,264341
2010-06-20,262623
2010-06-21,260909
2010-06-22,259195
2010-06-23,257053
2010-06-24,255339
2010-06-25,254054
2010-06-26,252342
2010-06-27,250630
2010-06-28,248490
2010-06-29,246350
2010-06-30,243794
2010-07-01,241238
2010-07-02,239960
2010-07-03,237830
2010-07-04,236132
2010-07-05,234010
2010-07-06,232312
2010-07-07,229765
2010-07-08,227646
2010-07-09,226376
2010-07-10,224258
2010-07-11,222141
2010-07-12,220026
2010-07-13,218760
2010-07-14,216229
2010-07-15,214545
2010-07-16,212440
2010-07-17,209917
2010-07-18,207815
2010-07-19,205712
2010-07-20,203192
2010-07-21,201516
2010-07-22,199421
2010-07-23,196907
2010-07-24,194815
2010-07-25,192728
2010-07-26,190223
2010-07-27,188135
2010-07-28,186634
2010-07-29,183385
2010-07-30,181053
2010-07-31,179387
2010-08-01,177310
2010-08-02,175235
2010-08-03,173160
2010-08-04,171085
2010-08-05,169842
2010-08-06,167772
2010-08-07,166116
2010-08-08,164874
2010-08-09,163218
2010-08-10,161151
2010-08-11,159499
2010-08-12,157847
2010-08-13,155369
2010-08-14,154130
2010-08-15,153306
2010-08-16,152070
2010-08-17,150422
2010-08-18,148774
2010-08-19,146302
2010-08-20,141770
2010-08-21,140534
2010-08-22,139298
2010-08-23,134358
2010-08-24,133124
2010-08-25,131066
2010-08-26,129420
2010-08-27,127160
2010-08-28,124905
2010-08-29,122852
2010-08-30,121621
2010-08-31,119979
2010-09-01,119158
2010-09-02,117516
2010-09-03,116284
2010-09-04,114232
2010-09-05,112591
2010-09-06,110955
2010-09-07,107274
2010-09-08,106456
2010-09-09,104820
2010-09-10,103595
2010-09-11,102369
2010-09-12,101144
2010-09-13,100327
2010-09-14,99101
2010-09-15,98284
2010-09-16,97467
2010-09-17,97059
2010-09-18,97059
2010-09-19,96242
2010-09-20,95426
2010-09-21,94202
2010-09-22,93794
2010-09-23,93386
2010-09-24,92978
2010-09-25,92570
2010-09-26,92162
2010-09-27,92162
2010-09-28,91754
2010-09-29,91346
2010-09-30,90938
2010-10-01,90530
2010-10-02,90122
2010-10-03,88083
2010-10-04,88490
2010-10-05,88083
2010-10-06,86455
2010-10-07,86048
2010-10-08,85641
2010-10-09,84827
2010-10-10,84827
2010-10-11,84420
2010-10-12,84013
2010-10-13,84013
2010-10-14,84827
2010-10-15,82385
2010-10-16,81978
2010-10-17,81571
2010-10-18,81164
2010-10-19,81164
2010-10-20,80350
2010-10-21,79944
2010-10-22,81571
2010-10-23,84013
2010-10-24,89306
2010-10-25,88898
2010-10-26,88490
2010-10-27,88083
