"Date","Storage(acre-feet)"
2009-03-24,28649
2009-03-25,28584
2009-03-26,28560
2009-03-27,28500
2009-03-28,28461
2009-03-29,28455
2009-03-30,28441
2009-03-31,28436
2009-04-01,28444
2009-04-02,28482
2009-04-03,28515
2009-04-04,28502
2009-04-05,28477
2009-04-06,28491
2009-04-07,28587
2009-04-08,28647
2009-04-09,28674
2009-04-10,28647
2009-04-11,28613
2009-04-12,28531
2009-04-13,28544
2009-04-14,28601
2009-04-15,28604
2009-04-16,28570
2009-04-17,28580
2009-04-18,28662
2009-04-19,28902
2009-04-20,29317
2009-04-21,29776
2009-04-22,30235
2009-04-23,30667
2009-04-24,30965
2009-04-25,31111
2009-04-26,31205
2009-04-27,31337
2009-04-28,31503
2009-04-29,31659
2009-04-30,31825
2009-05-01,32425
2009-05-02,33860
2009-05-03,35234
2009-05-04,35941
2009-05-05,37239
2009-05-06,37884
2009-05-07,38493
2009-05-08,38968
2009-05-09,39433
2009-05-10,39828
2009-05-11,40112
2009-05-12,40223
2009-05-13,40269
2009-05-14,40318
2009-05-15,40435
2009-05-16,40594
2009-05-17,40812
2009-05-18,40996
2009-05-19,41129
2009-05-20,41250
2009-05-21,41242
2009-05-22,41191
2009-05-23,41279
2009-05-24,41474
2009-05-25,41798
2009-05-26,42108
2009-05-27,42388
2009-05-28,42576
2009-05-29,42647
2009-05-30,42690
2009-05-31,42739
2009-06-01,42797
2009-06-02,42856
2009-06-03,42972
2009-06-04,42977
2009-06-05,42917
2009-06-06,42942
2009-06-07,42919
2009-06-08,42867
2009-06-09,42898
2009-06-10,42928
2009-06-11,42959
2009-06-12,42949
2009-06-13,42936
2009-06-14,42927
2009-06-15,42964
2009-06-16,42978
2009-06-17,43012
2009-06-18,43050
2009-06-19,43103
2009-06-20,43133
2009-06-21,43157
2009-06-22,43167
2009-06-23,43133
2009-06-24,43138
2009-06-25,43121
2009-06-26,43113
2009-06-27,43057
2009-06-28,42955
2009-06-29,42901
2009-06-30,43030
2009-07-01,43132
2009-07-02,43094
2009-07-03,43087
2009-07-04,43049
2009-07-05,42997
2009-07-06,42995
2009-07-07,42974
2009-07-08,42896
2009-07-09,42839
2009-07-10,42799
2009-07-11,42760
2009-07-12,42664
2009-07-13,42618
2009-07-14,42516
2009-07-15,42503
2009-07-16,42307
2009-07-17,42318
2009-07-18,42297
2009-07-19,42279
2009-07-20,42153
2009-07-21,42054
2009-07-22,41918
2009-07-23,41792
2009-07-24,41752
2009-07-25,41721
2009-07-26,41599
2009-07-27,41307
2009-07-28,41061
2009-07-29,40825
2009-07-30,40543
2009-07-31,40284
2009-08-01,40003
2009-08-02,39778
2009-08-03,39560
2009-08-04,39391
2009-08-05,39227
2009-08-06,39052
2009-08-07,38913
2009-08-08,38748
2009-08-09,38583
2009-08-10,38396
2009-08-11,38330
2009-08-12,38114
2009-08-13,37837
2009-08-14,37636
2009-08-15,37621
2009-08-16,37578
2009-08-17,37533
2009-08-18,37378
2009-08-19,37212
2009-08-20,37055
2009-08-21,36868
2009-08-22,36703
2009-08-23,36670
2009-08-24,36458
2009-08-25,36270
2009-08-26,36100
2009-08-27,35954
2009-08-28,35790
2009-08-29,35541
2009-08-30,35329
2009-08-31,35164
2009-09-01,34932
2009-09-02,34667
2009-09-03,34431
2009-09-04,34406
2009-09-05,34370
2009-09-06,34311
2009-09-07,34264
2009-09-08,34202
2009-09-09,34157
2009-09-10,34092
2009-09-11,34072
2009-09-12,34040
2009-09-13,34011
2009-09-14,33975
2009-09-15,33910
2009-09-16,33869
2009-09-17,33849
2009-09-18,33839
2009-09-19,33783
2009-09-20,33748
2009-09-21,33671
2009-09-22,33646
2009-09-23,33595
2009-09-24,33560
2009-09-25,33525
2009-09-26,33490
2009-09-27,33469
2009-09-28,33439
2009-09-29,33381
2009-09-30,33330
2009-10-01,33295
2009-10-02,33275
2009-10-03,33232
2009-10-04,33204
2009-10-05,33158
2009-10-06,33108
2009-10-07,33102
2009-10-08,32911
2009-10-09,32478
2009-10-10,32192
2009-10-11,31940
2009-10-12,31593
2009-10-13,31478
2009-10-14,31483
2009-10-15,31571
2009-10-16,31603
2009-10-17,31577
2009-10-18,31520
2009-10-19,31463
2009-10-20,31409
2009-10-21,31361
2009-10-22,31298
2009-10-23,31217
2009-10-24,31193
2009-10-25,31076
2009-10-26,31028
2009-10-27,30945
2009-10-28,30838
2009-10-29,30766
2009-10-30,30685
2009-10-31,30619
2009-11-01,30528
2009-11-02,30442
2009-11-03,30371
2009-11-04,30291
2009-11-05,30218
2009-11-06,30128
2009-11-07,30051
2009-11-08,29968
2009-11-09,29884
2009-11-10,29816
2009-11-11,29732
2009-11-12,29680
2009-11-13,29611
2009-11-14,29593
2009-11-15,29577
2009-11-16,29554
2009-11-17,29543
2009-11-18,29539
2009-11-19,29546
2009-11-20,29587
2009-11-21,29547
2009-11-22,29531
2009-11-23,29524
2009-11-24,29514
2009-11-25,29499
2009-11-26,29506
2009-11-27,29511
2009-11-28,29496
2009-11-29,29499
2009-11-30,29192
2009-12-01,28743
2009-12-02,28264
2009-12-03,27812
2009-12-04,27363
2009-12-05,26906
2009-12-06,26490
2009-12-07,26081
2009-12-08,25636
2009-12-09,25158
2009-12-10,24717
2009-12-11,24310
2009-12-12,23976
2009-12-13,23594
2009-12-14,23335
2009-12-15,23350
2009-12-16,23347
2009-12-17,23355
2009-12-18,23351
2009-12-19,23362
2009-12-20,23372
2009-12-21,23448
2009-12-22,23437
2009-12-23,23455
2009-12-24,23450
2009-12-25,23456
2009-12-26,23461
2009-12-27,23480
2009-12-28,23487
2009-12-29,23507
2009-12-30,23532
2009-12-31,23529
2010-01-01,23542
2010-01-02,23548
2010-01-03,23551
2010-01-04,23570
2010-01-05,23585
2010-01-06,23600
2010-01-07,23615
2010-01-08,23624
2010-01-09,23631
2010-01-10,23663
2010-01-11,23695
2010-01-12,23750
2010-01-13,23748
2010-01-14,23766
2010-01-15,23798
2010-01-16,23817
2010-01-17,23858
2010-01-18,23955
2010-01-19,23979
2010-01-20,24069
2010-01-21,24081
2010-01-22,24103
2010-01-23,24125
2010-01-24,24152
2010-01-25,24196
2010-01-26,24228
2010-01-27,24247
2010-01-28,24270
2010-01-29,24287
2010-01-30,24316
2010-01-31,24321
2010-02-01,24341
2010-02-02,24362
2010-02-03,24380
2010-02-04,24403
2010-02-05,24440
2010-02-06,24478
2010-02-07,24498
2010-02-08,24526
2010-02-09,24534
2010-02-10,24556
2010-02-11,24570
2010-02-12,24583
2010-02-13,24608
2010-02-14,24613
2010-02-15,24633
2010-02-16,24653
2010-02-17,24682
2010-02-18,24705
2010-02-19,24750
2010-02-20,24834
2010-02-21,24876
2010-02-22,24901
2010-02-23,24962
2010-02-24,25035
2010-02-25,25070
2010-02-26,25148
2010-02-27,25213
2010-02-28,25245
2010-03-01,25281
2010-03-02,25332
2010-03-03,25430
2010-03-04,25440
2010-03-05,25460
2010-03-06,25495
2010-03-07,25511
2010-03-08,25559
2010-03-09,25580
2010-03-10,25614
2010-03-11,25625
2010-03-12,25730
2010-03-13,25756
2010-03-14,25780
2010-03-15,25813
2010-03-16,25845
2010-03-17,25881
2010-03-18,25925
2010-03-19,25994
2010-03-20,26068
2010-03-21,26143
2010-03-22,26236
2010-03-23,26322
2010-03-24,26431
2010-03-25,26578
2010-03-26,26662
2010-03-27,26745
2010-03-28,26834
2010-03-29,26961
2010-03-30,27193
2010-03-31,27330
2010-04-01,27424
2010-04-02,27536
2010-04-03,27611
2010-04-04,27702
2010-04-05,27802
2010-04-06,27854
2010-04-07,27913
2010-04-08,27850
2010-04-09,27810
2010-04-10,27702
2010-04-11,27626
2010-04-12,27498
2010-04-13,27320
2010-04-14,27186
2010-04-15,27030
2010-04-16,26909
2010-04-17,26800
2010-04-18,26743
2010-04-19,26744
2010-04-20,26860
2010-04-21,26889
2010-04-22,26812
2010-04-23,26746
2010-04-24,26735
2010-04-25,26794
2010-04-26,26894
2010-04-27,27174
2010-04-28,27351
2010-04-29,27341
2010-04-30,27278
2010-05-01,27224
2010-05-02,27232
2010-05-03,27322
2010-05-04,27531
2010-05-05,27807
2010-05-06,28016
2010-05-07,28216
2010-05-08,28474
2010-05-09,28658
2010-05-10,28773
2010-05-11,28787
2010-05-12,28777
2010-05-13,28818
2010-05-14,28953
2010-05-15,29184
2010-05-16,29560
2010-05-17,29983
2010-05-18,30287
2010-05-19,30598
2010-05-20,31234
2010-05-21,31664
2010-05-22,31809
2010-05-23,31866
2010-05-24,31867
2010-05-25,31822
2010-05-26,31869
2010-05-27,31929
2010-05-28,31879
2010-05-29,31820
2010-05-30,31876
2010-05-31,32081
2010-06-01,32471
2010-06-02,33023
2010-06-03,33946
2010-06-04,35176
2010-06-05,36337
2010-06-06,37585
2010-06-07,38701
2010-06-08,39408
2010-06-09,39944
2010-06-10,40269
2010-06-11,40425
2010-06-12,40611
2010-06-13,40828
2010-06-14,41222
2010-06-15,41657
2010-06-16,41857
2010-06-17,41920
2010-06-18,41914
2010-06-19,41904
2010-06-20,41876
2010-06-21,41805
2010-06-22,41848
2010-06-23,42017
2010-06-24,42174
2010-06-25,42320
2010-06-26,42479
2010-06-27,42638
2010-06-28,42665
2010-06-29,42674
2010-06-30,42595
2010-07-01,42470
2010-07-02,42325
2010-07-03,42277
2010-07-04,42262
2010-07-05,42306
2010-07-06,42406
2010-07-07,42507
2010-07-08,42537
2010-07-09,42546
2010-07-10,42538
2010-07-11,42538
2010-07-12,42526
2010-07-13,42523
2010-07-14,42510
2010-07-15,42502
2010-07-16,42561
2010-07-17,42616
2010-07-18,42661
2010-07-19,42688
2010-07-20,42697
2010-07-21,42715
2010-07-22,42716
2010-07-23,42723
2010-07-24,42727
2010-07-25,42733
2010-07-26,42733
2010-07-27,42723
2010-07-28,42727
2010-07-29,42699
2010-07-30,42686
2010-07-31,42672
2010-08-01,42651
2010-08-02,42620
2010-08-03,42596
2010-08-04,42563
2010-08-05,42535
2010-08-06,42495
2010-08-07,42472
2010-08-08,42438
2010-08-09,42409
2010-08-10,42375
2010-08-11,42469
2010-08-12,42439
2010-08-13,42406
2010-08-14,42378
2010-08-15,42346
2010-08-16,42305
2010-08-17,42266
2010-08-18,42229
2010-08-19,42194
2010-08-20,42150
2010-08-21,42119
2010-08-22,42076
2010-08-23,42035
2010-08-24,42002
2010-08-25,41952
2010-08-26,41905
2010-08-27,41861
2010-08-28,41811
2010-08-29,41792
2010-08-30,41752
2010-08-31,41713
2010-09-01,41679
2010-09-02,41646
2010-09-03,41606
2010-09-04,41567
2010-09-05,41526
2010-09-06,41485
2010-09-07,41434
2010-09-08,41396
2010-09-09,41357
2010-09-10,41320
2010-09-11,41284
2010-09-12,41248
2010-09-13,41207
2010-09-14,41171
2010-09-15,41133
2010-09-16,41094
2010-09-17,41057
2010-09-18,41022
2010-09-19,40983
2010-09-20,40949
2010-09-21,40909
2010-09-22,40877
2010-09-23,40838
2010-09-24,40804
2010-09-25,40766
2010-09-26,40733
2010-09-27,40700
2010-09-28,40661
2010-09-29,40629
2010-09-30,40590
2010-10-01,40229
2010-10-02,39672
2010-10-03,39162
2010-10-04,38648
2010-10-05,38104
2010-10-06,37576
2010-10-07,37054
2010-10-08,36521
2010-10-09,35985
2010-10-10,35457
2010-10-11,34920
2010-10-12,34390
2010-10-13,33862
2010-10-14,33334
2010-10-15,32810
2010-10-16,32594
2010-10-17,32579
2010-10-18,32554
2010-10-19,32535
2010-10-20,32512
2010-10-21,32487
2010-10-22,32465
2010-10-23,32515
2010-10-24,34633
2010-10-25,35698
2010-10-26,35553
2010-10-27,35176
2010-10-28,34766
2010-10-29,34342
2010-10-30,34264
2010-10-31,34290
2010-11-01,34307
2010-11-02,34324
2010-11-03,34339
2010-11-04,34361
2010-11-05,34374
2010-11-06,34383
2010-11-07,34081
2010-11-08,32506
2010-11-09,32469
2010-11-10,33282
2010-11-11,33321
2010-11-12,33212
2010-11-13,32844
2010-11-14,32469
2010-11-15,31987
2010-11-16,30843
2010-11-17,30087
2010-11-18,30065
2010-11-19,30165
2010-11-20,30298
2010-11-21,30409
2010-11-22,30500
2010-11-23,30578
2010-11-24,30648
2010-11-25,30705
2010-11-26,30761
2010-11-27,30880
2010-11-28,30924
2010-11-29,30958
2010-11-30,30993
2010-12-01,31040
2010-12-02,30934
2010-12-03,30863
2010-12-04,30785
2010-12-05,30741
2010-12-06,30707
2010-12-07,30632
2010-12-08,30569
2010-12-09,30670
2010-12-10,30944
2010-12-11,30915
2010-12-12,30651
2010-12-13,30353
2010-12-14,30445
2010-12-15,30358
2010-12-16,30162
2010-12-17,29976
2010-12-18,29915
2010-12-19,30179
2010-12-20,30390
2010-12-21,30413
2010-12-22,30407
2010-12-23,30417
2010-12-24,30326
2010-12-25,30282
2010-12-26,30206
2010-12-27,30098
2010-12-28,30090
2010-12-29,30029
2010-12-30,29914
2010-12-31,29783
2011-01-01,29687
2011-01-02,29576
2011-01-03,29439
2011-01-04,29303
2011-01-05,29181
2011-01-06,29049
2011-01-07,28913
2011-01-08,28779
2011-01-09,28636
2011-01-10,28484
2011-01-11,28311
2011-01-12,28166
2011-01-13,28048
2011-01-14,27929
2011-01-15,27813
2011-01-16,27724
2011-01-17,27650
2011-01-18,27612
2011-01-19,27509
2011-01-20,27413
2011-01-21,27352
2011-01-22,27334
2011-01-23,27302
2011-01-24,27249
2011-01-25,27200
2011-01-26,27147
2011-01-27,27112
2011-01-28,27067
2011-01-29,27032
2011-01-30,27036
2011-01-31,26981
2011-02-01,26992
2011-02-02,26998
2011-02-03,26929
2011-02-04,26898
2011-02-05,26833
2011-02-06,26651
2011-02-07,26557
2011-02-08,26410
2011-02-09,26230
2011-02-10,26045
2011-02-11,25861
2011-02-12,25655
2011-02-13,25469
2011-02-14,25292
2011-02-15,25093
2011-02-16,24997
2011-02-17,24876
2011-02-18,24741
2011-02-19,24569
2011-02-20,24376
2011-02-21,24181
2011-02-22,23972
2011-02-23,23784
2011-02-24,23606
2011-02-25,23477
2011-02-26,23275
2011-02-27,23042
2011-02-28,22828
2011-03-01,22590
2011-03-02,22435
2011-03-03,22251
2011-03-04,22053
2011-03-05,21825
2011-03-06,21686
2011-03-07,21499
2011-03-08,21293
2011-03-09,21057
2011-03-10,20836
2011-03-11,20612
2011-03-12,20384
2011-03-13,20202
2011-03-14,20101
2011-03-15,20095
2011-03-16,20212
2011-03-17,20239
2011-03-18,20295
2011-03-19,20290
2011-03-20,20330
2011-03-21,20257
2011-03-22,20143
2011-03-23,20059
2011-03-24,19990
2011-03-25,19847
2011-03-26,19738
2011-03-27,19607
2011-03-28,19474
2011-03-29,19199
2011-03-30,18948
2011-03-31,18743
2011-04-01,18620
2011-04-02,18489
2011-04-03,18394
2011-04-04,18329
2011-04-05,18332
2011-04-06,18314
2011-04-07,18305
2011-04-08,18245
2011-04-09,18155
2011-04-10,18048
2011-04-11,17947
2011-04-12,17852
2011-04-13,17757
2011-04-14,17610
2011-04-15,17476
2011-04-16,17389
2011-04-17,17399
2011-04-18,17585
2011-04-19,17792
2011-04-20,18018
2011-04-21,18199
2011-04-22,18301
2011-04-23,18326
2011-04-24,18365
2011-04-25,18391
2011-04-26,18391
2011-04-27,18400
2011-04-28,18456
2011-04-29,18509
2011-04-30,18527
2011-05-01,18546
2011-05-02,18638
2011-05-03,18861
2011-05-04,19113
2011-05-05,19564
2011-05-06,20185
2011-05-07,20723
2011-05-08,21129
2011-05-09,21240
2011-05-10,21234
2011-05-11,21325
2011-05-12,21691
2011-05-13,22255
2011-05-14,22861
2011-05-15,23297
2011-05-16,23429
2011-05-17,23502
2011-05-18,23516
2011-05-19,23493
2011-05-20,23461
2011-05-21,23567
2011-05-22,23782
2011-05-23,23950
2011-05-24,24103
2011-05-25,24282
2011-05-26,24290
2011-05-27,24282
2011-05-28,24306
2011-05-29,24212
2011-05-30,24091
2011-05-31,24020
2011-06-01,24041
2011-06-02,23925
2011-06-03,23780
2011-06-04,23674
2011-06-05,23760
2011-06-06,24093
2011-06-07,24155
2011-06-08,24359
2011-06-09,24851
2011-06-10,25511
2011-06-11,26216
2011-06-12,26899
2011-06-13,27648
2011-06-14,28555
2011-06-15,29846
