"Date","Storage(acre-feet)"
2009-03-24,10206
2009-03-25,10270
2009-03-26,10222
2009-03-27,10521
2009-03-28,10555
2009-03-29,11358
2009-03-30,11287
2009-03-31,11190
2009-04-01,11072
2009-04-02,11152
2009-04-03,11688
2009-04-04,11596
2009-04-05,11557
2009-04-06,11216
2009-04-07,11118
2009-04-08,10997
2009-04-09,10198
2009-04-10,10098
2009-04-11,10276
2009-04-12,9931
2009-04-13,9985
2009-04-14,10588
2009-04-15,11005
2009-04-16,11088
2009-04-17,10506
2009-04-18,10867
2009-04-19,11092
2009-04-20,11283
2009-04-21,11679
2009-04-22,10772
2009-04-23,11249
2009-04-24,11230
2009-04-25,11399
2009-04-26,10912
2009-04-27,10555
2009-04-28,10776
2009-04-29,11080
2009-04-30,10213
2009-05-01,10672
2009-05-02,11858
2009-05-03,12942
2009-05-04,12236
2009-05-05,13255
2009-05-06,13309
2009-05-07,13002
2009-05-08,12345
2009-05-09,11325
2009-05-10,10195
2009-05-11,9331
2009-05-12,9385
2009-05-13,9113
2009-05-14,9029
2009-05-15,9786
2009-05-16,9649
2009-05-17,9828
2009-05-18,9935
2009-05-19,9536
2009-05-20,9070
2009-05-21,8703
2009-05-22,9229
2009-05-23,9661
2009-05-24,10360
2009-05-25,10131
2009-05-26,9738
2009-05-27,9181
2009-05-28,9044
2009-05-29,9855
2009-05-30,10256
2009-05-31,10388
2009-06-01,10887
2009-06-02,10885
2009-06-03,10444
2009-06-04,9805
2009-06-05,10138
2009-06-06,10478
2009-06-07,10655
2009-06-08,10948
2009-06-09,10858
2009-06-10,11102
2009-06-11,11263
2009-06-12,11182
2009-06-13,11162
2009-06-14,11146
2009-06-15,11023
2009-06-16,11890
2009-06-17,12429
2009-06-18,11805
2009-06-19,12067
2009-06-20,12236
2009-06-21,12264
2009-06-22,12254
2009-06-23,11446
2009-06-24,11413
2009-06-25,11448
2009-06-26,11516
2009-06-27,11242
2009-06-28,10828
2009-06-29,10506
2009-06-30,10616
2009-07-01,10300
2009-07-02,10588
2009-07-03,10294
2009-07-04,10180
2009-07-05,9935
2009-07-06,10233
2009-07-07,9966
2009-07-08,10061
2009-07-09,10103
2009-07-10,10063
2009-07-11,9812
2009-07-12,9460
2009-07-13,9731
2009-07-14,9791
2009-07-15,10276
2009-07-16,10272
2009-07-17,10450
2009-07-18,9872
2009-07-19,9564
2009-07-20,9745
2009-07-21,9958
2009-07-22,11122
2009-07-23,11106
2009-07-24,11295
2009-07-25,11440
2009-07-26,11066
2009-07-27,10800
2009-07-28,10540
2009-07-29,11220
2009-07-30,11401
2009-07-31,11210
2009-08-01,10637
2009-08-02,10550
2009-08-03,10275
2009-08-04,10002
2009-08-05,9978
2009-08-06,10459
2009-08-07,10718
2009-08-08,10922
2009-08-09,10979
2009-08-10,10776
2009-08-11,10745
2009-08-12,10121
2009-08-13,10554
2009-08-14,11086
2009-08-15,10794
2009-08-16,10928
2009-08-17,10749
2009-08-18,10535
2009-08-19,11072
2009-08-20,10983
2009-08-21,11156
2009-08-22,11116
2009-08-23,10981
2009-08-24,11068
2009-08-25,11086
2009-08-26,11532
2009-08-27,11342
2009-08-28,10653
2009-08-29,10388
2009-08-30,10749
2009-08-31,10573
2009-09-01,9915
2009-09-02,9905
2009-09-03,10708
2009-09-04,11078
2009-09-05,11166
2009-09-06,11142
2009-09-07,10836
2009-09-08,10680
2009-09-09,11005
2009-09-10,10799
2009-09-11,9984
2009-09-12,10369
2009-09-13,10352
2009-09-14,10429
2009-09-15,9872
2009-09-16,10373
2009-09-17,10191
2009-09-18,10772
2009-09-19,10960
2009-09-20,11196
2009-09-21,11686
2009-09-22,11277
2009-09-23,10753
2009-09-24,11058
2009-09-25,11446
2009-09-26,11182
2009-09-27,11182
2009-09-28,11348
2009-09-29,11520
2009-09-30,11728
2009-10-01,11673
2009-10-02,11557
2009-10-03,11466
2009-10-04,11450
2009-10-05,11047
2009-10-06,11524
2009-10-07,11909
2009-10-08,11617
2009-10-09,11686
2009-10-10,10866
2009-10-11,10707
2009-10-12,10023
2009-10-13,10000
2009-10-14,10092
2009-10-15,10160
2009-10-16,9390
2009-10-17,9240
2009-10-18,9423
2009-10-19,9481
2009-10-20,9445
2009-10-21,10013
2009-10-22,10188
2009-10-23,10347
2009-10-24,10288
2009-10-25,10201
2009-10-26,10142
2009-10-27,10258
2009-10-28,10466
2009-10-29,10723
2009-10-30,10750
2009-10-31,10893
2009-11-01,10398
2009-11-02,10511
2009-11-03,10419
2009-11-04,10450
2009-11-05,10513
2009-11-06,10719
2009-11-07,10733
2009-11-08,10700
2009-11-09,10610
2009-11-10,10359
2009-11-11,10009
2009-11-12,9467
2009-11-13,9048
2009-11-14,8720
2009-11-15,8446
2009-11-16,8576
2009-11-17,8671
2009-11-18,8755
2009-11-19,8849
2009-11-20,9001
2009-11-21,8986
2009-11-22,9058
2009-11-23,9306
2009-11-24,9464
2009-11-25,9722
2009-11-26,9464
2009-11-27,9452
2009-11-28,9379
2009-11-29,9199
2009-11-30,9192
2009-12-01,9532
2009-12-02,9869
2009-12-03,9995
2009-12-04,9973
2009-12-05,9710
2009-12-06,9891
2009-12-07,9814
2009-12-08,9763
2009-12-09,9957
2009-12-10,10243
2009-12-11,10490
2009-12-12,11016
2009-12-13,11477
2009-12-14,11785
2009-12-15,11850
2009-12-16,11871
2009-12-17,11892
2009-12-18,11705
2009-12-19,11305
2009-12-20,10633
2009-12-21,10662
2009-12-22,10826
2009-12-23,10812
2009-12-24,10826
2009-12-25,10673
2009-12-26,10267
2009-12-27,10087
2009-12-28,10115
2009-12-29,10517
2009-12-30,10600
2009-12-31,10857
2010-01-01,10889
2010-01-02,10608
2010-01-03,10486
2010-01-04,10589
2010-01-05,10859
2010-01-06,10928
2010-01-07,10997
2010-01-08,11036
2010-01-09,10721
2010-01-10,10770
2010-01-11,10945
2010-01-12,10973
2010-01-13,11228
2010-01-14,11435
2010-01-15,11584
2010-01-16,11352
2010-01-17,10635
2010-01-18,10979
2010-01-19,11395
2010-01-20,11438
2010-01-21,11638
2010-01-22,11772
2010-01-23,11321
2010-01-24,10906
2010-01-25,10914
2010-01-26,11603
2010-01-27,11403
2010-01-28,11262
2010-01-29,11024
2010-01-30,11001
2010-01-31,10942
2010-02-01,10766
2010-02-02,10865
2010-02-03,10791
2010-02-04,11030
2010-02-05,11350
2010-02-06,11273
2010-02-07,11423
2010-02-08,11204
2010-02-09,11166
2010-02-10,11291
2010-02-11,11216
2010-02-12,11190
2010-02-13,11350
2010-02-14,11323
2010-02-15,11417
2010-02-16,11182
2010-02-17,11352
2010-02-18,11419
2010-02-19,11427
2010-02-20,11707
2010-02-21,11831
2010-02-22,11882
2010-02-23,11617
2010-02-24,11559
2010-02-25,11499
2010-02-26,11657
2010-02-27,11648
2010-02-28,11352
2010-03-01,11285
2010-03-02,11646
2010-03-03,11456
2010-03-04,11054
2010-03-05,11311
2010-03-06,11289
2010-03-07,11214
2010-03-08,11156
2010-03-09,11142
2010-03-10,11210
2010-03-11,11142
2010-03-12,11442
2010-03-13,11636
2010-03-14,11307
2010-03-15,11586
2010-03-16,11427
2010-03-17,11158
2010-03-18,11082
2010-03-19,11146
2010-03-20,11023
2010-03-21,11007
2010-03-22,11120
2010-03-23,11436
2010-03-24,11586
2010-03-25,11499
2010-03-26,11393
2010-03-27,11232
2010-03-28,11289
2010-03-29,11263
2010-03-30,11846
2010-03-31,11442
2010-04-01,11327
2010-04-02,11072
2010-04-03,10977
2010-04-04,11009
2010-04-05,11372
2010-04-06,11565
2010-04-07,11218
2010-04-08,12107
2010-04-09,11676
2010-04-10,11649
2010-04-11,10880
2010-04-12,10135
2010-04-13,10718
2010-04-14,10256
2010-04-15,9937
2010-04-16,10453
2010-04-17,10814
2010-04-18,11479
2010-04-19,11653
2010-04-20,11884
2010-04-21,10999
2010-04-22,10783
2010-04-23,11150
2010-04-24,11271
