"Date","Storage(acre-feet)"
2000-12-08,7611
2000-12-09,7654
2000-12-10,7700
2000-12-11,7751
2000-12-12,7816
2000-12-13,7893
2000-12-14,7971
2000-12-15,8041
2000-12-16,8129
2000-12-17,8209
2000-12-18,8289
2000-12-19,8361
2000-12-20,8433
2000-12-21,8497
2000-12-22,8565
2000-12-23,8643
2000-12-24,8722
2000-12-25,8806
2000-12-26,8876
2000-12-27,8942
2000-12-28,9008
2000-12-29,9070
2000-12-30,NA
2000-12-31,NA
2001-01-01,9286
2001-01-02,9354
2001-01-03,9423
2001-01-04,9487
2001-01-05,9551
2001-01-06,9615
2001-01-07,9680
2001-01-08,NA
2001-01-09,9841
2001-01-10,9952
2001-01-11,10381
2001-01-12,10619
2001-01-13,10780
2001-01-14,10915
2001-01-15,11051
2001-01-16,11167
2001-01-17,11272
2001-01-18,11372
2001-01-19,NA
2001-01-20,11586
2001-01-21,11694
2001-01-22,11802
2001-01-23,11906
2001-01-24,12109
2001-01-25,12326
2001-01-26,12540
2001-01-27,12744
2001-01-28,12902
2001-01-29,13049
2001-01-30,13184
2001-01-31,13315
2001-02-01,13446
2001-02-02,13572
2001-02-03,13698
2001-02-04,13838
2001-02-05,14031
2001-02-06,14225
2001-02-07,14408
2001-02-08,14553
2001-02-09,14698
2001-02-10,14906
2001-02-11,15169
2001-02-12,15456
2001-02-13,15704
2001-02-14,16012
2001-02-15,16224
2001-02-16,16423
2001-02-17,16610
2001-02-18,16805
2001-02-19,17053
2001-02-20,17348
2001-02-21,17586
2001-02-22,17819
2001-02-23,18053
2001-02-24,18397
2001-02-25,19004
2001-02-26,19407
2001-02-27,19767
2001-02-28,20140
2001-03-01,20434
2001-03-02,20698
2001-03-03,20948
2001-03-04,21183
2001-03-05,21436
2001-03-06,21708
2001-03-07,21983
2001-03-08,22242
2001-03-09,22555
2001-03-10,22854
2001-03-11,23102
2001-03-12,23334
2001-03-13,23531
2001-03-14,23738
2001-03-15,23983
2001-03-16,24239
2001-03-17,24514
2001-03-18,24811
2001-03-19,25184
2001-03-20,25675
2001-03-21,26191
2001-03-22,26675
2001-03-23,27126
2001-03-24,27571
2001-03-25,28021
2001-03-26,28425
2001-03-27,28833
2001-03-28,29224
2001-03-29,29619
2001-03-30,30027
2001-03-31,30440
2001-04-01,30845
2001-04-02,31233
2001-04-03,31537
2001-04-04,31733
2001-04-05,31887
2001-04-06,32041
2001-04-07,32439
2001-04-08,NA
2001-04-09,33031
2001-04-10,33257
2001-04-11,33472
2001-04-12,33665
2001-04-13,33859
2001-04-14,NA
2001-04-15,34320
2001-04-16,34621
2001-04-17,34995
2001-04-18,35360
2001-04-19,35764
2001-04-20,36303
2001-04-21,36983
2001-04-22,37462
2001-04-23,38033
2001-04-24,38623
2001-04-25,39311
2001-04-26,40008
2001-04-27,40688
2001-04-28,41351
2001-04-29,41929
2001-04-30,42472
2001-05-01,43007
2001-05-02,43533
2001-05-03,44009
2001-05-04,44376
2001-05-05,44717
2001-05-06,45046
2001-05-07,45377
2001-05-08,45739
2001-05-09,46089
2001-05-10,46397
2001-05-11,46707
2001-05-12,47018
2001-05-13,47287
2001-05-14,47497
2001-05-15,47707
2001-05-16,47843
2001-05-17,47889
2001-05-18,NA
2001-05-19,47889
2001-05-20,47828
2001-05-21,47753
2001-05-22,47557
2001-05-23,47257
2001-05-24,46929
2001-05-25,46603
2001-05-26,NA
2001-05-27,46133
2001-05-28,45986
2001-05-29,45826
2001-05-30,45841
2001-05-31,45811
2001-06-01,45521
2001-06-02,45089
2001-06-03,44660
2001-06-04,44206
2001-06-05,NA
2001-06-06,NA
2001-06-07,42759
2001-06-08,42050
2001-06-09,41311
2001-06-10,40583
2001-06-11,39826
2001-06-12,39119
2001-06-13,38409
2001-06-14,37684
2001-06-15,36958
2001-06-16,36231
2001-06-17,35490
2001-06-18,34738
2001-06-19,33974
2001-06-20,33223
2001-06-21,32461
2001-06-22,32217
2001-06-23,32129
2001-06-24,32030
2001-06-25,31953
2001-06-26,31887
2001-06-27,31799
2001-06-28,31733
2001-06-29,31657
2001-06-30,31581
2001-07-01,31515
2001-07-02,31396
2001-07-03,31255
2001-07-04,31125
2001-07-05,30985
2001-07-06,30888
2001-07-07,30599
2001-07-08,29996
2001-07-09,29265
2001-07-10,28496
2001-07-11,27700
2001-07-12,26910
2001-07-13,26124
2001-07-14,25353
2001-07-15,24570
2001-07-16,23792
2001-07-17,NA
2001-07-18,22103
2001-07-19,21200
2001-07-20,20311
2001-07-21,19304
2001-07-22,18198
2001-07-23,17060
2001-07-24,16040
2001-07-25,15414
2001-07-26,15223
2001-07-27,15087
2001-07-28,14959
2001-07-29,14832
2001-07-30,14712
2001-07-31,14599
2001-08-01,14500
2001-08-02,14401
2001-08-03,14310
2001-08-04,14225
2001-08-05,14140
2001-08-06,14082
2001-08-07,14031
2001-08-08,13953
2001-08-09,13864
2001-08-10,13768
2001-08-11,13685
2001-08-12,13609
2001-08-13,13502
2001-08-14,13396
2001-08-15,13290
2001-08-16,13184
2001-08-17,13073
2001-08-18,12975
2001-08-19,12884
2001-08-20,12799
2001-08-21,12600
2001-08-22,12303
2001-08-23,11952
2001-08-24,11631
2001-08-25,11305
2001-08-26,11018
2001-08-27,10758
2001-08-28,10523
2001-08-29,10282
2001-08-30,10034
2001-08-31,9896
2001-09-01,9810
2001-09-02,9720
2001-09-03,9610
2001-09-04,9511
2001-09-05,9393
2001-09-06,9286
2001-09-07,9180
2001-09-08,9075
2001-09-09,8980
2001-09-10,8871
2001-09-11,8750
2001-09-12,8634
2001-09-13,8515
2001-09-14,8424
2001-09-15,8343
2001-09-16,8280
2001-09-17,8209
2001-09-18,8125
2001-09-19,8041
2001-09-20,7976
2001-09-21,7936
2001-09-22,7902
2001-09-23,7854
2001-09-24,7790
2001-09-25,7713
2001-09-26,7620
2001-09-27,7515
2001-09-28,7419
2001-09-29,7337
2001-09-30,7263
2001-10-01,7190
2001-10-02,7106
2001-10-03,7006
2001-10-04,6887
2001-10-05,6763
2001-10-06,6632
2001-10-07,6522
2001-10-08,6405
2001-10-09,6287
2001-10-10,6202
2001-10-11,6126
2001-10-12,6061
2001-10-13,6007
2001-10-14,5940
