"Date","Storage(acre-feet)"
2009-03-24,35660
2009-03-25,35507
2009-03-26,35496
2009-03-27,35344
2009-03-28,35242
2009-03-29,35221
2009-03-30,35211
2009-03-31,35201
2009-04-01,35191
2009-04-02,35272
2009-04-03,35374
2009-04-04,35354
2009-04-05,35232
2009-04-06,35140
2009-04-07,35221
2009-04-08,35344
2009-04-09,35384
2009-04-10,35313
2009-04-11,35150
2009-04-12,34958
2009-04-13,35292
2009-04-14,35742
2009-04-15,36111
2009-04-16,36276
2009-04-17,36544
2009-04-18,37000
2009-04-19,37396
2009-04-20,38056
2009-04-21,39094
2009-04-22,40198
2009-04-23,41349
2009-04-24,42151
2009-04-25,42493
2009-04-26,42648
2009-04-27,42825
2009-04-28,43048
2009-04-29,43260
2009-04-30,43439
2009-05-01,44744
2009-05-02,47352
2009-05-03,49898
2009-05-04,51898
2009-05-05,54408
2009-05-06,56139
2009-05-07,57423
2009-05-08,58231
2009-05-09,58864
2009-05-10,59448
2009-05-11,60009
2009-05-12,60638
2009-05-13,61112
2009-05-14,61482
2009-05-15,62026
2009-05-16,62746
2009-05-17,63605
2009-05-18,64660
2009-05-19,65136
2009-05-20,65669
2009-05-21,65957
2009-05-22,66191
2009-05-23,66645
2009-05-24,66991
2009-05-25,67227
2009-05-26,67393
2009-05-27,67102
2009-05-28,66881
2009-05-29,66798
2009-05-30,66811
2009-05-31,67227
2009-06-01,67657
2009-06-02,67880
2009-06-03,68131
2009-06-04,68117
2009-06-05,68145
2009-06-06,68047
2009-06-07,67824
2009-06-08,67838
2009-06-09,67936
2009-06-10,68019
2009-06-11,68019
2009-06-12,68005
2009-06-13,67949
2009-06-14,67894
2009-06-15,67852
2009-06-16,67838
2009-06-17,68075
2009-06-18,68313
2009-06-19,68522
2009-06-20,68789
2009-06-21,68789
2009-06-22,68761
2009-06-23,68691
2009-06-24,68635
2009-06-25,68621
2009-06-26,68593
2009-06-27,68509
2009-06-28,68341
2009-06-29,68243
2009-06-30,68271
2009-07-01,68298
2009-07-02,68215
2009-07-03,67949
2009-07-04,67768
2009-07-05,67546
2009-07-06,67352
2009-07-07,67157
2009-07-08,67033
2009-07-09,66908
2009-07-10,66756
2009-07-11,66632
2009-07-12,66562
2009-07-13,66411
2009-07-14,66218
2009-07-15,66177
2009-07-16,65999
2009-07-17,65341
2009-07-18,64769
2009-07-19,64145
2009-07-20,63754
2009-07-21,63673
2009-07-22,63578
2009-07-23,63524
2009-07-24,63457
2009-07-25,63403
2009-07-26,63282
2009-07-27,62987
2009-07-28,62799
2009-07-29,62706
2009-07-30,62626
2009-07-31,62545
2009-08-01,62399
2009-08-02,62239
2009-08-03,62185
2009-08-04,61946
2009-08-05,61840
2009-08-06,61747
2009-08-07,61628
2009-08-08,61522
2009-08-09,61376
2009-08-10,61006
2009-08-11,60375
2009-08-12,59800
2009-08-13,59032
2009-08-14,58670
2009-08-15,58579
2009-08-16,58515
2009-08-17,58154
2009-08-18,57743
2009-08-19,57410
2009-08-20,57053
2009-08-21,56621
2009-08-22,56316
2009-08-23,56265
2009-08-24,55887
2009-08-25,55446
2009-08-26,55095
2009-08-27,54645
2009-08-28,54308
2009-08-29,54147
2009-08-30,53998
2009-08-31,53639
2009-09-01,53293
2009-09-02,52716
2009-09-03,52385
2009-09-04,52020
2009-09-05,51934
2009-09-06,51825
2009-09-07,51461
2009-09-08,51098
2009-09-09,50701
2009-09-10,50304
2009-09-11,49898
2009-09-12,49814
2009-09-13,49778
2009-09-14,49113
2009-09-15,48369
2009-09-16,47736
2009-09-17,47410
2009-09-18,47363
2009-09-19,47305
2009-09-20,47270
2009-09-21,47189
2009-09-22,46957
2009-09-23,46853
2009-09-24,46772
2009-09-25,46737
2009-09-26,46679
2009-09-27,46621
2009-09-28,46563
2009-09-29,46517
2009-09-30,46471
2009-10-01,46414
2009-10-02,46379
2009-10-03,46332
2009-10-04,46332
2009-10-05,46309
2009-10-06,46252
2009-10-07,46206
2009-10-08,46171
2009-10-09,46160
2009-10-10,46114
2009-10-11,46080
2009-10-12,46034
2009-10-13,46610
2009-10-14,47096
2009-10-15,47491
2009-10-16,47678
2009-10-17,47772
2009-10-18,47830
2009-10-19,47924
2009-10-20,47936
2009-10-21,47982
2009-10-22,48029
2009-10-23,48052
2009-10-24,48076
2009-10-25,48064
2009-10-26,48052
2009-10-27,48052
2009-10-28,48017
2009-10-29,48240
2009-10-30,48440
2009-10-31,48534
2009-11-01,48546
2009-11-02,48546
2009-11-03,48546
2009-11-04,48534
2009-11-05,48499
2009-11-06,48487
2009-11-07,48487
2009-11-08,48452
2009-11-09,48429
2009-11-10,48393
2009-11-11,48358
2009-11-12,48381
2009-11-13,48346
2009-11-14,48299
2009-11-15,48264
2009-11-16,48240
2009-11-17,48205
2009-11-18,48193
2009-11-19,48150
2009-11-20,48193
2009-11-21,48169
2009-11-22,48169
2009-11-23,48157
2009-11-24,48122
2009-11-25,48063
