"Date","Storage(acre-feet)"
2009-03-24,40516
2009-03-25,39193
2009-03-26,37890
2009-03-27,36891
2009-03-28,35521
2009-03-29,34380
2009-03-30,34038
2009-03-31,33697
2009-04-01,33088
2009-04-02,32585
2009-04-03,34517
2009-04-04,31556
2009-04-05,29641
2009-04-06,26920
2009-04-07,25681
2009-04-08,26222
2009-04-09,27442
2009-04-10,29577
2009-04-11,34827
2009-04-12,36502
2009-04-13,40812
2009-04-14,45189
2009-04-15,45580
2009-04-16,43299
2009-04-17,38901
2009-04-18,34243
2009-04-19,27720
2009-04-20,23088
2009-04-21,23774
2009-04-22,28688
2009-04-23,36927
2009-04-24,42425
2009-04-25,44956
2009-04-26,40590
2009-04-27,41073
2009-04-28,42463
2009-04-29,43490
2009-04-30,46129
2009-05-01,45580
2009-05-02,43797
2009-05-03,39485
2009-05-04,39120
2009-05-05,39925
2009-05-06,44066
2009-05-07,46602
2009-05-08,45619
2009-05-09,42160
2009-05-10,37069
2009-05-11,36150
2009-05-12,36256
2009-05-13,36714
2009-05-14,39668
2009-05-15,41297
2009-05-16,41185
2009-05-17,46129
2009-05-18,43989
2009-05-19,44452
2009-05-20,40664
2009-05-21,39631
2009-05-22,41446
2009-05-23,40146
2009-05-24,38575
2009-05-25,40479
2009-05-26,45541
2009-05-27,47791
2009-05-28,47512
2009-05-29,41596
2009-05-30,32251
2009-05-31,25621
2009-06-01,20066
2009-06-02,20039
2009-06-03,20951
2009-06-04,24646
2009-06-05,29385
2009-06-06,31064
2009-06-07,32418
2009-06-08,33190
2009-06-09,33833
2009-06-10,34004
2009-06-11,34552
2009-06-12,39741
2009-06-13,41446
2009-06-14,41897
2009-06-15,43759
2009-06-16,39302
2009-06-17,39229
2009-06-18,41334
2009-06-19,42842
2009-06-20,43070
2009-06-21,43759
2009-06-22,45893
2009-06-23,46800
2009-06-24,47472
2009-06-25,45424
2009-06-26,44375
2009-06-27,42274
2009-06-28,38792
2009-06-29,37818
2009-06-30,34793
2009-07-01,38901
2009-07-02,42842
2009-07-03,45932
2009-07-04,41634
2009-07-05,42010
2009-07-06,41334
2009-07-07,42614
2009-07-08,42804
2009-07-09,46247
2009-07-10,45151
2009-07-11,37033
2009-07-12,33697
2009-07-13,34277
2009-07-14,35835
2009-07-15,39266
2009-07-16,46050
2009-07-17,47076
2009-07-18,46326
2009-07-19,40664
2009-07-20,40368
2009-07-21,40220
2009-07-22,37962
2009-07-23,44568
2009-07-24,47393
2009-07-25,40924
2009-07-26,38865
2009-07-27,44801
2009-07-28,48270
2009-07-29,47314
2009-07-30,46602
2009-07-31,43567
2009-08-01,43032
2009-08-02,38394
2009-08-03,42463
2009-08-04,48310
2009-08-05,49599
2009-08-06,47791
2009-08-07,45854
2009-08-08,45424
2009-08-09,40220
2009-08-10,42842
2009-08-11,45384
2009-08-12,46918
2009-08-13,48912
2009-08-14,48350
2009-08-15,42614
2009-08-16,37140
2009-08-17,39521
2009-08-18,41260
2009-08-19,43223
2009-08-20,44298
2009-08-21,47433
2009-08-22,45502
2009-08-23,42425
2009-08-24,39852
2009-08-25,45306
2009-08-26,49114
2009-08-27,50453
2009-08-28,50821
2009-08-29,45658
2009-08-30,42956
2009-08-31,45541
2009-09-01,48150
2009-09-02,50168
2009-09-03,51685
2009-09-04,50576
2009-09-05,48110
2009-09-06,46365
2009-09-07,44182
2009-09-08,45541
2009-09-09,46484
2009-09-10,47950
2009-09-11,50249
2009-09-12,49477
2009-09-13,46326
2009-09-14,43529
2009-09-15,42652
2009-09-16,44028
2009-09-17,45384
2009-09-18,47512
2009-09-19,44917
2009-09-20,42311
2009-09-21,44336
2009-09-22,45736
2009-09-23,45384
2009-09-24,48791
2009-09-25,50821
2009-09-26,50903
2009-09-27,50821
2009-09-28,50698
2009-09-29,46918
2009-09-30,45893
2009-10-01,44723
2009-10-02,47195
2009-10-03,43337
2009-10-04,39193
2009-10-05,38142
2009-10-06,40850
2009-10-07,43490
2009-10-08,46247
2009-10-09,49923
2009-10-10,46602
2009-10-11,41934
2009-10-12,42198
2009-10-13,46562
2009-10-14,46760
2009-10-15,47155
2009-10-16,45345
2009-10-17,41521
2009-10-18,37389
2009-10-19,34724
2009-10-20,32920
2009-10-21,31064
2009-10-22,29449
2009-10-23,33291
2009-10-24,33223
2009-10-25,30607
2009-10-26,32052
2009-10-27,30283
2009-10-28,31031
2009-10-29,30219
2009-10-30,29099
2009-10-31,28437
2009-11-01,27349
2009-11-02,27042
2009-11-03,26071
2009-11-04,24383
2009-11-05,22946
2009-11-06,20951
2009-11-07,21060
2009-11-08,21882
2009-11-09,22049
2009-11-10,22383
2009-11-11,22299
2009-11-12,22579
2009-11-13,23145
2009-11-14,24034
2009-11-15,24880
2009-11-16,25681
2009-11-17,26101
2009-11-18,26161
2009-11-19,26828
2009-11-20,28124
2009-11-21,30122
2009-11-22,32285
2009-11-23,34106
2009-11-24,35556
2009-11-25,42010
