"Date","Storage(acre-feet)"
2001-01-12,NA
2001-01-13,NA
2001-01-14,NA
2001-01-15,1625922
2001-01-16,1627015
2001-01-17,1627015
2001-01-18,1628109
2001-01-19,1629203
2001-01-20,1630298
2001-01-21,1629203
2001-01-22,1630298
2001-01-23,1630298
2001-01-24,1635781
2001-01-25,1636880
2001-01-26,1639078
2001-01-27,1639078
2001-01-28,1640178
2001-01-29,1641278
2001-01-30,1642380
2001-01-31,1643481
2001-02-01,1644584
2001-02-02,NA
2001-02-03,NA
2001-02-04,NA
2001-02-05,1647894
2001-02-06,1648000
2001-02-07,NA
2001-02-08,NA
2001-02-09,1655637
2001-02-10,1655637
2001-02-11,1657855
2001-02-12,1660075
2001-02-13,1660075
2001-02-14,1662297
2001-02-15,1662297
2001-02-16,1662297
2001-02-17,1662297
2001-02-18,1662297
2001-02-19,1664521
2001-02-20,1666748
2001-02-21,1666748
2001-02-22,1663409
2001-02-23,1661185
2001-02-24,1658965
2001-02-25,1655637
2001-02-26,1653422
2001-02-27,1652315
2001-02-28,1651209
2001-03-01,1651209
2001-03-02,1650103
2001-03-03,1650103
2001-03-04,1650103
2001-03-05,1658965
2001-03-06,1662297
2001-03-07,1662297
2001-03-08,1662297
2001-03-09,1664521
2001-03-10,1664521
2001-03-11,1665634
2001-03-12,1667862
2001-03-13,1666748
2001-03-14,1671234
2001-03-15,1671234
2001-03-16,1673467
2001-03-17,1674585
2001-03-18,1676822
2001-03-19,1677941
2001-03-20,1680181
2001-03-21,1681302
2001-03-22,1681302
2001-03-23,1683545
2001-03-24,1683545
2001-03-25,1684668
2001-03-26,1686915
2001-03-27,1686915
2001-03-28,1684668
2001-03-29,1683545
2001-03-30,1682423
2001-03-31,1679061
2001-04-01,1677941
2001-04-02,1676822
2001-04-03,1673467
2001-04-04,1670118
2001-04-05,1666748
2001-04-06,1663400
2001-04-07,1661185
2001-04-08,1660075
2001-04-09,1657855
2001-04-10,1656746
2001-04-11,1655637
2001-04-12,1654529
2001-04-13,1653422
2001-04-14,1654529
2001-04-15,1653422
2001-04-16,1653422
2001-04-17,1652315
2001-04-18,1651209
2001-04-19,1651209
2001-04-20,1653422
2001-04-21,1656746
2001-04-22,1657855
2001-04-23,1660075
2001-04-24,1663409
2001-04-25,1665634
2001-04-26,1665634
2001-04-27,1667862
2001-04-28,1671234
2001-04-29,1672350
2001-04-30,1673467
2001-05-01,1675703
2001-05-02,1675703
2001-05-03,1676822
2001-05-04,1677941
2001-05-05,1677941
2001-05-06,1681302
2001-05-07,1681302
2001-05-08,1681302
2001-05-09,1680181
2001-05-10,1679061
2001-05-11,1677941
2001-05-12,1676822
2001-05-13,1677941
2001-05-14,1676822
2001-05-15,1674585
2001-05-16,1673467
2001-05-17,1672350
2001-05-18,1672350
2001-05-19,1671234
2001-05-20,1671234
2001-05-21,1669000
2001-05-22,1669000
2001-05-23,1666748
