"Date","Storage(acre-feet)"
2007-03-08,NA
2007-03-09,NA
2007-03-10,NA
2007-03-11,NA
2007-03-12,NA
2007-03-13,NA
2007-03-14,NA
2007-03-15,NA
2007-03-16,NA
2007-03-17,NA
2007-03-18,NA
2007-03-19,NA
2007-03-20,NA
2007-03-21,NA
2007-03-22,NA
2007-03-23,NA
2007-03-24,NA
2007-03-25,NA
2007-03-26,NA
2007-03-27,65187
2007-03-28,65238
2007-03-29,65253
2007-03-30,65268
2007-03-31,65372
2007-04-01,65479
2007-04-02,65617
2007-04-03,65733
2007-04-04,65756
2007-04-05,65634
2007-04-06,65546
2007-04-07,65647
2007-04-08,65651
2007-04-09,65658
2007-04-10,65626
2007-04-11,65586
2007-04-12,65522
2007-04-13,65379
2007-04-14,65321
2007-04-15,65267
2007-04-16,65166
2007-04-17,65079
2007-04-18,65030
2007-04-19,64972
2007-04-20,64916
2007-04-21,64954
2007-04-22,65910
2007-04-23,66465
2007-04-24,66663
2007-04-25,66744
2007-04-26,66773
2007-04-27,66762
2007-04-28,66718
2007-04-29,66647
2007-04-30,66552
2007-05-01,66420
2007-05-02,66344
2007-05-03,65597
2007-05-04,66285
2007-05-05,66241
2007-05-06,66153
2007-05-07,66030
2007-05-08,65910
2007-05-09,65729
2007-05-10,65558
2007-05-11,65277
2007-05-12,65014
2007-05-13,64811
2007-05-14,64601
2007-05-15,64380
2007-05-16,64141
2007-05-17,63883
2007-05-18,63636
2007-05-19,63377
2007-05-20,63090
2007-05-21,62844
2007-05-22,62591
2007-05-23,62354
2007-05-24,62125
2007-05-25,61864
2007-05-26,61615
2007-05-27,61373
2007-05-28,61142
2007-05-29,60903
2007-05-30,60646
2007-05-31,60373
2007-06-01,60120
2007-06-02,59859
2007-06-03,59599
2007-06-04,59370
2007-06-05,59187
2007-06-06,58797
2007-06-07,58536
2007-06-08,58286
2007-06-09,58037
2007-06-10,57801
2007-06-11,57524
2007-06-12,57254
2007-06-13,56987
2007-06-14,56737
2007-06-15,56486
2007-06-16,56225
2007-06-17,55974
2007-06-18,55706
2007-06-19,55459
2007-06-20,55176
2007-06-21,54906
2007-06-22,54639
2007-06-23,54372
2007-06-24,54097
2007-06-25,53823
2007-06-26,53558
2007-06-27,53282
2007-06-28,53011
2007-06-29,52735
2007-06-30,52459
2007-07-01,52177
2007-07-02,51896
2007-07-03,51636
2007-07-04,51345
2007-07-05,51126
2007-07-06,50813
2007-07-07,50543
2007-07-08,50206
2007-07-09,49918
2007-07-10,49623
2007-07-11,49344
2007-07-12,49054
2007-07-13,48761
2007-07-14,48464
2007-07-15,48169
2007-07-16,47874
2007-07-17,47577
2007-07-18,47310
2007-07-19,47030
2007-07-20,46735
2007-07-21,46445
2007-07-22,46155
2007-07-23,45867
2007-07-24,45581
2007-07-25,45287
2007-07-26,44996
2007-07-27,44696
2007-07-28,44392
2007-07-29,44087
2007-07-30,43786
2007-07-31,43484
2007-08-01,43181
2007-08-02,42873
2007-08-03,42564
2007-08-04,42255
2007-08-05,41943
2007-08-06,41657
2007-08-07,41343
2007-08-08,41052
2007-08-09,40774
2007-08-10,40440
2007-08-11,40124
2007-08-12,39819
2007-08-13,39527
2007-08-14,39258
2007-08-15,38959
2007-08-16,38662
2007-08-17,38316
2007-08-18,38010
2007-08-19,37717
2007-08-20,37406
2007-08-21,37151
2007-08-22,36916
2007-08-23,36622
2007-08-24,36230
2007-08-25,35938
2007-08-26,35633
2007-08-27,35346
2007-08-28,35053
2007-08-29,34749
2007-08-30,34464
2007-08-31,34168
2007-09-01,33862
2007-09-02,33557
2007-09-03,33242
2007-09-04,32928
2007-09-05,32616
2007-09-06,32305
2007-09-07,32011
2007-09-08,31709
2007-09-09,31417
2007-09-10,31116
2007-09-11,30822
2007-09-12,30524
2007-09-13,30228
2007-09-14,29935
2007-09-15,29651
2007-09-16,29379
2007-09-17,29161
2007-09-18,28957
2007-09-19,28736
2007-09-20,28528
2007-09-21,28317
2007-09-22,28119
2007-09-23,27927
2007-09-24,27733
2007-09-25,27536
2007-09-26,27333
2007-09-27,27126
2007-09-28,26917
2007-09-29,26703
2007-09-30,26498
2007-10-01,26306
2007-10-02,26114
2007-10-03,25913
2007-10-04,25692
2007-10-05,25464
2007-10-06,25249
2007-10-07,25036
2007-10-08,24828
2007-10-09,24639
2007-10-10,24512
2007-10-11,24351
2007-10-12,24188
2007-10-13,24023
2007-10-14,23846
2007-10-15,23696
2007-10-16,23550
2007-10-17,23483
2007-10-18,23401
2007-10-19,23417
2007-10-20,23502
2007-10-21,23508
2007-10-22,23414
2007-10-23,23282
2007-10-24,23140
2007-10-25,22991
2007-10-26,22835
2007-10-27,22673
2007-10-28,22535
2007-10-29,22426
2007-10-30,22324
2007-10-31,22233
2007-11-01,22135
2007-11-02,22031
2007-11-03,21931
2007-11-04,21826
2007-11-05,21727
2007-11-06,21626
2007-11-07,21533
2007-11-08,21427
2007-11-09,21325
2007-11-10,21258
2007-11-11,21211
2007-11-12,21140
2007-11-13,21073
2007-11-14,21002
2007-11-15,20927
2007-11-16,20845
2007-11-17,20757
2007-11-18,20666
2007-11-19,20583
2007-11-20,20495
2007-11-21,20407
2007-11-22,20316
2007-11-23,20227
2007-11-24,20133
2007-11-25,20041
2007-11-26,19949
2007-11-27,19856
2007-11-28,19669
2007-11-29,19510
2007-11-30,19410
2007-12-01,19281
2007-12-02,19055
2007-12-03,18872
2007-12-04,19643
2007-12-05,20062
2007-12-06,19994
2007-12-07,20245
2007-12-08,20312
2007-12-09,20159
2007-12-10,19952
2007-12-11,19727
2007-12-12,19481
2007-12-13,19204
2007-12-14,18943
2007-12-15,18697
2007-12-16,18469
2007-12-17,18239
2007-12-18,18559
2007-12-19,19705
2007-12-20,21894
2007-12-21,22883
2007-12-22,22990
2007-12-23,22931
2007-12-24,22899
2007-12-25,22901
2007-12-26,22808
2007-12-27,22675
2007-12-28,22565
2007-12-29,22491
2007-12-30,22641
2007-12-31,22758
2008-01-01,22736
2008-01-02,22666
2008-01-03,22786
2008-01-04,30764
2008-01-05,42064
2008-01-06,45289
2008-01-07,46803
2008-01-08,48012
2008-01-09,50322
2008-01-10,52216
2008-01-11,54274
2008-01-12,55227
2008-01-13,55660
2008-01-14,55551
2008-01-15,55374
2008-01-16,55233
2008-01-17,55082
2008-01-18,54961
2008-01-19,54878
2008-01-20,54811
2008-01-21,54743
2008-01-22,54693
2008-01-23,54620
2008-01-24,54569
2008-01-25,54654
2008-01-26,56807
2008-01-27,56941
2008-01-28,57043
