"Date","Storage(acre-feet)"
2009-03-24,4221
2009-03-25,4189
2009-03-26,4181
2009-03-27,4165
2009-03-28,4157
2009-03-29,4205
2009-03-30,4213
2009-03-31,4205
2009-04-01,4221
2009-04-02,4268
2009-04-03,4339
2009-04-04,4419
2009-04-05,4506
2009-04-06,4609
2009-04-07,4751
2009-04-08,4871
2009-04-09,4960
2009-04-10,5032
2009-04-11,5088
2009-04-12,5177
2009-04-13,5314
2009-04-14,5443
2009-04-15,5524
2009-04-16,5597
2009-04-17,5703
2009-04-18,5849
2009-04-19,6061
2009-04-20,6331
2009-04-21,6636
2009-04-22,6975
2009-04-23,7241
2009-04-24,7483
2009-04-25,7609
2009-04-26,7743
2009-04-27,7869
2009-04-28,8012
2009-04-29,8139
2009-04-30,8265
2009-05-01,8851
2009-05-02,8511
2009-05-03,8401
2009-05-04,8122
2009-05-05,8646
2009-05-06,8800
2009-05-07,8876
2009-05-08,8885
2009-05-09,8885
2009-05-10,8851
2009-05-11,8919
2009-05-12,9021
2009-05-13,9089
2009-05-14,9175
2009-05-15,9303
2009-05-16,9406
2009-05-17,9484
2009-05-18,9535
2009-05-19,9579
2009-05-20,9596
2009-05-21,9544
2009-05-22,9527
2009-05-23,9510
2009-05-24,9518
2009-05-25,9527
2009-05-26,9527
2009-05-27,9527
2009-05-28,9535
2009-05-29,9570
2009-05-30,9613
2009-05-31,9621
2009-06-01,9552
2009-06-02,9467
2009-06-03,9381
2009-06-04,9406
2009-06-05,9441
2009-06-06,9475
2009-06-07,9510
2009-06-08,9552
2009-06-09,9552
2009-06-10,9527
2009-06-11,9510
2009-06-12,9492
2009-06-13,9492
2009-06-14,9475
2009-06-15,9458
2009-06-16,9475
2009-06-17,9492
2009-06-18,9501
2009-06-19,9518
2009-06-20,9518
2009-06-21,9535
2009-06-22,9544
2009-06-23,9552
2009-06-24,9552
2009-06-25,9561
2009-06-26,9561
2009-06-27,9561
2009-06-28,9561
2009-06-29,9552
2009-06-30,9552
2009-07-01,9544
2009-07-02,9544
2009-07-03,9535
2009-07-04,9527
2009-07-05,9510
2009-07-06,9492
2009-07-07,9467
2009-07-08,9450
2009-07-09,9441
2009-07-10,9415
2009-07-11,9398
2009-07-12,9389
2009-07-13,9381
2009-07-14,9372
2009-07-15,9364
2009-07-16,9347
2009-07-17,9338
2009-07-18,9329
2009-07-19,9312
2009-07-20,9303
2009-07-21,9286
2009-07-22,9269
2009-07-23,9261
2009-07-24,9235
2009-07-25,9226
2009-07-26,9209
2009-07-27,9192
2009-07-28,9192
2009-07-29,9184
2009-07-30,9175
2009-07-31,9167
2009-08-01,9150
2009-08-02,9132
2009-08-03,9115
2009-08-04,9089
2009-08-05,9072
2009-08-06,9064
2009-08-07,9047
2009-08-08,9030
2009-08-09,9021
2009-08-10,9004
2009-08-11,8987
2009-08-12,8970
2009-08-13,8953
2009-08-14,8936
2009-08-15,8910
2009-08-16,8902
2009-08-17,8885
2009-08-18,8876
2009-08-19,8859
2009-08-20,8851
2009-08-21,8834
2009-08-22,8808
2009-08-23,8791
2009-08-24,8774
2009-08-25,8765
2009-08-26,8740
2009-08-27,8723
2009-08-28,8706
2009-08-29,8689
2009-08-30,8672
2009-08-31,8646
2009-09-01,8621
2009-09-02,8596
2009-09-03,8562
2009-09-04,8485
2009-09-05,8350
2009-09-06,8223
2009-09-07,8096
2009-09-08,7987
2009-09-09,7869
2009-09-10,7751
2009-09-11,7642
2009-09-12,7533
2009-09-13,7408
2009-09-14,7266
2009-09-15,7067
2009-09-16,6868
2009-09-17,6669
2009-09-18,6471
2009-09-19,6266
2009-09-20,6078
2009-09-21,5882
2009-09-22,5686
2009-09-23,5492
2009-09-24,5338
2009-09-25,5282
2009-09-26,5266
2009-09-27,5257
2009-09-28,5233
2009-09-29,5209
2009-09-30,5185
2009-10-01,5153
2009-10-02,5112
2009-10-03,5024
2009-10-04,4904
2009-10-05,4727
2009-10-06,4554
2009-10-07,4411
2009-10-08,4276
2009-10-09,4157
2009-10-10,4055
2009-10-11,3960
2009-10-12,3874
2009-10-13,4087
2009-10-14,4016
2009-10-15,3945
2009-10-16,3882
2009-10-17,3827
2009-10-18,3764
2009-10-19,NA
2009-10-20,3702
2009-10-21,3671
2009-10-22,3647
2009-10-23,3632
2009-10-24,3600
2009-10-25,3585
2009-10-26,3538
2009-10-27,3515
2009-10-28,3499
2009-10-29,3484
2009-10-30,3468
2009-10-31,3460
2009-11-01,3452
2009-11-02,3437
2009-11-03,3437
2009-11-04,3406
2009-11-05,3398
2009-11-06,3390
2009-11-07,3383
2009-11-08,3375
2009-11-09,3359
2009-11-10,3344
2009-11-11,3313
2009-11-12,3336
2009-11-13,3336
2009-11-14,3328
2009-11-15,3328
2009-11-16,3321
2009-11-17,3290
2009-11-18,3313
2009-11-19,3313
2009-11-20,3359
2009-11-21,3344
2009-11-22,3352
2009-11-23,3344
2009-11-24,3336
2009-11-25,3336
2009-11-26,3321
2009-11-27,3328
2009-11-28,3313
2009-11-29,3313
2009-11-30,3305
2009-12-01,3305
2009-12-02,3305
2009-12-03,3297
2009-12-04,3297
2009-12-05,3290
2009-12-06,3328
2009-12-07,3383
2009-12-08,3367
2009-12-09,3359
2009-12-10,3352
2009-12-11,3421
2009-12-12,3522
2009-12-13,3546
2009-12-14,3530
2009-12-15,3499
2009-12-16,3492
2009-12-17,3484
2009-12-18,3476
2009-12-19,3460
2009-12-20,3445
2009-12-21,3476
2009-12-22,3460
2009-12-23,3452
2009-12-24,3445
2009-12-25,3445
2009-12-26,3437
2009-12-27,3429
2009-12-28,3429
2009-12-29,3383
2009-12-30,3437
2009-12-31,3437
2010-01-01,3437
2010-01-02,3429
2010-01-03,3429
2010-01-04,3421
2010-01-05,3414
2010-01-06,3414
2010-01-07,3390
2010-01-08,3398
2010-01-09,3406
2010-01-10,3414
2010-01-11,3414
2010-01-12,3522
2010-01-13,3593
2010-01-14,3585
2010-01-15,3577
2010-01-16,3554
2010-01-17,3577
2010-01-18,3655
2010-01-19,3663
2010-01-20,3694
2010-01-21,3710
2010-01-22,3686
2010-01-23,3655
2010-01-24,3647
2010-01-25,3663
2010-01-26,3663
2010-01-27,3640
2010-01-28,3616
2010-01-29,3600
2010-01-30,3585
2010-01-31,3569
2010-02-01,3554
2010-02-02,3546
2010-02-03,3546
2010-02-04,3562
2010-02-05,3546
2010-02-06,3554
2010-02-07,3538
2010-02-08,3538
2010-02-09,3522
2010-02-10,3515
2010-02-11,3492
2010-02-12,3499
2010-02-13,3499
2010-02-14,3492
2010-02-15,3499
2010-02-16,3507
2010-02-17,3522
2010-02-18,3546
2010-02-19,3562
2010-02-20,3577
2010-02-21,3585
2010-02-22,3577
2010-02-23,3608
2010-02-24,3663
2010-02-25,3655
2010-02-26,3757
2010-02-27,3741
2010-02-28,3717
2010-03-01,3717
2010-03-02,3725
2010-03-03,3757
2010-03-04,3733
2010-03-05,3717
