"Date","Storage(acre-feet)"
2009-03-24,2750
2009-03-25,2768
2009-03-26,2788
2009-03-27,2809
2009-03-28,2845
2009-03-29,2893
2009-03-30,2826
2009-03-31,2962
2009-04-01,3008
2009-04-02,3066
2009-04-03,3118
2009-04-04,3152
2009-04-05,3186
2009-04-06,3236
2009-04-07,3311
2009-04-08,3377
2009-04-09,3422
2009-04-10,3457
2009-04-11,3476
2009-04-12,3511
2009-04-13,3569
2009-04-14,3631
2009-04-15,3673
2009-04-16,3702
2009-04-17,3745
2009-04-18,3831
2009-04-19,3977
2009-04-20,4193
2009-04-21,4458
2009-04-22,4757
2009-04-23,5016
2009-04-24,5225
2009-04-25,5340
2009-04-26,5444
2009-04-27,5568
2009-04-28,5674
2009-04-29,5789
2009-04-30,5923
2009-05-01,6372
2009-05-02,6710
2009-05-03,7091
2009-05-04,7347
2009-05-05,7718
2009-05-06,8086
2009-05-07,8429
2009-05-08,8746
2009-05-09,9075
2009-05-10,9422
2009-05-11,9855
2009-05-12,10295
2009-05-13,10742
2009-05-14,11176
2009-05-15,11680
2009-05-16,12095
2009-05-17,12543
2009-05-18,12715
2009-05-19,13112
2009-05-20,13635
2009-05-21,14057
2009-05-22,14375
2009-05-23,14807
2009-05-24,15169
2009-05-25,15491
2009-05-26,15821
2009-05-27,16146
2009-05-28,16479
2009-05-29,16792
2009-05-30,17085
2009-05-31,17368
2009-06-01,17636
2009-06-02,17899
2009-06-03,18141
2009-06-04,18355
2009-06-05,18540
2009-06-06,18680
2009-06-07,18785
2009-06-08,18914
2009-06-09,19066
2009-06-10,19207
2009-06-11,19320
2009-06-12,19433
2009-06-13,19570
2009-06-14,19683
2009-06-15,19809
2009-06-16,19959
2009-06-17,20127
2009-06-18,20302
2009-06-19,20490
2009-06-20,20642
2009-06-21,20758
2009-06-22,20867
2009-06-23,20978
2009-06-24,21100
2009-06-25,21229
2009-06-26,21346
2009-06-27,21451
2009-06-28,21568
2009-06-29,21680
2009-06-30,21760
2009-07-01,21828
2009-07-02,21891
2009-07-03,21947
2009-07-04,22003
2009-07-05,22065
2009-07-06,22090
2009-07-07,22109
