"Date","Storage(acre-feet)"
2009-03-24,20350
2009-03-25,20518
2009-03-26,20686
2009-03-27,20868
2009-03-28,21054
2009-03-29,21305
2009-03-30,21484
2009-03-31,21647
2009-04-01,21847
2009-04-02,22048
2009-04-03,22222
2009-04-04,22360
2009-04-05,22471
2009-04-06,22573
2009-04-07,22627
2009-04-08,22682
2009-04-09,22736
2009-04-10,22790
2009-04-11,22845
2009-04-12,22899
2009-04-13,22953
2009-04-14,23008
2009-04-15,23062
2009-04-16,23116
2009-04-17,23171
2009-04-18,23225
2009-04-19,23279
2009-04-20,23334
2009-04-21,23388
2009-04-22,23442
2009-04-23,23497
2009-04-24,23551
2009-04-25,23495
2009-04-26,23456
2009-04-27,23428
2009-04-28,23390
2009-04-29,23362
2009-04-30,23238
2009-05-01,23322
2009-05-02,23406
2009-05-03,23491
2009-05-04,23575
2009-05-05,23659
2009-05-06,23743
2009-05-07,23828
2009-05-08,23733
2009-05-09,23641
2009-05-10,23547
2009-05-11,23447
2009-05-12,23359
2009-05-13,23266
2009-05-14,23172
2009-05-15,23116
2009-05-16,23088
2009-05-17,23059
2009-05-18,23022
2009-05-19,23012
2009-05-20,22955
2009-05-21,22956
2009-05-22,22937
2009-05-23,22919
2009-05-24,22909
2009-05-25,22909
2009-05-26,22891
2009-05-27,22872
2009-05-28,22853
2009-05-29,22816
2009-05-30,22806
2009-05-31,22788
2009-06-01,22741
2009-06-02,22751
2009-06-03,22769
2009-06-04,22816
2009-06-05,22881
2009-06-06,22900
2009-06-07,22909
2009-06-08,22872
2009-06-09,22834
2009-06-10,22816
2009-06-11,22797
2009-06-12,22760
2009-06-13,22741
2009-06-14,22732
2009-06-15,22722
2009-06-16,22695
2009-06-17,22685
2009-06-18,22657
2009-06-19,22629
2009-06-20,22611
2009-06-21,22583
2009-06-22,22555
2009-06-23,22537
2009-06-24,22500
2009-06-25,22481
2009-06-26,22425
2009-06-27,22388
2009-06-28,22351
2009-06-29,22305
2009-06-30,22287
2009-07-01,22232
2009-07-02,22195
2009-07-03,22149
2009-07-04,22103
2009-07-05,22057
2009-07-06,22002
2009-07-07,21956
2009-07-08,21911
2009-07-09,21866
2009-07-10,21820
2009-07-11,21774
2009-07-12,21711
2009-07-13,21674
2009-07-14,21629
2009-07-15,21584
2009-07-16,21539
2009-07-17,21484
2009-07-18,21440
2009-07-19,21386
2009-07-20,21341
2009-07-21,21296
2009-07-22,21233
2009-07-23,21197
2009-07-24,21135
2009-07-25,21081
2009-07-26,21028
2009-07-27,20983
2009-07-28,20921
2009-07-29,20877
2009-07-30,20832
2009-07-31,20779
2009-08-01,20722
2009-08-02,20668
2009-08-03,20615
2009-08-04,20562
2009-08-05,20500
2009-08-06,20456
2009-08-07,20421
2009-08-08,20377
2009-08-09,20333
2009-08-10,20281
2009-08-11,20228
2009-08-12,20176
2009-08-13,20123
2009-08-14,20071
2009-08-15,20018
2009-08-16,19966
2009-08-17,19914
2009-08-18,19871
2009-08-19,19819
2009-08-20,19767
2009-08-21,19715
2009-08-22,19655
2009-08-23,19604
2009-08-24,19561
2009-08-25,19501
2009-08-26,19449
2009-08-27,19398
2009-08-28,19347
2009-08-29,19296
2009-08-30,19245
2009-08-31,19194
2009-09-01,19135
2009-09-02,19084
2009-09-03,19033
2009-09-04,18983
2009-09-05,18924
2009-09-06,18865
2009-09-07,18823
2009-09-08,18773
2009-09-09,18722
2009-09-10,18681
2009-09-11,18631
2009-09-12,18589
2009-09-13,18539
2009-09-14,18497
2009-09-15,18448
2009-09-16,18406
2009-09-17,18357
2009-09-18,18307
2009-09-19,18266
2009-09-20,18225
2009-09-21,18167
2009-09-22,18100
2009-09-23,18050
2009-09-24,18000
2009-09-25,17950
2009-09-26,17900
2009-09-27,17850
2009-09-28,17800
2009-09-29,17750
2009-09-30,17700
2009-10-01,17650
2009-10-02,17600
2009-10-03,17550
2009-10-04,17500
2009-10-05,17450
2009-10-06,17400
2009-10-07,17350
2009-10-08,17300
2009-10-09,17250
2009-10-10,17200
2009-10-11,17150
2009-10-12,17100
2009-10-13,17050
2009-10-14,17000
2009-10-15,16969
2009-10-16,16922
2009-10-17,16898
2009-10-18,16866
2009-10-19,16835
2009-10-20,16804
2009-10-21,16765
2009-10-22,16733
2009-10-23,16702
2009-10-24,16679
2009-10-25,16640
2009-10-26,16585
2009-10-27,16539
2009-10-28,16508
2009-10-29,16469
2009-10-30,16438
2009-10-31,16423
2009-11-01,16384
2009-11-02,16345
2009-11-03,16345
2009-11-04,16345
2009-11-05,16338
2009-11-06,16330
2009-11-07,16299
2009-11-08,16253
2009-11-09,16222
2009-11-10,16184
2009-11-11,16153
2009-11-12,16146
2009-11-13,16100
2009-11-14,16062
2009-11-15,16024
2009-11-16,15986
2009-11-17,15948
2009-11-18,15917
2009-11-19,15887
2009-11-20,15872
2009-11-21,15857
2009-11-22,15826
2009-11-23,15797
2009-11-24,15766
2009-11-25,15736
2009-11-26,15706
2009-11-27,15691
2009-11-28,15661
2009-11-29,15631
2009-11-30,15601
2009-12-01,15571
2009-12-02,15541
2009-12-03,15496
2009-12-04,15466
2009-12-05,15429
2009-12-06,15399
2009-12-07,15377
2009-12-08,15340
2009-12-09,15303
2009-12-10,15274
2009-12-11,15259
2009-12-12,15259
2009-12-13,15244
2009-12-14,15214
2009-12-15,15200
2009-12-16,15185
2009-12-17,15155
2009-12-18,15111
2009-12-19,15089
2009-12-20,15067
2009-12-21,15053
2009-12-22,15053
2009-12-23,15023
2009-12-24,14994
2009-12-25,14965
2009-12-26,14943
2009-12-27,14914
2009-12-28,14899
2009-12-29,14877
2009-12-30,14841
2009-12-31,14819
2010-01-01,14798
2010-01-02,14783
2010-01-03,14783
2010-01-04,14783
2010-01-05,14783
2010-01-06,14783
2010-01-07,14783
2010-01-08,14783
2010-01-09,14783
2010-01-10,14783
2010-01-11,14783
2010-01-12,14783
2010-01-13,14783
2010-01-14,14783
2010-01-15,14783
2010-01-16,14783
2010-01-17,14819
2010-01-18,14855
2010-01-19,14892
2010-01-20,14928
2010-01-21,14980
2010-01-22,14950
2010-01-23,14950
2010-01-24,14936
2010-01-25,14936
2010-01-26,14936
2010-01-27,14936
2010-01-28,14936
2010-01-29,14936
2010-01-30,14936
2010-01-31,14928
2010-02-01,14914
2010-02-02,14907
2010-02-03,14907
2010-02-04,14892
2010-02-05,14892
2010-02-06,14885
2010-02-07,14877
2010-02-08,14877
2010-02-09,14870
2010-02-10,14870
2010-02-11,14856
2010-02-12,14848
2010-02-13,14848
2010-02-14,14870
2010-02-15,14892
2010-02-16,14928
2010-02-17,14957
2010-02-18,15053
2010-02-19,15111
2010-02-20,15126
2010-02-21,15178
2010-02-22,15178
2010-02-23,15214
2010-02-24,15266
2010-02-25,15266
2010-02-26,15437
2010-02-27,15481
2010-02-28,15541
2010-03-01,15609
2010-03-02,15691
2010-03-03,15759
2010-03-04,15789
2010-03-05,15819
2010-03-06,15910
2010-03-07,15917
2010-03-08,15940
2010-03-09,15986
2010-03-10,16009
2010-03-11,16039
2010-03-12,16100
2010-03-13,16138
2010-03-14,16153
2010-03-15,16184
2010-03-16,16253
2010-03-17,16330
2010-03-18,16392
2010-03-19,16485
2010-03-20,16593
2010-03-21,16702
2010-03-22,16812
2010-03-23,17000
2010-03-24,17079
2010-03-25,17222
2010-03-26,17342
2010-03-27,17462
2010-03-28,17534
2010-03-29,17736
2010-03-30,18061
2010-03-31,18250
2010-04-01,18382
2010-04-02,18539
2010-04-03,18631
2010-04-04,18722
2010-04-05,18798
2010-04-06,18907
2010-04-07,19025
2010-04-08,19194
2010-04-09,19372
2010-04-10,19518
2010-04-11,19630
2010-04-12,19793
2010-04-13,19863
2010-04-14,19940
2010-04-15,20088
2010-04-16,20202
2010-04-17,20386
2010-04-18,20642
2010-04-19,20850
2010-04-20,21081
2010-04-21,21251
2010-04-22,21404
2010-04-23,21575
2010-04-24,21765
2010-04-25,21984
2010-04-26,22185
2010-04-27,22518
2010-04-28,22620
2010-04-29,23210
2010-04-30,23210
2010-05-01,23201
2010-05-02,23201
2010-05-03,23201
2010-05-04,23295
2010-05-05,23295
2010-05-06,23267
2010-05-07,23239
2010-05-08,23239
2010-05-09,23220
2010-05-10,23248
2010-05-11,23210
2010-05-12,23201
2010-05-13,23182
2010-05-14,23182
2010-05-15,23182
2010-05-16,23191
2010-05-17,23239
2010-05-18,23220
2010-05-19,23191
2010-05-20,23191
2010-05-21,23163
2010-05-22,23135
2010-05-23,23107
2010-05-24,23088
2010-05-25,23069
2010-05-26,23050
2010-05-27,23050
2010-05-28,23050
2010-05-29,23050
2010-05-30,23031
2010-05-31,23012
2010-06-01,23012
2010-06-02,23003
2010-06-03,23003
2010-06-04,23012
2010-06-05,23012
2010-06-06,22984
2010-06-07,22956
2010-06-08,22919
2010-06-09,22881
2010-06-10,22844
2010-06-11,22844
2010-06-12,22825
2010-06-13,22816
2010-06-14,22769
2010-06-15,22751
2010-06-16,22751
2010-06-17,22713
2010-06-18,22695
2010-06-19,22676
2010-06-20,22657
2010-06-21,22639
2010-06-22,22620
2010-06-23,22601
2010-06-24,22583
2010-06-25,22564
2010-06-26,22546
2010-06-27,22518
2010-06-28,22490
2010-06-29,22453
2010-06-30,22416
2010-07-01,22370
2010-07-02,22342
2010-07-03,22296
2010-07-04,22259
2010-07-05,22222
2010-07-06,22195
2010-07-07,22158
2010-07-08,22103
2010-07-09,22066
2010-07-10,22030
2010-07-11,21984
2010-07-12,21956
2010-07-13,21883
2010-07-14,21847
2010-07-15,21802
2010-07-16,21756
2010-07-17,21720
2010-07-18,21647
2010-07-19,21602
2010-07-20,21548
2010-07-21,21484
2010-07-22,21440
2010-07-23,21395
2010-07-24,21341
2010-07-25,21287
2010-07-26,21233
2010-07-27,21188
2010-07-28,21126
2010-07-29,21054
2010-07-30,21001
2010-07-31,20957
2010-08-01,20895
2010-08-02,20832
2010-08-03,20770
2010-08-04,20712
2010-08-05,20659
2010-08-06,20606
2010-08-07,20553
2010-08-08,20500
2010-08-09,20447
2010-08-10,20395
2010-08-11,20324
2010-08-12,20272
2010-08-13,20219
2010-08-14,20167
2010-08-15,20132
2010-08-16,20062
2010-08-17,20001
2010-08-18,19940
2010-08-19,19888
2010-08-20,19828
2010-08-21,19767
2010-08-22,19707
2010-08-23,19647
2010-08-24,19595
2010-08-25,19544
2010-08-26,19492
2010-08-27,19424
2010-08-28,19372
2010-08-29,19321
2010-08-30,19287
2010-08-31,19236
2010-09-01,19177
2010-09-02,19126
2010-09-03,19084
2010-09-04,19016
2010-09-05,18966
2010-09-06,18907
2010-09-07,18848
2010-09-08,18798
2010-09-09,18748
2010-09-10,18697
2010-09-11,18647
2010-09-12,18605
2010-09-13,18564
2010-09-14,18497
2010-09-15,18448
2010-09-16,18390
2010-09-17,18349
2010-09-18,18291
2010-09-19,18241
