"Date","Storage(acre-feet)"
2009-03-24,2785237
2009-03-25,2804241
2009-03-26,2819208
2009-03-27,2832466
2009-03-28,2847284
2009-03-29,2860413
2009-03-30,2870491
2009-03-31,2880614
2009-04-01,2894270
2009-04-02,2899141
2009-04-03,2904676
2009-04-04,2911982
2009-04-05,2917968
2009-04-06,2926651
2009-04-07,2935110
2009-04-08,2939120
2009-04-09,2949189
2009-04-10,2962399
2009-04-11,2972523
2009-04-12,2981073
2009-04-13,2984226
2009-04-14,2989428
2009-04-15,2993724
2009-04-16,2997343
2009-04-17,3000056
2009-04-18,3001639
2009-04-19,3002544
2009-04-20,3004579
2009-04-21,3005936
2009-04-22,3011845
2009-04-23,3017529
2009-04-24,3016392
2009-04-25,3015483
2009-04-26,3012527
2009-04-27,3009117
2009-04-28,3005936
2009-04-29,3001639
2009-04-30,2998247
2009-05-01,2996212
2009-05-02,3005257
2009-05-03,3035294
2009-05-04,3059791
2009-05-05,3102692
2009-05-06,3133631
2009-05-07,3154920
2009-05-08,3166178
2009-05-09,3176545
2009-05-10,3185742
2009-05-11,3193060
2009-05-12,3197088
2009-05-13,3201590
2009-05-14,3203960
2009-05-15,3205619
2009-05-16,3205619
2009-05-17,3204197
2009-05-18,3202775
2009-05-19,3200642
2009-05-20,3195666
2009-05-21,3191401
2009-05-22,3186921
2009-05-23,3178667
2009-05-24,3170178
2009-05-25,3162425
2009-05-26,3155154
2009-05-27,3148587
2009-05-28,3140398
2009-05-29,3133631
2009-05-30,3125930
2009-05-31,3118941
2009-06-01,3110352
2009-06-02,3101531
2009-06-03,3094122
2009-06-04,3085346
2009-06-05,3076109
2009-06-06,3066223
2009-06-07,3057723
2009-06-08,3047865
2009-06-09,3039865
2009-06-10,3031181
2009-06-11,3022075
2009-06-12,3012755
2009-06-13,3004127
2009-06-14,2993272
2009-06-15,2982423
2009-06-16,2972748
2009-06-17,2963974
2009-06-18,2953665
2009-06-19,2943371
2009-06-20,2931993
2009-06-21,2920195
2009-06-22,2908661
2009-06-23,2896263
2009-06-24,2883257
2009-06-25,2870710
2009-06-26,2856470
2009-06-27,2839657
2009-06-28,2825939
2009-06-29,2812043
2009-06-30,2797114
2009-07-01,2781800
2009-07-02,2765690
2009-07-03,2750940
2009-07-04,2736233
2009-07-05,2721146
2009-07-06,2707832
2009-07-07,2690344
2009-07-08,2675231
2009-07-09,2662061
2009-07-10,2647486
2009-07-11,2633164
2009-07-12,2617656
2009-07-13,2601611
2009-07-14,2585015
2009-07-15,2570952
2009-07-16,2557797
2009-07-17,2543375
2009-07-18,2526392
2009-07-19,2510927
2009-07-20,2496924
2009-07-21,2480999
2009-07-22,2466526
2009-07-23,2450923
2009-07-24,2435188
2009-07-25,2420713
2009-07-26,2403355
2009-07-27,2388012
2009-07-28,2371962
2009-07-29,2356559
2009-07-30,2340662
2009-07-31,2325795
2009-08-01,2311179
2009-08-02,2296058
2009-08-03,2280064
2009-08-04,2262469
2009-08-05,2247764
2009-08-06,2233126
2009-08-07,2221677
2009-08-08,2209900
2009-08-09,2194887
2009-08-10,2181942
2009-08-11,2168859
2009-08-12,2153127
2009-08-13,2136588
2009-08-14,2124248
2009-08-15,2113191
2009-08-16,2100576
2009-08-17,2088381
2009-08-18,2076577
2009-08-19,2064461
2009-08-20,2052240
2009-08-21,2040722
2009-08-22,2029208
2009-08-23,2017414
2009-08-24,2004796
2009-08-25,1993939
2009-08-26,1982286
2009-08-27,1973231
2009-08-28,1961308
2009-08-29,1950976
2009-08-30,1942855
2009-08-31,1936123
2009-09-01,1925362
2009-09-02,1918337
2009-09-03,1909310
2009-09-04,1904322
2009-09-05,1897672
2009-09-06,1891534
2009-09-07,1884265
2009-09-08,1876668
2009-09-09,1869441
2009-09-10,1863856
2009-09-11,1856327
2009-09-12,1848164
2009-09-13,1841164
2009-09-14,1835974
2009-09-15,1830460
2009-09-16,1825125
2009-09-17,1819966
2009-09-18,1815613
2009-09-19,1810944
2009-09-20,1805977
2009-09-21,1802292
2009-09-22,1799087
2009-09-23,1794928
2009-09-24,1791743
2009-09-25,1788558
2009-09-26,1785852
2009-09-27,1783463
2009-09-28,1779327
2009-09-29,1776321
2009-09-30,1773947
2009-10-01,1768251
2009-10-02,1762879
2009-10-03,1756589
2009-10-04,1750141
2009-10-05,1743879
2009-10-06,1737629
2009-10-07,1731232
2009-10-08,1726573
2009-10-09,1721448
2009-10-10,1715856
2009-10-11,1709173
2009-10-12,1705599
2009-10-13,1712903
2009-10-14,1741692
2009-10-15,1750141
2009-10-16,1749669
2009-10-17,1746536
2009-10-18,1745911
2009-10-19,1743411
2009-10-20,1742161
2009-10-21,1740129
2009-10-22,1737942
2009-10-23,1735910
2009-10-24,1732630
2009-10-25,1730456
2009-10-26,1726884
2009-10-27,1723312
2009-10-28,1719119
2009-10-29,1714924
2009-10-30,1711194
2009-10-31,1707930
2009-11-01,1704044
2009-11-02,1699705
2009-11-03,1696154
2009-11-04,1691057
2009-11-05,1688895
2009-11-06,1687969
2009-11-07,1685963
2009-11-08,1683048
2009-11-09,1681667
2009-11-10,1678598
2009-11-11,1676449
2009-11-12,1674147
2009-11-13,1671846
2009-11-14,1668638
2009-11-15,1667418
2009-11-16,1665589
2009-11-17,1664369
2009-11-18,1663302
2009-11-19,1664826
2009-11-20,1666808
2009-11-21,1667266
2009-11-22,1668333
2009-11-23,1670010
2009-11-24,1671232
2009-11-25,1670620
2009-11-26,1670468
2009-11-27,1671539
2009-11-28,1670468
2009-11-29,1672153
2009-11-30,1673687
2009-12-01,1675068
2009-12-02,1676449
2009-12-03,1676603
2009-12-04,1677216
2009-12-05,1678598
2009-12-06,1681053
2009-12-07,1682434
2009-12-08,1681820
2009-12-09,1681053
2009-12-10,1681820
2009-12-11,1683508
2009-12-12,1685349
2009-12-13,1686117
2009-12-14,1687197
2009-12-15,1693374
2009-12-16,1704355
2009-12-17,1713680
2009-12-18,1720516
2009-12-19,1725486
2009-12-20,1729213
2009-12-21,1736848
2009-12-22,1744192
2009-12-23,1749826
2009-12-24,1753129
2009-12-25,1755959
2009-12-26,1759105
2009-12-27,1763036
2009-12-28,1765719
2009-12-29,1769200
2009-12-30,1772365
2009-12-31,1777112
2010-01-01,1798607
2010-01-02,1816097
2010-01-03,1827382
2010-01-04,1834028
2010-01-05,1841164
2010-01-06,1846532
2010-01-07,1851756
2010-01-08,1857796
2010-01-09,1862706
2010-01-10,1866648
2010-01-11,1870426
2010-01-12,1887899
2010-01-13,1923020
2010-01-14,1943359
2010-01-15,1959103
2010-01-16,1977659
2010-01-17,1999279
2010-01-18,2056255
2010-01-19,2143599
2010-01-20,2224069
2010-01-21,2295493
2010-01-22,2339705
2010-01-23,2376007
2010-01-24,2413097
