"datetime","snow.water.eq.inches"
1976-04-29,3.6
1977-01-25,2
1977-02-28,1.5
1977-03-31,5.1
1977-04-27,0
1978-01-23,6.3
1978-02-22,9.2
1978-03-24,8.2
1978-04-28,6.6
1978-12-27,2.4
1979-01-25,3.3
1979-02-27,8.9
1979-03-22,11.8
1979-04-27,8.1
1980-01-21,8.4
1980-02-25,11.9
1980-03-24,17.8
1980-04-23,9.6
1981-01-22,0
1981-02-26,3.9
1981-03-26,3.2
1981-04-23,0
1982-01-27,9.9
1982-02-26,8.8
1982-03-26,11.4
1982-04-28,11.1
1983-01-27,13.1
1983-02-28,18.8
1983-03-28,23.6
1983-04-29,23.9
1984-01-31,12
1984-02-27,17
1984-04-02,13.3
1984-04-26,10.3
1985-01-29,9
1985-02-26,13.8
1985-03-28,17.4
1985-04-29,0.8
1986-01-01,6.6
1986-02-01,9.8
1986-03-01,15.5
1986-04-01,14.7
1986-05-01,4.4
1986-06-01,0
1987-01-01,2.3
1987-02-02,4.2
1987-03-03,5.6
1987-04-01,9.6
1987-05-03,0
1988-01-27,6.3
1988-02-25,7.6
1988-04-05,0.9
1988-04-29,0
1988-06-01,0
1989-02-01,13
1989-02-27,14.7
1989-03-31,14
1989-04-28,0
1990-01-30,5
1990-03-02,6.7
1990-03-30,7
1990-04-20,0
1991-01-31,2.7
1991-02-28,1.4
1991-03-29,6.3
1991-04-26,2.9
1992-01-30,4.3
1992-02-28,3.8
1992-03-27,4.8
1992-04-30,0
1992-11-01,0
1993-01-27,15.7
1993-02-26,20.8
1993-03-31,14
1994-01-27,4.9
1994-02-24,8.7
1994-03-28,9.3
1994-04-28,0.2
1994-06-01,0
1995-01-26,15.1
1995-02-24,15.3
1995-03-30,20.5
1995-05-01,18
1995-06-01,0
1996-01-26,9.2
1996-02-29,14.2
1996-03-28,16
1996-04-30,6
1997-01-29,9.9
1997-02-27,10.7
1997-04-01,7.6
1997-04-30,0.6
1998-01-28,12.8
1998-02-27,20.4
1998-03-27,15.5
1998-04-29,13.4
1999-01-29,13.6
1999-02-26,20.1
1999-03-31,20.4
1999-04-26,13.5
2000-01-26,9.6
2000-02-28,14.4
2000-03-29,13.4
2000-04-28,0
2000-06-01,0
2001-01-29,6.5
2001-02-27,8.2
2001-03-26,5.2
2001-04-27,0.6
2002-01-28,9.2
2002-02-27,11.4
2002-03-27,14
2002-04-30,1.6
2003-01-29,6.1
2003-02-25,6
2003-03-27,5
2003-04-30,6.9
2004-01-27,11.4
2004-02-26,15
2004-03-29,10.2
2004-04-28,0
2005-01-28,7
2005-02-24,8.8
2005-03-30,10.7
2006-01-26,6.6
2006-02-27,8.9
2006-03-29,15.2
2006-04-28,14.8
2007-01-31,4.4
2007-02-26,7.6
2007-03-27,6
2007-04-26,0
2008-01-28,8.7
2008-02-27,13.8
2008-03-31,13.6
2008-04-28,5.9
2009-01-30,7.4
2009-02-26,10.4
2009-03-30,10.4
2009-04-30,4.2
2010-01-28,8.2
2010-03-01,10.2
2010-03-31,13.1
2010-04-29,11
2011-01-28,8.2
2011-02-28,12.7
2011-03-31,19.8
2011-04-28,16.1
2012-01-30,2.4
2012-02-27,2.6
2012-04-02,6.2
2012-04-27,1.8
2013-01-29,7.4
2013-01-29,7.4
2013-02-28,9.2
2013-04-02,3.7
2013-04-29,0
2014-01-30,0.1
2014-03-03,1.2
2014-03-26,0.6
2014-05-02,0
