"datetime","snow.water.eq.inches"
1981-01-01,4.3
1981-02-01,13.3
1981-03-01,16.6
1981-04-01,21.7
1981-05-01,19.4
1981-06-01,2.7
1982-01-01,16.1
1982-02-01,27
1982-03-01,34
1982-04-01,46.7
1982-05-01,51
1982-06-01,32
1983-01-01,23.3
1983-02-01,33.9
1983-03-01,49.8
1983-04-01,63.6
1983-05-01,61.9
1983-06-01,53.6
1984-01-01,23.3
1984-02-01,22.6
1984-03-01,25.9
1984-04-01,28.6
1984-05-01,31.3
1984-06-01,10.6
1985-01-01,18.3
1985-02-01,19.6
1985-03-01,24.1
1985-04-01,32
1985-05-01,28.4
1985-06-01,10.3
1986-01-01,10.3
1986-02-01,13.9
1986-03-01,36.5
1986-04-01,42.4
1986-05-01,39.2
1986-06-01,20.1
1987-01-01,1
1987-02-01,6
1987-03-01,11.6
1987-04-01,15.1
1987-05-01,10.8
1987-06-01,0
1988-01-01,10
1988-02-01,17.3
1988-03-01,13.8
1988-04-01,8.4
1988-05-01,0
1988-06-01,0
1989-01-01,14.2
1989-02-01,17.3
1989-03-01,22.3
1989-04-01,31.5
1989-05-01,28
1989-06-01,10
1990-01-01,5.8
1990-02-01,9.7
1990-03-01,15.6
1990-04-01,17.1
1990-05-01,13.8
1990-06-01,2
1991-01-01,3.4
1991-02-01,3.6
1991-03-01,5.2
1991-04-01,20.9
1991-05-01,21.8
1991-06-01,15.3
1992-01-01,8.6
1992-02-01,10.4
1992-03-01,17.7
1992-04-01,20.8
1992-05-01,13.2
1992-06-01,0
1993-01-01,15
1993-02-01,29.1
1993-03-01,39.1
1993-04-01,43.4
1993-05-01,44.6
1993-06-01,29.8
1994-01-01,4.4
1994-02-01,7.3
1994-03-01,15.7
1994-04-01,17
1994-05-01,16.6
1994-06-01,1.7
1995-01-01,14.2
1995-02-01,34.4
1995-03-01,36.7
1995-04-01,56.6
1995-05-01,61.4
1995-06-01,60.4
1996-01-01,4.7
1996-02-01,17
1996-03-01,26.3
1996-04-01,33.7
1996-05-01,34.2
1996-06-01,20.9
1997-01-01,22.1
1997-02-01,36.7
1997-03-01,36.9
1997-04-01,33.8
1997-05-01,26.8
1997-06-01,1.5
1998-01-01,7.4
1998-02-01,16.9
1998-03-01,34.6
1998-04-01,39.8
1998-05-01,41.1
1998-06-01,41.2
1999-01-01,9.5
1999-02-01,18.4
1999-03-01,31.3
1999-04-01,35.9
1999-05-01,38.4
1999-06-01,25.5
2000-01-01,2.1
2000-02-01,13.3
2000-03-01,24.1
2000-04-01,26.1
2000-05-01,23
2000-06-01,5.2
2001-01-01,5.2
2001-02-01,9.9
2001-03-01,16.6
2001-04-01,17.9
2001-05-01,19.9
2001-06-01,0
2002-01-01,17.3
2002-02-01,20.1
2002-03-01,23.4
2002-04-01,28.9
2002-05-01,23.8
2002-06-01,5.9
2003-01-01,15.9
2003-02-01,17.1
2003-03-01,21.4
2003-04-01,21.7
2003-05-01,30.1
2003-06-01,19.2
2004-01-01,14.1
2004-02-01,19.4
2004-03-01,28.2
2004-04-01,26.8
2004-05-01,21.5
2004-06-01,0
2005-01-01,17.3
2005-02-01,29.3
2005-03-01,36.2
2005-04-01,46.1
2005-05-01,45.7
2005-06-01,33.4
2006-01-01,13.9
2006-02-01,20.6
2006-03-01,27
2006-04-01,36.6
2006-05-01,42.6
2006-06-01,25
2007-01-01,5.1
2007-02-01,6.7
2007-03-01,15.2
2007-04-01,13.8
2007-05-01,9.5
2007-06-01,0
2008-01-01,5.7
2008-02-01,18.5
2008-03-01,25.4
2008-04-01,26.2
2008-05-01,22.6
2008-06-01,8.5
2009-01-01,7.8
2009-02-01,11.8
2009-03-01,17.4
2009-04-01,25.4
2009-05-01,22.3
2009-06-01,0
2010-01-01,8
2010-02-01,17.2
2010-03-01,22.7
2010-04-01,27
2010-05-01,31.1
2010-06-01,28
2011-01-01,20.3
2011-02-01,21.5
2011-03-01,30.2
2011-04-01,45.6
2011-05-01,45.6
2011-06-01,39.6
2012-01-01,1.5
2012-02-01,5.1
2012-03-01,7.1
2012-04-01,14
2012-05-01,9.3
2012-06-01,0
2013-01-01,16.3
2013-02-01,17.3
2013-03-01,19
2013-04-01,18.7
2013-05-01,8.8
2013-06-01,0
2014-01-01,2.9
2014-02-01,4.7
2014-03-01,13
2014-04-01,17.2
2014-05-01,12.3
2014-06-01,0
