"datetime","snow.water.eq.inches"
1980-02-01,26.1
1981-01-01,5.1
1981-02-01,14
1981-03-01,14.9
1981-04-01,23.7
1981-05-01,8.6
1981-06-01,0.3
1982-01-01,19.7
1982-02-01,37.4
1982-03-01,39.7
1982-04-01,54.8
1982-05-01,50.1
1982-06-01,8.9
1983-01-01,28.8
1983-02-01,38.1
1983-03-01,59.9
1983-04-01,78.2
1983-05-01,83.2
1983-06-01,54
1984-01-01,39.4
1984-02-01,44.7
1984-03-01,55.5
1984-04-01,51.2
1984-05-01,43.9
1984-06-01,0
1985-01-01,16
1985-02-01,17.5
1985-03-01,23.5
1985-04-01,33.8
1985-05-01,13.9
1985-06-01,0
1986-01-01,19.3
1986-02-01,23.3
1986-03-01,49.3
1986-04-01,49.5
1986-05-01,33.2
1986-06-01,0
1987-01-01,2.1
1987-02-01,8.8
1987-03-01,17.2
1987-04-01,21.3
1987-05-01,0
1987-06-01,0
1988-01-01,9.5
1988-02-01,17
1988-03-01,13.4
1988-04-01,8.1
1988-05-01,0
1988-06-01,0
1989-01-01,18
1989-02-01,20.1
1989-03-01,24
1989-04-01,35.2
1989-05-01,19.4
1989-06-01,0
1990-01-01,5.2
1990-02-01,13.7
1990-03-01,21.8
1990-04-01,16.7
1990-05-01,0.3
1990-06-01,2.1
1991-01-01,5
1991-02-01,5.6
1991-03-01,7.7
1991-04-01,27.2
1991-05-01,19.8
1991-06-01,0
1992-01-01,10.9
1992-02-01,12.4
1992-03-01,20.9
1992-04-01,20.4
1992-05-01,0
1992-06-01,0
1993-01-01,23.3
1993-02-01,45.4
1993-03-01,61.7
1993-04-01,61.3
1993-05-01,45.4
1993-06-01,0
1994-01-01,8
1994-02-01,11.2
1994-03-01,22.8
1994-04-01,18.5
1994-05-01,5
1994-06-01,0
1995-01-01,25.8
1995-02-01,55.5
1995-03-01,50
1995-04-01,72.5
1995-05-01,73.9
1995-06-01,53.9
1996-01-01,5.9
1996-02-01,28.9
1996-03-01,39.9
1996-04-01,46.8
1996-05-01,34.9
1996-06-01,0
1997-01-01,35.7
1997-02-01,52.7
1997-03-01,55.1
1997-04-01,42
1997-05-01,26
1997-06-01,0
1998-01-01,8.6
1998-02-01,27
1998-03-01,46.7
1998-04-01,50.3
1998-05-01,46.4
1998-06-01,33.9
1999-01-01,14.7
1999-02-01,29.1
1999-03-01,52.3
1999-04-01,56
1999-05-01,51.9
1999-06-01,16.2
2000-01-01,4.1
2000-02-01,21.8
2000-03-01,41.3
2000-04-01,39.3
2000-05-01,18.3
2000-06-01,0
2001-01-01,7.5
2001-02-01,11.9
2001-03-01,20.9
2001-04-01,14.9
2001-05-01,10.2
2001-06-01,0
2002-01-01,25.8
2002-02-01,32.2
2002-03-01,33.4
2002-04-01,41.5
2002-05-01,24.8
2002-06-01,0
2003-01-01,27
2003-02-01,29.5
2003-03-01,35.3
2003-04-01,28.5
2003-05-01,39.3
2003-06-01,2.8
2004-01-01,21.8
2004-02-01,31.2
2004-03-01,43.6
2004-04-01,32.5
2004-05-01,12.6
2004-06-01,0
2005-01-01,25.6
2005-02-01,39.4
2005-03-01,49
2005-04-01,59.9
2005-05-01,51.1
2005-06-01,14.3
2006-01-01,22.3
2006-02-01,35.3
2006-03-01,38.5
2006-04-01,56.3
2006-05-01,55.6
2006-06-01,10
2007-01-01,7.3
2007-02-01,9.7
2007-03-01,24.9
2007-04-01,18.1
2007-05-01,4.4
2007-06-01,0
2008-01-01,7.7
2008-02-01,28.9
2008-03-01,39.5
2008-04-01,36.3
2008-05-01,17.1
2008-06-01,0
2009-01-01,12.7
2009-02-01,16.4
2009-03-01,26.7
2009-04-01,34.2
2009-05-01,17.6
2009-06-01,0
2010-01-01,12.2
2010-02-01,22.6
2010-03-01,29.7
2010-04-01,34.9
2010-05-01,34.9
2010-06-01,16.7
2011-01-01,31.2
2011-02-01,36
2011-03-01,48.1
2011-04-01,67.5
2011-05-01,61.3
2011-06-01,40.9
2012-01-01,1.1
2012-02-01,6.1
2012-03-01,10.3
2012-04-01,23.7
2012-05-01,10.1
2012-06-01,0
2013-01-01,29.5
2013-02-01,29
2013-03-01,29.1
2013-04-01,24.7
2013-05-01,1.8
2013-06-01,0
2014-01-01,4
2014-02-01,6.1
2014-03-01,20.8
2014-04-01,23.5
2014-05-01,7.1
2014-06-01,0
