"datetime","snow.water.eq.inches"
1918-04-14,38.6
1919-04-01,51
1919-04-29,40.6
1920-04-04,39.7
1920-06-03,1.3
1921-03-01,54.2
1921-04-01,59.6
1922-04-01,70
1922-04-26,74.2
1923-02-01,49
1923-02-28,54
1923-04-01,47.6
1923-04-27,51
1923-05-27,18.1
1924-01-30,13.8
1924-02-29,18.1
1924-03-27,21.4
1924-04-28,10.1
1924-12-28,4.9
1925-02-06,22.6
1925-03-27,32.7
1925-05-30,9.6
1925-12-28,14.1
1926-02-01,21.2
1926-02-25,32.8
1926-03-31,25.8
1926-04-24,23
1926-06-04,37.9
1927-02-02,22.5
1927-03-07,52.9
1928-02-15,25
1928-04-01,37.7
1929-02-15,26.8
1929-03-30,28
1930-02-02,17.2
1930-03-02,28.8
1930-04-01,34.5
1930-04-30,23.1
1931-01-11,17
1931-01-29,19.5
1931-02-26,23.6
1931-03-25,25.4
1931-04-30,0
1932-02-26,54.5
1932-03-26,56.2
1932-04-29,49.9
1932-05-28,31.8
1933-02-04,26.6
1933-02-25,31.2
1933-03-28,39.1
1933-05-08,30.2
1933-05-27,26.7
1934-01-29,24.8
1934-02-28,32.7
1934-03-30,25.3
1935-01-30,34.2
1935-02-25,34.4
1935-04-12,63.9
1935-05-02,63.5
1936-01-30,30.8
1936-02-29,52.8
1936-03-25,54.7
1936-05-01,56.9
1937-02-05,40.4
1937-03-02,43.4
1937-03-31,60.9
1937-04-30,54.2
1938-01-28,14.4
1938-03-04,61.7
1938-03-31,79.7
1938-05-03,88.3
1939-01-28,12.6
1939-03-01,26.2
1939-03-22,30.1
1939-04-28,0
1940-01-30,17.7
1940-03-05,43.6
1940-04-02,45.3
1940-04-29,41.6
1941-01-30,41.4
1941-03-05,53.6
1941-03-27,49.5
1941-05-02,54.3
1942-02-09,45.2
1942-03-03,44.7
1942-03-30,48.9
1942-05-04,51.6
1943-02-03,31.8
1943-03-02,41.4
1943-03-30,44.8
1943-05-04,25.5
1944-02-09,22.4
1944-03-02,34.4
1944-03-27,37.8
1944-05-02,35
1945-01-30,18.2
1945-02-26,33.1
1945-03-28,47.9
1945-05-02,34.3
1946-01-30,35.7
1946-03-05,49.2
1946-03-25,58
1946-05-02,42.4
1947-02-05,17.6
1947-02-26,20.4
1947-03-26,28.9
1947-05-02,14.2
1948-01-26,8.2
1948-02-26,13.8
1948-03-31,28.6
1948-05-04,40.8
1949-01-27,21.6
1949-03-08,39.1
1949-04-04,48.5
1949-05-03,28.8
1950-01-26,30.4
1950-02-27,43
1950-03-29,53.7
1950-05-04,51.6
1951-01-25,18.4
1951-03-08,32.2
1951-03-28,30.8
1951-04-25,17.6
1952-02-28,83.4
1952-04-03,94.6
1952-05-09,83
1953-01-26,40.9
1954-01-27,23
1954-02-25,34.9
1954-03-31,43.5
1954-04-29,33
1955-01-28,31.9
1955-02-25,31
1955-03-25,35.9
1955-05-03,36.8
1956-02-07,50.7
1956-03-01,65.4
1956-03-26,64.7
1956-05-01,57.7
1957-01-30,22.2
1957-02-28,34.1
1957-04-02,43.1
1957-04-30,35.5
1958-02-27,44
1958-04-24,78.4
1959-01-27,12.9
1959-02-27,32.5
1959-04-03,28.3
1959-04-28,0
1960-02-04,23.9
1960-02-25,31.3
1960-04-01,38.3
1960-04-26,24.3
1961-02-01,17.2
1961-02-28,21.4
1961-03-30,31.1
1961-04-28,24.5
1962-01-30,19.5
1962-02-28,41.6
1962-03-26,65
1962-04-26,49.9
1963-02-01,0
1963-03-01,0
1963-03-25,8
1963-04-30,36.6
1964-01-30,30.2
1964-02-27,28.2
1964-03-26,38.4
1964-05-07,28.8
1965-01-26,40.5
1965-04-03,51.7
1965-04-28,47.1
1966-01-25,30.4
1966-02-28,41.4
1966-03-28,40.7
1966-04-26,30.5
1967-02-27,43
1967-04-03,52.8
1967-04-28,71.3
1968-01-24,19
1968-02-26,32
1968-03-27,43
1968-04-25,30.9
1969-03-02,75
1969-03-25,84.5
1969-04-28,79.2
1970-01-25,20
1970-02-26,31
1970-03-31,37.8
1970-04-28,32.5
1971-01-25,45.3
1971-02-26,41
1971-04-02,71
1971-04-28,71.9
1972-02-02,31.9
1972-02-29,42.6
1972-03-28,42.1
1972-04-25,41.3
1973-01-26,34.6
1973-03-02,50.9
1973-03-26,54.6
1973-04-25,49
1973-12-27,15.4
1974-01-02,28.3
1974-01-22,33.8
1974-02-25,44.6
1974-03-22,52
1974-04-30,62
1975-01-02,14.7
1975-01-22,21
1975-02-25,49.6
1975-03-29,68.5
1975-04-28,76.4
1976-01-26,9.4
1976-02-24,14.7
1976-03-26,22
1976-04-26,17.8
1977-01-31,8
1977-02-25,12.3
1977-03-30,17.8
1977-04-20,7.9
1978-01-24,56
1978-02-23,59.3
1978-03-25,64.4
1978-04-28,70.1
1978-05-25,48.6
1979-01-25,19.7
1979-02-27,36.9
1979-03-30,44.2
1979-04-24,44
1980-01-20,31.1
1980-02-29,50
1980-03-27,62.3
1980-04-28,56.7
1981-02-02,23
1981-02-27,25.3
1981-03-28,33.6
1982-01-29,32.8
1982-02-24,33.6
1982-04-04,66
1983-01-31,48
1983-02-23,66.2
1983-03-31,97.4
1983-05-02,106.7
1984-01-03,33.5
1984-01-31,31.8
1984-02-29,43.7
1984-03-27,48.2
1984-04-24,46.9
1985-01-02,23.4
1985-01-29,25.7
1985-02-25,31.6
1985-03-25,38.1
1986-01-02,21.7
1986-01-27,25.8
1986-02-25,55.3
1986-03-26,58.5
1986-04-30,45.5
1987-01-29,14.5
1987-02-26,23.4
1987-03-25,29.9
1987-04-28,11.6
1988-01-06,15.7
1988-01-26,24.9
1988-02-26,24.8
1988-03-29,19.5
1988-04-27,11.8
1989-01-03,23.1
1989-01-27,28.4
1989-02-27,33.9
1989-03-29,46
1989-04-28,39.7
1990-01-29,14.4
1990-02-28,26.8
1990-03-26,29.6
1990-04-26,16.8
1991-01-02,5.2
1991-01-29,5.5
1991-03-06,20.6
1991-03-29,34.6
1991-04-23,30.3
1992-01-27,10.9
1992-02-27,27
1992-03-26,30.9
1992-04-28,9
1993-01-26,47.4
1993-02-28,68.9
1993-03-31,50.7
1993-04-28,66.4
1994-01-27,18.8
1994-02-22,32.7
1994-03-28,29.5
1994-05-02,20.4
1995-02-27,61
1995-03-25,99.1
1996-03-01,39.8
1996-03-26,44.7
1997-02-25,53.2
1998-02-28,66.9
1999-02-23,53.9
2000-01-27,19
2000-02-24,38.9
2000-03-29,49.5
2001-01-30,16.3
2001-02-28,30.3
2001-03-26,33
2002-02-25,42.1
2002-03-27,53.3
2002-05-01,38.5
2003-01-29,29.2
2003-02-26,31.1
2003-03-27,35.1
2003-05-01,48
2004-01-28,33.9
2004-03-31,43.8
2005-01-24,38.6
2005-02-23,44.3
2005-03-30,58.7
2005-04-26,56.1
2006-01-25,18.8
2006-02-23,24.1
2006-03-30,44.8
2007-01-30,10.6
2007-03-03,30.2
2007-03-30,25
2008-02-29,42.2
2008-03-31,42.1
2008-05-01,32.3
2009-01-28,16.6
2009-02-25,31.3
2009-03-31,45.7
2009-04-29,33.7
2010-02-01,29.7
2010-02-24,36.2
2010-03-30,44.3
2010-05-03,54.5
2011-01-27,32.2
2011-02-28,54.5
2011-04-01,74.9
2011-05-02,74
2012-01-25,10.2
2012-02-23,9.9
2012-03-26,27.2
2012-04-24,26.5
2013-01-28,21.9
2013-01-28,21.9
2013-02-28,23.5
2013-03-26,24
2013-04-24,9.5
2014-02-24,6.5
2014-03-25,0
2014-04-24,7.5
