"datetime","snow.water.eq.inches"
1913-04-01,38.1
1914-04-01,74.1
1915-04-28,40
1916-04-01,77.3
1917-04-01,67.5
1918-04-16,50.7
1919-04-13,54.8
1920-04-02,42.2
1921-03-28,72.2
1922-04-01,70.4
1923-03-30,51.1
1924-04-01,28.5
1925-04-01,60.5
1926-04-04,34.9
1927-04-01,76.2
1928-04-04,50.5
1929-04-01,37.3
1930-04-01,44.9
1931-03-30,32.6
1932-04-02,69.2
1933-04-01,46.4
1934-04-01,30.9
1935-03-31,50.9
1936-04-03,85.7
1937-04-04,59.2
1938-04-02,83.2
1939-04-03,41.4
1940-04-01,72.6
1941-04-01,67
1942-03-29,63.3
1943-02-01,44.7
1943-03-03,68.1
1943-03-28,78.6
1943-05-02,75.6
1944-04-02,41.1
1944-04-30,49.6
1945-03-05,44.7
1945-04-03,63.4
1946-04-14,65.4
1947-03-29,50.5
1948-02-28,29.2
1948-04-01,43.8
1948-05-04,63.8
1949-04-02,58.3
1950-04-02,75.4
1951-04-01,61.1
1951-05-04,52
1952-03-30,111
1952-04-27,98.3
1953-04-03,60.4
1954-02-25,38.8
1954-04-02,47.5
1955-03-31,48.5
1956-04-01,84.7
1957-04-07,54
1958-04-09,88
1959-03-25,40.5
1960-04-03,50.5
1961-04-01,41.5
1962-03-25,69.6
1963-03-24,30.9
1964-03-30,39.9
1965-03-29,72.4
1966-03-28,44.3
1967-03-24,72.4
1968-03-26,45.3
1969-02-27,95
1969-03-24,95.3
1970-02-24,63.9
1970-03-31,64.1
1971-03-02,59
1971-03-29,69.5
1972-03-01,48.6
1972-03-29,51.5
1973-02-28,58.6
1973-03-29,63.3
1974-02-25,53.3
1974-03-31,74.3
1975-02-24,47
1975-04-01,65
1976-03-03,29.7
1976-03-25,29.8
1977-02-24,14.4
1977-04-02,20.5
1978-02-24,66.8
1978-03-27,72.1
1979-02-26,36.9
1979-03-23,46
1980-02-26,71.8
1980-03-28,78.4
1981-02-27,27.9
1981-03-30,39.8
1982-02-25,66.3
1982-04-09,98.8
1983-03-01,79.5
1983-04-05,113.4
1984-01-25,41
1984-03-02,69.4
1984-03-30,75.9
1985-01-01,28.9
1985-02-25,42.9
1985-04-05,52.5
1986-03-02,80.3
1986-03-30,93.6
1987-01-01,8.5
1987-03-01,16.2
1987-04-01,38.2
1987-05-01,26.1
1988-03-01,29.2
1988-03-03,30.6
1988-04-04,24.7
1989-03-01,34.1
1989-03-01,41
1989-07-01,57.4
1990-03-01,31
1990-04-13,32.2
1991-03-07,22.2
1991-04-02,40.2
1992-02-24,28.6
1992-03-27,36
1993-03-29,82.4
1994-02-25,31.8
1994-03-28,32.9
1995-03-27,97.8
1996-03-26,64.8
1997-02-25,76.6
1997-03-28,71.8
1998-02-27,64.4
1998-03-30,66.7
1999-02-23,61.3
1999-03-29,68.2
2000-02-25,46.7
2000-03-29,52.2
2001-02-28,29.4
2001-03-28,29.1
2002-02-26,48.1
2002-03-27,64.2
2003-02-26,42.6
2003-03-28,48
2004-02-28,50
2004-03-24,47.1
2005-02-25,52.8
2005-03-31,69.2
2006-02-24,54
2006-04-06,96.2
2007-03-01,33.3
2007-03-28,30.8
2008-02-27,44.2
2008-04-01,48.7
2009-02-27,33.8
2009-03-25,48.3
2010-02-25,35
2010-04-03,51
2011-02-28,61
2011-04-01,88.2
2012-03-02,19
2012-04-02,37.2
2013-03-27,40.5
2014-03-30,31.1
