"datetime","snow.water.eq.inches"
1981-01-01,3.8
1981-02-01,12.9
1981-03-01,14.3
1981-04-01,18.9
1981-05-01,10.5
1981-06-01,0.6
1982-01-01,14.3
1982-02-01,25.3
1982-03-01,26.4
1982-04-01,41.6
1982-05-01,41.8
1982-06-01,10.3
1983-01-01,21.3
1983-02-01,31.5
1983-03-01,46.1
1983-04-01,60.8
1983-05-01,64.9
1983-06-01,41.5
1984-01-01,21.6
1984-02-01,23.1
1984-03-01,28.9
1984-04-01,30.3
1984-05-01,29.3
1984-06-01,0
1985-01-01,12.1
1985-02-01,12.8
1985-03-01,19.1
1985-04-01,28.6
1985-05-01,16.6
1985-06-01,0
1986-01-01,10.9
1986-02-01,15
1986-03-01,36
1986-04-01,36.5
1986-05-01,28.1
1986-06-01,0
1987-01-01,1.1
1987-02-01,5.7
1987-03-01,11.4
1987-04-01,15.2
1987-05-01,1
1987-06-01,0
1988-01-01,6.1
1988-02-01,13.1
1988-03-01,13.7
1988-04-01,11.6
1988-05-01,0.6
1988-06-01,0.1
1989-01-01,12.5
1989-02-01,14.9
1989-03-01,20.6
1989-04-01,30.3
1989-05-01,17.7
1989-06-01,0
1990-01-01,3.8
1990-02-01,7.3
1990-03-01,12.9
1990-04-01,13.6
1990-05-01,0.4
1990-06-01,1
1991-01-01,2.7
1991-02-01,3
1991-03-01,3.8
1991-04-01,21.4
1991-05-01,19.6
1991-06-01,0.7
1992-01-01,3.5
1992-02-01,4.1
1992-03-01,10
1992-04-01,12.9
1992-05-01,0
1992-06-01,0
1993-01-01,13.3
1993-02-01,27.3
1993-03-01,40.1
1993-04-01,47.5
1993-05-01,46.1
1993-06-01,9.1
1994-01-01,3.5
1994-02-01,5.3
1994-03-01,14.4
1994-04-01,14.6
1994-05-01,7.4
1994-06-01,0
1995-01-01,12.1
1995-02-01,29.5
1995-03-01,30.6
1995-04-01,46.5
1995-05-01,53.2
1995-06-01,37.4
1996-01-01,3
1996-02-01,16.1
1996-03-01,23.9
1996-04-01,33.3
1996-05-01,29.7
1996-06-01,1.5
1997-01-01,18.6
1997-02-01,28.9
1997-03-01,30.3
1997-04-01,28.1
1997-05-01,19.2
1997-06-01,0
1998-01-01,6.3
1998-02-01,16.9
1998-03-01,34.1
1998-04-01,39.2
1998-05-01,38.3
1998-06-01,30.5
1999-01-01,10.6
1999-02-01,23.9
1999-03-01,41.1
1999-04-01,45.8
1999-05-01,46.9
1999-06-01,18
2000-01-01,2.2
2000-02-01,12.2
2000-03-01,23.9
2000-04-01,24.9
2000-05-01,17.1
2000-06-01,0
2001-01-01,5
2001-02-01,6.8
2001-03-01,14.1
2001-04-01,12.3
2001-05-01,11.3
2001-06-01,0
2002-01-01,13.2
2002-02-01,16.2
2002-03-01,19.8
2002-04-01,23.2
2002-05-01,16.8
2002-06-01,0
2003-01-01,12.3
2003-02-01,13.6
2003-03-01,16.9
2003-04-01,16.4
2003-05-01,25
2003-06-01,1.3
2004-01-01,13.2
2004-02-01,18.1
2004-03-01,27
2004-04-01,23.7
2004-05-01,13.6
2004-06-01,0
2005-01-01,13.4
2005-02-01,24.5
2005-03-01,29.8
2005-04-01,39.5
2005-05-01,39.3
2005-06-01,10.4
2006-01-01,7.3
2006-02-01,18.3
2006-03-01,23.1
2006-04-01,31.9
2006-05-01,36
2006-06-01,2.3
2007-01-01,4.1
2007-02-01,5.3
2007-03-01,13.9
2007-04-01,12
2007-05-01,5.8
2007-06-01,0
2008-01-01,4.1
2008-02-01,17.2
2008-03-01,24.9
2008-04-01,26.3
2008-05-01,19.1
2008-06-01,0
2009-01-01,7.3
2009-02-01,10.1
2009-03-01,16.2
2009-04-01,22.2
2009-05-01,16
2009-06-01,0
2010-01-01,8.5
2010-02-01,15.9
2010-03-01,20.9
2010-04-01,25.3
2010-05-01,29.4
2010-06-01,21.7
2011-01-01,20.7
2011-02-01,22.5
2011-03-01,29.5
2011-04-01,46.3
2011-05-01,47.4
2011-06-01,42.2
2012-01-01,0.6
2012-02-01,5.4
2012-03-01,7.8
2012-04-01,15.3
2012-05-01,10.5
2012-06-01,0
2013-01-01,11.4
2013-02-01,12.5
2013-03-01,11.8
2013-04-01,12.1
2013-05-01,1.3
2013-06-01,0
2014-01-01,1.8
2014-02-01,3
2014-03-01,7.8
2014-04-01,10.2
2014-05-01,2.4
2014-06-01,0
