"datetime","snow.water.eq.inches"
1961-03-01,16.7
1961-05-01,23
1961-07-01,27.9
1961-09-01,23.9
1962-03-01,18.6
1962-05-01,48
1962-07-01,63.4
1962-09-01,53.9
1963-03-01,5
1963-05-01,30
1963-07-01,33.2
1963-09-01,61.1
1964-03-01,18
1964-05-01,21.8
1964-07-01,31.4
1964-09-01,28.6
1965-03-01,46.3
1965-05-01,53.2
1965-07-01,55.9
1965-09-01,63.2
1966-03-01,38.1
1966-05-01,39.3
1966-07-01,41.7
1966-09-01,28.1
1967-03-01,50
1967-05-01,49
1967-07-01,64.4
1967-09-01,91.6
1968-03-01,19
1968-05-01,27.9
1968-07-01,36.6
1968-09-01,34.7
1969-03-01,65
1969-05-01,83
1969-07-01,97.5
1969-09-01,95.5
1970-03-01,30
1970-05-01,38.2
1970-07-01,45.8
1970-09-01,48.6
1971-03-01,38
1971-05-01,40.3
1971-07-01,50.3
1971-09-01,51.1
1972-03-01,30
1972-05-01,41.1
1972-07-01,34.6
1972-09-01,45.5
1973-03-01,35
1973-05-01,50.2
1973-07-01,52.8
1973-09-01,62.8
1974-03-01,39
1974-05-01,45
1974-07-01,53.2
1974-09-01,63.2
1975-03-01,18
1975-05-01,40
1975-07-01,55.1
1975-09-01,80.1
1976-03-01,8
1976-05-01,13
1976-07-01,23.1
1976-09-01,16.8
1977-03-01,5
1977-05-01,8
1977-07-01,14.6
1977-09-01,4.1
1978-03-01,46
1978-05-01,64.4
1978-07-01,70.4
1978-09-01,86.2
1979-01-26,24.3
1979-02-27,38.6
1979-03-29,45.7
1979-09-01,60.4
1979-12-27,10.5
1980-02-26,64.6
1980-03-01,35
1980-03-26,74.8
1980-04-25,68.6
1980-12-27,12.8
1981-02-02,18.3
1981-02-27,23.1
1981-03-30,34.6
1981-04-28,30.7
1982-01-29,50.6
1982-02-23,57.9
1982-04-08,82.8
1982-04-27,89.4
1983-01-25,46.8
1983-03-04,58.6
1983-04-01,94.2
1983-09-01,101.5
1984-01-25,42.1
1984-02-28,53.6
1984-03-27,58.4
1984-09-01,57.2
1985-01-29,24.9
1985-02-25,29.2
1985-04-01,39
1985-09-01,28.6
1986-01-27,26.1
1986-01-27,26.1
1986-02-25,66.2
1986-03-25,75.8
1986-09-01,80.1
1987-01-29,8.4
1987-02-26,17.5
1987-03-30,23.9
1987-09-01,11.7
1988-01-26,22.5
1988-02-23,23.7
1988-03-31,22.3
1988-09-01,11.9
1989-01-30,25.7
1989-02-27,27.7
1989-04-04,42.6
1990-02-02,17.9
1990-03-30,36
1990-03-30,36
1991-01-01,4
1991-01-31,4
1991-03-28,30.3
1992-01-30,17.7
1992-02-25,29.7
1992-04-02,32
1992-04-30,23.3
1992-12-31,14.8
1993-01-26,43.8
1993-03-30,69
1994-01-31,8.6
1994-02-24,19.5
1994-03-31,26.1
1994-04-28,24
1995-01-30,49
1995-04-25,94.3
1996-02-03,26.5
1996-03-02,41.5
1996-03-26,48.5
1996-04-25,54.5
1997-01-07,42.5
1997-01-27,66.5
1997-02-25,68.5
1997-03-29,65.4
1997-04-28,66.5
1998-01-28,26
1998-02-24,66.3
1998-03-30,63.2
1999-01-27,28
1999-03-29,50
2000-01-26,22.8
2000-02-28,40.3
2000-03-29,43.1
2001-01-31,13.2
2001-03-28,29.8
2002-02-04,30.1
2002-02-26,36.1
2002-03-27,44.2
2003-01-28,28
2003-02-26,31.3
2003-03-28,37.7
2004-01-31,27.8
2004-02-29,42.8
2004-03-24,40
2005-01-27,45
2005-03-31,66.8
2006-01-25,39
2006-04-06,79.8
2007-01-30,13.5
2007-03-28,27.3
2007-04-01,29.3
2008-03-01,37.2
2008-04-01,40.1
2009-01-29,23.2
2009-03-25,45.9
2010-01-31,32.6
2010-04-06,50
