"datetime","snow.water.eq.inches"
1946-03-04,50.8
1946-04-13,58.3
1946-05-01,43.1
1946-05-28,11.2
1947-01-03,20.2
1947-02-05,24.8
1947-02-26,28.1
1947-04-02,40.4
1947-05-07,14.8
1948-01-07,11.4
1948-01-31,13.1
1948-03-05,19.4
1948-04-12,44.6
1948-05-03,47
1948-05-29,30.3
1949-02-02,19.1
1949-03-02,33.2
1949-03-30,45.9
1949-05-04,24.2
1949-05-24,3.8
1949-12-29,13.9
1950-01-04,12.5
1950-02-08,45.7
1950-03-01,43
1950-03-29,59.9
1950-05-04,55.8
1950-05-24,39
1951-01-31,29.4
1951-02-28,37.6
1951-04-04,40
1951-04-25,24.8
1951-12-20,10.5
1952-02-04,75.1
1952-02-29,87.5
1952-03-30,97.7
1952-05-08,85
1953-02-27,42.3
1953-04-01,50.5
1954-02-01,20.8
1954-03-03,35
1954-04-01,47.4
1954-05-02,35.7
1955-03-02,35.6
1955-03-31,37.6
1955-05-04,45
1956-02-28,72.4
1956-03-27,74.2
1956-04-30,59
1957-01-29,21.8
1957-02-25,34.2
1957-04-01,50.8
1957-04-29,47.1
1957-06-03,24.1
1958-02-03,34.3
1958-03-03,49.6
1958-04-09,87.2
1958-04-28,81
1958-06-03,38.1
1959-01-26,17
1959-04-02,35
1959-05-04,23.4
1960-01-25,19.7
1960-03-04,37.5
1960-04-02,43.4
1960-04-28,33.2
1961-01-03,16.3
1961-01-30,17.1
1961-02-27,23.4
1961-03-28,33.5
1961-04-25,28.4
1962-01-29,19
1962-02-27,45.2
1962-04-03,59.1
1962-04-27,44.4
1963-02-02,11.1
1963-02-28,10.4
1963-04-02,24
1963-05-02,39.4
1964-01-28,30.7
1964-02-26,31
1964-03-30,39.6
1964-04-29,30.9
1965-02-03,55.1
1965-03-02,58.2
1965-04-01,58.6
1965-04-29,61.6
1965-05-25,42.8
1966-02-02,32.6
1966-03-02,40.4
1966-04-01,41.5
1966-04-28,30.6
1967-01-31,52
1967-02-28,53.4
1967-03-28,67.6
1967-04-28,82.8
1967-05-23,74.9
1968-01-31,29.8
1968-02-29,37.6
1968-04-02,42.7
1968-04-30,29.8
1969-02-04,63.1
1969-03-03,87.9
1969-03-28,89.5
1969-05-01,84.6
1969-05-29,45.4
1970-01-29,41.5
1970-02-26,47.3
1970-03-30,50.8
1970-04-30,49.7
1970-05-27,24.6
1971-01-27,55.6
1971-02-25,54
1971-03-31,72.1
1971-04-29,73.1
1971-05-26,54.5
1972-01-30,35.1
1972-02-28,42.9
1972-04-04,41.1
1972-05-02,40.3
1972-06-01,11.8
1973-01-31,38.4
1973-02-26,49.2
1973-03-30,58.1
1973-04-30,49
1973-06-01,13.9
1974-01-23,37.3
1974-02-22,43.9
1974-04-02,67.8
1974-04-30,66.5
1974-05-31,34.1
1975-01-28,21.7
1975-03-04,46.2
1975-04-02,64.9
1975-05-02,72.2
1975-05-28,55.3
1976-01-30,9.2
1976-02-27,14.6
1976-04-01,22.8
1976-04-29,18.5
1977-01-31,6.1
1977-03-01,11.8
1977-03-30,15.7
1977-05-02,1
1978-01-03,25
1978-01-30,47.9
1978-02-28,58.8
1978-03-31,67.9
1978-04-28,75.4
1979-02-01,18.6
1979-02-27,36.2
1979-03-28,41.5
1980-01-29,35.6
1980-02-29,55.6
1980-03-31,65.1
1981-01-29,18.3
1981-02-27,22.6
1981-03-31,30.8
1982-01-29,49.1
1982-03-02,53.6
1982-04-04,79.6
1983-01-28,49.7
1983-02-28,49.7
1983-03-31,100.4
1984-01-31,45
1984-03-01,56
