"datetime","snow.water.eq.inches"
2005-01-01,21.3
2005-02-01,33.2
2005-03-01,40.1
2005-04-01,48.2
2005-05-01,48.6
2005-06-01,27.5
2006-01-01,19.6
2006-02-01,27.6
2006-03-01,35.2
2006-04-01,49.6
2006-05-01,57.3
2006-06-01,24.5
2007-01-01,7.6
2007-02-01,9.5
2007-03-01,21
2007-04-01,18.6
2007-05-01,11.7
2007-06-01,0
2008-01-01,6.5
2008-02-01,20.5
2008-03-01,26.9
2008-04-01,26
2008-05-01,15.5
2008-06-01,0
2009-01-01,9.8
2009-02-01,13.1
2009-03-01,22.8
2009-04-01,31.9
2009-05-01,24
2009-06-01,0
2010-01-01,9.8
2010-02-01,20.8
2010-03-01,26.7
2010-04-01,31.8
2010-05-01,35.9
2010-06-01,26.1
2011-01-01,23.3
2011-02-01,25.3
2011-03-01,35.2
2011-04-01,53.8
2011-05-01,51.9
2011-06-01,40.8
2012-01-01,3
2012-02-01,7.8
2012-03-01,10.4
2012-04-01,18.7
2012-05-01,13
2012-06-01,0
2013-01-01,21.3
2013-02-01,23.4
2013-03-01,24.6
2013-04-01,23.8
2013-05-01,10
2013-06-01,0
2014-01-01,3.8
2014-02-01,6.3
2014-03-01,16.3
2014-04-01,19.5
2014-05-01,11.9
2014-06-01,0
