"datetime","snow.water.eq.inches"
1940-03-23,41.1
1941-03-30,38.9
1942-01-28,29.8
1942-02-25,43.2
1942-03-26,44
1942-05-02,40
1943-01-27,32.4
1943-03-02,39.8
1943-04-01,48.9
1943-05-01,27
1944-01-30,15.4
1944-02-28,23.3
1944-03-30,29.7
1944-04-30,25.1
1945-01-31,19.3
1945-03-01,27.9
1945-03-31,41
1945-05-01,26.6
1945-12-31,16.4
1946-02-01,34.5
1946-02-28,42.1
1946-04-02,51.2
1946-05-01,28.9
1946-12-31,29.5
1947-02-03,21.4
1947-02-28,23.5
1947-04-01,30.3
1947-05-05,4.7
1948-01-31,7.7
1948-02-27,16
1948-03-31,27.7
1948-05-05,34
1949-01-03,14
1949-02-01,19.5
1949-02-25,28.6
1949-04-01,37.7
1949-05-02,11.4
1950-01-31,29.4
1950-03-01,37.4
1950-03-31,47.8
1950-05-01,48.4
1951-02-01,18.9
1951-02-28,25.4
1951-04-02,27.4
1951-04-30,13.6
1952-02-02,59.9
1952-02-29,68.9
1952-04-01,79.6
1952-05-01,59.7
1953-02-02,28.4
1953-03-01,32.4
1953-04-01,35.4
1953-05-02,24.8
1954-01-05,7
1954-02-01,16.1
1954-03-01,24.8
1954-04-01,31.3
1954-05-01,12.1
1955-01-31,25.2
1955-03-01,29.7
1955-04-02,27.3
1955-05-01,24.2
1956-02-01,50.9
1956-03-06,58.6
1956-03-30,52.6
1956-04-30,42.1
1957-02-01,19.3
1957-03-01,26.1
1957-04-01,36
1957-05-01,21.2
1958-01-31,20
1958-02-28,32.7
1958-03-31,50.7
1958-04-30,48.5
1959-01-30,12.6
1959-02-27,25.7
1959-03-31,25.3
1959-04-30,0
1960-01-29,11.4
1960-02-29,21.1
1960-04-01,25.9
1960-04-29,7.5
1961-01-30,10.6
1961-02-28,14.3
1961-03-30,21.2
1961-05-01,4.7
1962-01-31,15.9
1962-02-27,35.3
1962-03-30,46.3
1962-04-30,27.1
1963-02-04,7.1
1963-02-28,5.4
1963-04-01,8.5
1963-05-01,20.1
1964-01-31,19.9
1964-03-03,20.5
1964-03-31,20.7
1964-04-30,8.6
1965-02-01,42.7
1965-03-01,45
1965-03-31,51.6
1965-05-03,39.1
1966-01-31,27.4
1966-03-02,28.9
1966-03-28,28.7
1966-05-04,2.4
1967-02-01,33.3
1967-03-01,30.8
1967-03-27,46.2
1967-05-01,54.2
1968-02-05,17.6
1968-03-01,21
1968-03-29,22.5
1968-04-29,6.6
1968-12-29,9.8
1969-01-03,18.9
1969-02-04,51.2
1969-03-04,66.5
1969-03-26,65.6
1969-04-28,59.9
1970-01-28,26.9
1970-02-26,31
1970-04-01,29.4
1970-04-29,25.1
1970-12-29,12
1971-02-01,30.8
1971-03-01,32.1
1971-03-31,39.9
1971-04-30,35.7
1971-12-29,24.8
1972-02-01,29
1972-02-29,33.3
1972-04-03,28
1972-04-29,24
1972-12-30,23
1973-02-01,25.6
1973-03-01,33.8
1973-04-02,39
1973-05-03,23.3
1974-01-28,24.1
1974-02-25,28.1
1974-03-28,36.4
1974-04-26,38.4
1974-12-28,14.9
1975-01-28,9.2
1975-02-28,29
1975-03-28,43.1
1975-04-30,50.6
1975-12-30,5.4
1976-01-29,6
1976-02-27,10.3
1976-03-29,16
1976-04-30,5.3
1976-12-29,4
1977-01-04,4.2
1977-01-31,4.8
1977-02-28,8.4
1977-03-31,11.7
1977-04-29,0
1978-01-31,25
1978-02-27,33.9
1978-03-31,36.7
1978-04-28,37.6
1978-12-27,11.8
1979-01-30,14.3
1979-02-27,25.1
1979-03-29,29.7
1979-04-30,21
1979-12-28,8.5
1980-01-02,12.6
1980-01-31,23.1
1980-02-28,37
1980-03-28,39.9
1980-04-29,30.9
1981-01-30,12
1981-02-27,14.2
1981-04-01,19
1981-12-29,3.3
1982-01-29,28.3
1982-02-26,29.9
1982-04-08,46.6
1982-04-30,39.7
1983-01-28,31.4
1983-02-25,44.6
1983-03-31,64
1983-05-02,81.6
1983-12-29,21.3
1984-01-31,22.2
1984-02-29,36.8
1984-03-30,38
1984-04-27,36.3
1985-01-02,15.4
1985-01-31,15.3
1985-02-27,21.1
1985-03-29,31.6
1985-04-29,16.3
1986-01-02,13.2
1986-01-31,15.9
1986-02-28,41.9
1986-03-28,44.9
1986-04-30,27.4
1987-02-27,14.9
1987-03-01,8.2
1987-03-30,18.3
1987-12-31,1.3
1988-01-28,14.8
1988-02-26,14.8
1988-03-31,9.6
1988-04-29,3
1988-12-28,8.4
1989-02-01,16.3
1989-02-24,22.2
1989-03-31,30.7
1989-04-28,20.1
1989-12-29,13.8
1990-02-26,15.3
1990-03-29,15.9
1990-05-02,4
1991-01-02,4
1991-02-01,4.5
1991-02-26,5.2
1991-03-29,21.7
1991-04-30,16.7
1992-02-01,5.4
1992-02-28,11.7
1992-03-27,11.2
1992-04-29,0
1993-01-29,34
1993-03-31,44.2
1993-04-29,37
1994-01-31,8.3
1994-02-24,15.7
1994-03-31,13.9
1994-05-02,3.3
1995-02-01,34.8
1995-03-01,31.7
1995-03-30,47.4
1995-04-28,51
1996-01-03,4.3
1996-01-29,17.4
1996-02-29,27.5
1996-03-29,36.1
1996-05-01,25.7
1997-01-07,20.4
1997-01-30,33.6
1997-02-28,34.4
1997-03-31,29.3
1997-04-29,13.5
1998-01-05,9.3
1998-02-04,22
1998-02-26,39.8
1998-04-02,40.2
1998-04-29,36.8
1999-02-01,19.4
1999-03-01,39.7
1999-03-26,40.7
2000-01-27,13.9
2000-02-25,25.1
2000-03-28,27.9
2001-01-30,8.5
2001-02-27,15.4
2001-04-27,13.7
2002-01-31,21.4
2002-02-26,23.9
2002-03-27,30.9
2002-04-29,16.1
2003-01-29,16.1
2003-02-24,17.8
2003-03-27,17.4
2003-04-30,22.9
2004-01-29,18.7
2004-03-01,28.4
2004-03-30,23.3
2005-01-31,25.4
2005-03-30,37.7
2005-04-28,33.8
2006-02-01,18.5
2006-03-01,21.1
2006-03-31,33.5
2007-01-29,8.6
2007-03-01,17.3
2007-03-29,14.7
2008-01-31,21
2008-02-27,29.6
2008-03-31,27.9
2008-05-01,16.1
2009-01-29,11.3
2009-02-26,18.3
2009-04-01,25.1
2009-04-30,14.9
2010-01-27,16.9
2010-03-02,20.8
2010-03-30,22.2
2010-05-04,27.1
2011-01-31,24.3
2011-03-28,52
2011-05-03,40.6
2012-02-01,4
2012-03-29,15.2
2012-04-27,7.8
2013-02-01,14.1
2013-03-01,13.1
2013-03-28,12.8
2014-02-27,11
2014-03-28,12
