"datetime","snow.water.eq.inches"
1991-01-01,2.2
1991-02-01,2.6
1991-03-01,3.3
1991-04-01,12.5
1991-05-01,6
1991-06-01,0
1992-01-01,4.4
1992-02-01,5.2
1992-03-01,7.4
1992-04-01,7.5
1992-05-01,0
1992-06-01,0
1993-01-01,8.6
1993-02-01,15.3
1993-03-01,21.4
1993-04-01,22.1
1993-05-01,12.6
1993-06-01,0
1994-01-01,2.6
1994-02-01,3.3
1994-03-01,8.3
1994-04-01,7.8
1994-05-01,0
1994-06-01,0
1995-01-01,6.9
1995-02-01,14.7
1995-03-01,15.3
1995-04-01,28.4
1995-05-01,25.4
1995-06-01,6.5
1996-01-01,3.1
1996-02-01,9.2
1996-03-01,15.7
1996-04-01,20.6
1996-05-01,11.2
1996-06-01,0
1997-01-01,11.9
1997-02-01,18.6
1997-03-01,19.7
1997-04-01,15.3
1997-05-01,1.3
1997-06-01,0
1998-01-01,3.9
1998-02-01,8.7
1998-03-01,17.7
1998-04-01,20.3
1998-05-01,13.6
1998-06-01,1.1
1999-01-01,4.3
1999-02-01,9.7
1999-03-01,15.8
1999-04-01,16.4
1999-05-01,16
1999-06-01,0
2000-01-01,0.4
2000-02-01,5.9
2000-03-01,11.4
2000-04-01,10.6
2000-05-01,0
2000-06-01,0
2001-01-01,3.3
2001-02-01,6.7
2001-03-01,10.4
2001-04-01,8.3
2001-05-01,1.2
2001-06-01,0
2002-01-01,9.1
2002-02-01,9.9
2002-03-01,11
2002-04-01,13.4
2002-05-01,0.8
2002-06-01,0
2003-01-01,11.8
2003-02-01,12.4
2003-03-01,14.5
2003-04-01,12.7
2003-05-01,11.8
2003-06-01,0
2004-01-01,8.5
2004-02-01,10
2004-03-01,15.3
2004-04-01,10.3
2004-05-01,0
2004-06-01,0
2005-01-01,9.3
2005-02-01,15.7
2005-03-01,19.6
2005-04-01,22.6
2005-05-01,17.3
2005-06-01,0
2006-01-01,11.3
2006-02-01,16.4
2006-03-01,19.4
2006-04-01,25.2
2006-05-01,19.8
2006-06-01,0
2007-01-01,2
2007-02-01,3.4
2007-03-01,7.7
2007-04-01,5.3
2007-05-01,0
2007-06-01,0
2008-01-01,2.2
2008-02-01,10.9
2008-03-01,16
2008-04-01,14.2
2008-05-01,1.1
2008-06-01,0
2009-01-01,4
2009-02-01,6.6
2009-03-01,9.4
2009-04-01,12.7
2009-05-01,3.5
2009-06-01,0
2010-01-01,5.2
2010-02-01,11.3
2010-03-01,14.2
2010-04-01,15.5
2010-05-01,13.5
2010-06-01,0
2011-01-01,11.9
2011-02-01,12.4
2011-03-01,17.8
2011-04-01,27.3
2011-05-01,18.5
2011-06-01,0
2012-01-01,0
2012-02-01,3.4
2012-03-01,4.5
2012-04-01,5.4
2012-05-01,0
2012-06-01,0
2013-01-01,9.4
2013-02-01,10.9
2013-03-01,11.3
2013-04-01,8.9
2013-05-01,0
2013-06-01,0
2014-01-01,2
2014-02-01,4
2014-03-01,7.2
2014-04-01,6.2
2014-05-01,0
2014-06-01,0
