"datetime","snow.water.eq.inches"
1925-04-01,8.2
1927-04-01,14.3
1931-03-31,2.7
1932-03-26,16.1
1933-04-02,8.8
1938-04-19,20.9
1939-03-28,5.5
1940-03-31,10.8
1941-03-29,14
1942-04-01,12.6
1943-03-29,11.7
1944-03-31,12.6
1946-04-05,12
1947-04-01,7.9
1948-03-25,5.5
1949-03-29,12.2
1950-03-29,7.5
1951-03-27,0
1952-03-31,23.5
1953-03-25,7.1
1954-03-31,10.2
1955-03-28,7.3
1956-02-22,15.3
1956-03-28,13.7
1957-03-25,5.4
1958-03-26,17.2
1959-03-26,6.4
1960-03-28,6.8
1961-03-22,7.3
1962-03-20,17.1
1963-03-25,6.5
1964-03-25,6.1
1965-03-24,10.8
1966-03-23,6.4
1967-03-24,14.6
1968-03-26,6
1969-03-24,29
1970-03-23,8.8
1971-03-25,7.1
1972-03-29,0
1973-01-29,9.7
1973-02-27,14.8
1973-03-28,17.4
1973-12-28,4.7
1974-01-28,7.4
1974-03-04,10.4
1974-03-31,9.5
1975-01-29,5.2
1975-02-23,10.1
1975-03-30,15.6
1976-01-23,0.1
1976-02-27,2.5
1976-03-25,2.8
1977-01-26,1.6
1977-02-26,2.5
1977-03-29,2.1
1978-01-24,11.6
1978-02-24,15.9
1978-03-28,18.2
1979-01-26,6.5
1979-02-27,11.6
1979-03-29,12.1
1980-01-30,7.8
1980-02-26,15.3
1980-03-26,18
1981-02-02,5.6
1981-02-27,4.7
1981-03-30,7.5
1981-04-28,0
1982-02-23,8.5
1982-04-08,15.4
1983-01-25,14.3
1983-03-04,23.6
1983-04-01,25
1984-01-25,9.3
1984-02-28,12.5
1984-03-27,9.2
1985-01-29,5.4
1985-02-25,7.6
1985-04-01,10.6
1986-01-27,7.3
1986-01-27,7.3
1986-02-25,19
1986-03-25,19.4
1987-01-29,2.7
1987-02-26,4.2
1987-03-30,4.4
1988-01-26,6.8
1988-02-23,5
1988-03-31,0
1988-09-01,0
1989-01-30,9.3
1989-02-27,7
1989-04-04,0
1990-02-02,3.1
1990-03-30,4
1990-03-30,4
1991-01-31,1.7
1991-01-31,1.7
1991-03-28,9.6
1992-01-30,3.4
1992-04-02,5.1
1993-01-26,11.4
1993-03-30,15.4
1994-01-31,1.4
1994-03-31,4.7
1995-01-30,14
1995-03-28,23.2
1996-02-03,7.1
1996-03-26,13
1997-01-31,13.7
1997-03-29,4.8
1998-01-28,7
1998-03-30,16.4
1999-01-27,7.7
1999-03-29,9.6
2000-01-26,5.2
2000-03-29,9.8
2001-01-31,3.7
2001-03-28,5.7
2002-02-04,6.8
2002-03-27,8.8
2003-01-28,7.8
2003-03-28,8
2004-01-31,7.4
2004-03-24,8.1
2005-01-27,16.1
2005-03-31,20.5
2006-01-25,10.8
2007-01-30,2.4
2007-03-28,1.1
2008-02-02,10.8
2008-04-01,13.4
2009-01-28,5.7
2009-03-25,11.4
2010-01-31,9.6
2010-04-06,14
2011-02-02,9.9
2011-03-29,19.5
2012-01-26,2.8
2012-03-29,0.4
2013-01-31,7.1
2013-03-26,3.7
2014-02-01,2.3
2014-03-30,0.6
