"datetime","snow.water.eq.inches"
1979-01-01,7.6
1979-02-01,18.9
1979-03-01,31.8
1979-04-01,39.6
1979-05-01,38.6
1979-06-01,7.3
1980-01-01,13.2
1980-02-01,33.3
1980-03-01,55
1980-04-01,60
1980-05-01,56.4
1980-06-01,41.9
1981-01-01,4.5
1981-02-01,13.6
1981-03-01,18
1981-04-01,27.8
1981-05-01,20.5
1981-06-01,0
1982-01-01,26.3
1982-02-01,38.8
1982-03-01,43
1982-04-01,56.8
1982-05-01,54.1
1982-06-01,27.7
1983-01-01,25.6
1983-02-01,36.2
1983-03-01,52.4
1983-04-01,61.8
1983-05-01,63
1983-06-01,60.2
1984-01-01,33.4
1984-02-01,32.7
1984-03-01,36.6
1984-04-01,38
1984-05-01,36.6
1984-06-01,0
1985-01-01,18.5
1985-02-01,18.8
1985-03-01,23.5
1985-04-01,31.9
1985-05-01,16
1985-06-01,0
1986-01-01,15.1
1986-02-01,19.3
1986-03-01,49.4
1986-04-01,54.4
1986-05-01,44.5
1986-06-01,13.9
1987-01-01,1.8
1987-02-01,6.4
1987-03-01,12.6
1987-04-01,17.2
1987-05-01,3.5
1987-06-01,0
1988-01-01,9.4
1988-02-01,17.6
1988-03-01,18.5
1988-04-01,15.6
1988-05-01,7.4
1988-06-01,0.4
1989-01-01,15
1989-02-01,17.5
1989-03-01,21.6
1989-04-01,32.5
1989-05-01,23.7
1989-06-01,0
1990-01-01,5.5
1990-02-01,10
1990-03-01,15.4
1990-04-01,16.5
1990-05-01,6.6
1990-06-01,1.3
1991-01-01,3.6
1991-02-01,3.9
1991-03-01,5.6
1991-04-01,22.5
1991-05-01,21.3
1991-06-01,2.8
1992-01-01,8.3
1992-02-01,10.3
1992-03-01,18.5
1992-04-01,21.3
1992-05-01,1.9
1992-06-01,0
1993-01-01,14.7
1993-02-01,31.1
1993-03-01,40.8
1993-04-01,47.9
1993-05-01,47.7
1993-06-01,15.8
1994-01-01,5.1
1994-02-01,7.8
1994-03-01,17.8
1994-04-01,18.6
1994-05-01,12
1994-06-01,0
1995-01-01,16.2
1995-02-01,38.4
1995-03-01,39.4
1995-04-01,66
1995-05-01,73.3
1995-06-01,65.4
1996-01-01,9.3
1996-02-01,21.1
1996-03-01,36.5
1996-04-01,45.7
1996-05-01,37.9
1996-06-01,12.8
1997-01-01,30.7
1997-02-01,52
1997-03-01,48.6
1997-04-01,46.4
1997-05-01,33.4
1997-06-01,0
1998-01-01,9.8
1998-02-01,21.4
1998-03-01,44.3
1998-04-01,51
1998-05-01,51.4
1998-06-01,50.6
1999-01-01,12.9
1999-02-01,24.3
1999-03-01,38.5
1999-04-01,43.3
1999-05-01,49.3
1999-06-01,17.2
2000-01-01,2
2000-02-01,15.7
2000-03-01,29.6
2000-04-01,29.4
2000-05-01,20.1
2000-06-01,0
2001-01-01,5.3
2001-02-01,10.5
2001-03-01,19.8
2001-04-01,21
2001-05-01,19.8
2001-06-01,0
2002-01-01,20.7
2002-02-01,24
2002-03-01,27.5
2002-04-01,35
2002-05-01,26.3
2002-06-01,0
2003-01-01,20
2003-02-01,23.9
2003-03-01,28
2003-04-01,31.7
2003-05-01,38.9
2003-06-01,13.1
2004-01-01,19.7
2004-02-01,23.6
2004-03-01,36.4
2004-04-01,33
2004-05-01,19.2
2004-06-01,0
2005-01-01,18.2
2005-02-01,30.1
2005-03-01,35.5
2005-04-01,44.1
2005-05-01,44.3
2005-06-01,19.8
2006-01-01,21.9
2006-02-01,32.4
2006-03-01,39.5
2006-04-01,54.3
2006-05-01,63.1
2006-06-01,28
2007-01-01,5.7
2007-02-01,7.3
2007-03-01,17.5
2007-04-01,14.2
2007-05-01,7.1
2007-06-01,0
2008-01-01,7
2008-02-01,18.9
2008-03-01,28.1
2008-04-01,28.1
2008-05-01,18.9
2008-06-01,0
2009-01-01,9
2009-02-01,14.4
2009-03-01,22.6
2009-04-01,32.5
2009-05-01,28.5
2009-06-01,0
2010-01-01,11.1
2010-02-01,22.8
2010-03-01,30.1
2010-04-01,34.1
2010-05-01,37.3
2010-06-01,25.8
2011-01-01,25.3
2011-02-01,27.6
2011-03-01,36.3
2011-04-01,53.1
2011-05-01,52.8
2011-06-01,41.1
2012-01-01,1
2012-02-01,7.7
2012-03-01,9.8
2012-04-01,17.1
2012-05-01,8.2
2012-06-01,0
2013-01-01,20.3
2013-02-01,22.7
2013-03-01,23.9
2013-04-01,22.8
2013-05-01,5.5
2013-06-01,0
2014-01-01,3.7
2014-02-01,7
2014-03-01,13.3
2014-04-01,17.2
2014-05-01,8.5
2014-06-01,0
