"CALIFORNIA","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"December 2011 Benchmark","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"NAICS CODES","","TITLE","40544.0","40575.0","40603.0","40634.0","40664.0","40695.0","40725.0","40756.0","40787.0","40817.0","40848.0","40878.0"
"000111, 000112, 000113, 000114, 000115","TOTAL AGRICULTURAL","","312400.0","314000.0","301200.0","357000.0","428700.0","449500.0","434200.0","440000.0","445400.0","430600.0","386600.0","335800.0"
"000111, 000112","TOTAL PRODUCTION  ","","163200.0","167200.0","167100.0","192100.0","213000.0","219800.0","221700.0","220200.0","226000.0","224100.0","202500.0","179900.0"
"000111","TOTAL CROP PRODUCTION   ","","134900.0","138700.0","138700.0","163100.0","183700.0","190400.0","192100.0","190500.0","196400.0","194500.0","173200.0","150600.0"
"111110, 111120, 111130, 111140, 111150, 111160, 111191, 111199","OILSEED AND GRAIN FARMING","","2000.0","2200.0","2500.0","3100.0","3700.0","3200.0","3100.0","3200.0","3200.0","3700.0","3300.0","2600.0"
"111211, 111219","VEGETABLE AND MELON FARMING","","24100.0","25000.0","26300.0","31400.0","33600.0","34100.0","37800.0","38100.0","38700.0","38800.0","34400.0","27600.0"
"","FRUITS AND TREE NUTS","","72300.0","75600.0","73200.0","88700.0","105700.0","112200.0","110300.0","108800.0","113300.0","108300.0","95100.0","82600.0"
"111333, 111334","","BERRY CROPS","14900.0","20200.0","23900.0","34000.0","42800.0","47500.0","44300.0","39400.0","37500.0","37800.0","33300.0","22600.0"
"111332.0","","GRAPES","25800.0","24700.0","21500.0","24300.0","27400.0","29300.0","28200.0","29900.0","33200.0","31200.0","24500.0","25400.0"
"111335.0","","TREE NUTS","11700.0","11700.0","10500.0","10800.0","11600.0","11400.0","12200.0","12500.0","15000.0","16100.0","15400.0","14700.0"
"111310, 111320","","CITRUS FRUITS","5100.0","5200.0","4500.0","4900.0","4900.0","4900.0","4900.0","5100.0","5100.0","5500.0","5600.0","4900.0"
"111331, 111336, 111339","","DECIDUOUS TREE FRUITS","14800.0","13800.0","12800.0","14600.0","19000.0","19100.0","20700.0","21900.0","22500.0","17700.0","16300.0","15000.0"
"","GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION","","25900.0","24900.0","25500.0","27300.0","27200.0","26700.0","26200.0","25700.0","26100.0","28400.0","26200.0","25500.0"
"111421, 111422","","ORNAMENTAL FLORIST AND NURSERY PRODUCTS","21800.0","20700.0","21200.0","22800.0","22600.0","22300.0","21700.0","21300.0","21500.0","23800.0","21700.0","21200.0"
"111411, 111419","","FOOD CROPS GROWN UNDER COVER","4100.0","4200.0","4300.0","4500.0","4600.0","4400.0","4500.0","4400.0","4600.0","4600.0","4500.0","4300.0"
"","OTHER CROP FARMING","","10600.0","11000.0","11200.0","12600.0","13500.0","14200.0","14700.0","14700.0","15100.0","15300.0","14200.0","12300.0"
"111920.0","","COTTON","2400.0","2600.0","2800.0","3000.0","3100.0","3200.0","3300.0","3200.0","3200.0","3400.0","3500.0","3100.0"
"111940, 111991, 111998","","OTHER FIELD CROPS","8200.0","8400.0","8400.0","9600.0","10400.0","11000.0","11400.0","11500.0","11900.0","11900.0","10700.0","9200.0"
"000112","TOTAL ANIMAL PRODUCTION AND AQUACULTURE","","28300.0","28500.0","28400.0","29000.0","29300.0","29400.0","29600.0","29700.0","29600.0","29600.0","29300.0","29300.0"
"112111.0","","BEEF CATTLE EXCLUDING FEED LOTS","3800.0","3900.0","3900.0","3900.0","4000.0","4000.0","4100.0","4100.0","4100.0","4100.0","4100.0","4200.0"
"112120.0","","DAIRY FARMS","17700.0","17800.0","17800.0","18200.0","18300.0","18300.0","18400.0","18500.0","18500.0","18500.0","18300.0","18200.0"
"112112, 112210, 112310, 112320, 112330, 112340, 112390, 112410, 112420, 112910, 112920, 112930, 112990, 112511, 112512, 112519","","OTHER LIVESTOCK AND AQUACULTURE","6800.0","6800.0","6700.0","6900.0","7000.0","7100.0","7100.0","7100.0","7000.0","7000.0","6900.0","6900.0"
"113110,113210","FORESTRY","","700.0","700.0","700.0","700.0","800.0","1300.0","1200.0","1200.0","1200.0","1100.0","1000.0","800.0"
"000114","FISHING, HUNTING, AND TRAPPING","","500.0","400.0","400.0","400.0","500.0","500.0","400.0","400.0","500.0","400.0","400.0","400.0"
"000115","SUPPORT ACTIVITIES FOR CROP AND ANIMAL PRODUCTION","","148000.0","145700.0","133000.0","163800.0","214400.0","227900.0","210900.0","218200.0","217800.0","205000.0","182700.0","154700.0"
"115111.0","","COTTON GINNING","400.0","300.0","200.0","200.0","200.0","200.0","200.0","200.0","300.0","400.0","800.0","800.0"
"115112.0","","SOIL PREPARATION, PLANTING, CULTIVATING","7300.0","7500.0","7300.0","8000.0","8900.0","9200.0","9200.0","9000.0","8600.0","8500.0","8200.0","7600.0"
"115113.0","","CROP HARVESTING, PRIMARILY BY MACHINE","3500.0","3600.0","3800.0","4900.0","5700.0","5200.0","5400.0","5500.0","5700.0","5900.0","5300.0","3800.0"
"115114.0","","POSTHARVEST CROP ACTIVITIES (EXCL. COTTON GINNING)","26500.0","26000.0","25800.0","31800.0","43000.0","44700.0","39500.0","40600.0","38800.0","36600.0","35500.0","30600.0"
"115210.0","","SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION","2900.0","2900.0","2900.0","2900.0","2900.0","2900.0","2900.0","2900.0","2800.0","2800.0","2800.0","2700.0"
"","FARM LABOR AND MANAGEMENT","","107400.0","105400.0","93000.0","116000.0","153700.0","165700.0","153700.0","160000.0","161600.0","150800.0","130100.0","109200.0"
"115115.0","","FARM LABOR CONTRACTORS AND CREW LEADERS","99100.0","96900.0","85100.0","107200.0","142200.0","154400.0","141200.0","149100.0","149800.0","139800.0","121500.0","101800.0"
"115116.0","","FARM MANAGEMENT SERVICES","8300.0","8500.0","7900.0","8800.0","11500.0","11300.0","12500.0","10900.0","11800.0","11000.0","8600.0","7400.0"
"","","","","","","","","","","","","","",""
"Updated 9/26/2012","","","","","","","","","","","","","",""
"Industry detail may not add up to totals due to independent rounding.","","","","","","","","","","","","","",""
