"CALIFORNIA","","","","","","","","","","","","","",""
"2010 Benchmark","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"NAICS CODES","","TITLE","39814.0","39845.0","39873.0","39904.0","39934.0","39965.0","39995.0","40026.0","40057.0","40087.0","40118.0","40148.0"
"000111, 000112, 000113, 000114, 000115","TOTAL AGRICULTURAL","","308900.0","293700.0","296500.0","351400.0","442100.0","455400.0","422200.0","424500.0","432100.0","398200.0","342000.0","299600.0"
"000111, 000112","TOTAL PRODUCTION  ","","167100.0","164100.0","171200.0","196500.0","223100.0","227300.0","216900.0","220700.0","221300.0","218100.0","191400.0","170200.0"
"000111","TOTAL CROP PRODUCTION   ","","138300.0","135300.0","142300.0","167100.0","193300.0","197400.0","187400.0","191300.0","192000.0","189400.0","162500.0","141800.0"
"111160, 111110, 111120, 111130, 111140, 111150, 111191, 111199","OILSEED AND GRAIN FARMING","","1600.0","1700.0","1900.0","2900.0","3000.0","2700.0","2700.0","2700.0","2900.0","3100.0","2500.0","2100.0"
"111211, 111219","VEGETABLE AND MELON FARMING","","23100.0","23500.0","27200.0","32400.0","36600.0","36200.0","37300.0","38100.0","38200.0","37700.0","32700.0","25200.0"
"","FRUITS AND TREE NUTS","","73000.0","71300.0","73200.0","88900.0","108900.0","114100.0","102900.0","106500.0","107800.0","104400.0","86600.0","74800.0"
"111333, 111334","","BERRY CROPS","16900.0","18700.0","25100.0","35900.0","43500.0","45400.0","38000.0","35900.0","34400.0","35100.0","30500.0","19800.0"
"111332.0","","GRAPES","26300.0","24600.0","22500.0","25100.0","29500.0","31300.0","28500.0","30700.0","34300.0","31600.0","22400.0","24700.0"
"111335.0","","TREE NUTS","12000.0","10900.0","10100.0","9700.0","11500.0","11600.0","10900.0","11900.0","13500.0","14500.0","13700.0","12300.0"
"111310, 111320","","CITRUS FRUITS","5200.0","5200.0","4600.0","4700.0","4900.0","5300.0","4300.0","4300.0","4300.0","4800.0","4700.0","4300.0"
"111331, 111336, 111339","","DECIDUOUS TREE FRUITS","12600.0","11900.0","10900.0","13500.0","19500.0","20500.0","21200.0","23700.0","21300.0","18400.0","15300.0","13700.0"
"","GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION","","28800.0","27000.0","27400.0","28300.0","28800.0","28200.0","27300.0","26600.0","26100.0","27700.0","25900.0","26400.0"
"111421, 111422","","ORNAMENTAL FLORIST AND NURSERY PRODUCTS","24400.0","22600.0","22800.0","23400.0","23900.0","23400.0","22500.0","21800.0","21400.0","23000.0","21500.0","22200.0"
"111411, 111419","","FOOD CROPS GROWN UNDER COVER","4400.0","4400.0","4600.0","4900.0","4900.0","4800.0","4800.0","4800.0","4700.0","4700.0","4400.0","4200.0"
"","OTHER CROP FARMING","","11800.0","11800.0","12600.0","14600.0","16000.0","16200.0","17200.0","17400.0","17000.0","16500.0","14800.0","13300.0"
"111920.0","","COTTON","2800.0","2800.0","3200.0","3300.0","3400.0","3500.0","3600.0","3600.0","3500.0","3700.0","3700.0","3100.0"
"111940, 111991, 111998","","OTHER FIELD CROPS","9000.0","9000.0","9400.0","11300.0","12600.0","12700.0","13600.0","13800.0","13500.0","12800.0","11100.0","10200.0"
"000112","TOTAL ANIMAL PRODUCTION ","","28800.0","28800.0","28900.0","29400.0","29800.0","29900.0","29500.0","29400.0","29300.0","28700.0","28900.0","28400.0"
"112111.0","","BEEF CATTLE EXCLUDING FEED LOTS","4100.0","4200.0","4300.0","4600.0","4800.0","5000.0","5000.0","5000.0","5000.0","4600.0","4900.0","4400.0"
"112120.0","","DAIRY FARMS","17900.0","17800.0","17800.0","18000.0","18100.0","18000.0","17700.0","17600.0","17600.0","17400.0","17300.0","17300.0"
"112112, 112210, 112310, 112330, 112320, 112340, 112390, 112410, 112420, 112920, 112930, 112990, 112910, 112511, 112519, 112512","","OTHER LIVESTOCK","6800.0","6800.0","6800.0","6800.0","6900.0","6900.0","6800.0","6800.0","6700.0","6700.0","6700.0","6700.0"
"113110,113210","FORESTRY","","1400.0","1000.0","900.0","700.0","800.0","1200.0","900.0","700.0","800.0","600.0","600.0","500.0"
"000114","FISHING, HUNTING, AND TRAPPING","","600.0","600.0","600.0","500.0","500.0","500.0","500.0","500.0","500.0","600.0","600.0","700.0"
"000115","SUPPORT ACTIVITIES FOR CROP AND ANIMAL PRODUCTION","","139800.0","128000.0","123800.0","153700.0","217700.0","226400.0","203900.0","202600.0","209500.0","178900.0","149400.0","128200.0"
