"Agriculture Estimates - 2014","","","","","","","","","","","","","",""
"CALIFORNIA","","","","","","","","","","","","","",""
"2013 Benchmark","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"NAICS CODES","","TITLE","41640.0","41671.0","41699.0","41730.0","41760.0","41791.0","41821.0","41852.0","41883.0","41913.0","41944.0","41974.0"
"000111, 000112, 000113, 000114, 000115","TOTAL AGRICULTURAL","","335600.0","339600.0","344700.0","","","","","","","","",""
"000111, 000112","TOTAL PRODUCTION  ","","169900.0","174600.0","180400.0","","","","","","","","",""
"000111","TOTAL CROP PRODUCTION   ","","142100.0","146700.0","152500.0","","","","","","","","",""
"111110, 111120, 111130, 111140, 111150, 111160, 111191, 111199","OILSEED AND GRAIN FARMING","","2400.0","2700.0","3200.0","","","","","","","","",""
"111211, 111219","VEGETABLE AND MELON FARMING","","24900.0","26500.0","28300.0","","","","","","","","",""
"","FRUITS AND TREE NUTS","","77500.0","80700.0","83000.0","","","","","","","","",""
"111333, 111334","","BERRY CROPS","29800.0","24100.0","30100.0","","","","","","","","",""
"111332.0","","GRAPES","23900.0","23200.0","21300.0","","","","","","","","",""
"111335.0","","TREE NUTS","13800.0","13600.0","13000.0","","","","","","","","",""
"111310, 111320","","CITRUS FRUITS","5700.0","5600.0","5200.0","","","","","","","","",""
"111331, 111336, 111339","","DECIDUOUS TREE FRUITS","14300.0","14200.0","13400.0","","","","","","","","",""
"","GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION","","26500.0","25500.0","26200.0","","","","","","","","",""
"111421, 111422","","ORNAMENTAL FLORIST AND NURSERY PRODUCTS","19900.0","20200.0","20500.0","","","","","","","","",""
"111411, 111419","","FOOD CROPS GROWN UNDER COVER","4200.0","4200.0","4400.0","","","","","","","","",""
"","OTHER CROP FARMING","","10800.0","11300.0","11800.0","","","","","","","","",""
"111920.0","","COTTON","2300.0","2400.0","2600.0","","","","","","","","",""
"111940, 111991, 111998","","OTHER FIELD CROPS","8500.0","8900.0","9200.0","","","","","","","","",""
"000112","TOTAL ANIMAL PRODUCTION AND AQUACULTURE","","27800.0","27900.0","27900.0","","","","","","","","",""
"112111.0","","BEEF CATTLE EXCLUDING FEED LOTS","4100.0","4100.0","4100.0","","","","","","","","",""
"112120.0","","DAIRY FARMS","17400.0","17500.0","17500.0","","","","","","","","",""
"112112, 112210, 112310, 112320, 112330, 112340, 112390, 112410, 112420, 112910, 112920, 112930, 112990, 112511, 112512, 112519","","OTHER LIVESTOCK AND AQUACULTURE","6300.0","6300.0","6300.0","","","","","","","","",""
"113110,113210","FORESTRY","","700.0","700.0","700.0","","","","","","","","",""
"000114","FISHING, HUNTING, AND TRAPPING","","400.0","400.0","400.0","","","","","","","","",""
"000115","SUPPORT ACTIVITIES FOR CROP AND ANIMAL PRODUCTION","","164600.0","163900.0","163200.0","","","","","","","","",""
"115111.0","","COTTON GINNING","500.0","300.0","300.0","","","","","","","","",""
"115112.0","","SOIL PREPARATION, PLANTING, CULTIVATING","7400.0","7900.0","8200.0","","","","","","","","",""
"115113.0","","CROP HARVESTING, PRIMARILY BY MACHINE","5200.0","5100.0","5400.0","","","","","","","","",""
"115114.0","","POSTHARVEST CROP ACTIVITIES (EXCL. COTTON GINNING)","27200.0","27300.0","28500.0","","","","","","","","",""
"115210.0","","SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION","2700.0","2800.0","2800.0","","","","","","","","",""
"","FARM LABOR AND MANAGEMENT","","121600.0","120500.0","118000.0","","","","","","","","",""
"115115.0","","FARM LABOR CONTRACTORS AND CREW LEADERS","110400.0","109200.0","106800.0","","","","","","","","",""
"115116.0","","FARM MANAGEMENT SERVICES","11200.0","11300.0","11200.0","","","","","","","","",""
"","","","","","","","","","","","","","",""
"Updated 5/20/2014","","","","","","","","","","","","","",""
"Industry detail may not add up to totals due to independent rounding.","","","","","","","","","","","","","",""
