"CALIFORNIA","","","","","","","","","","","","","",""
"2012 Benchmark","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"NAICS CODES","","TITLE","40909.0","40940.0","40969.0","41000.0","41030.0","41061.0","41091.0","41122.0","41153.0","41183.0","41214.0","41244.0"
"000111, 000112, 000113, 000114, 000115","TOTAL AGRICULTURAL","","323900.0","321100.0","319200.0","346000.0","441400.0","471200.0","454400.0","452800.0","459400.0","437200.0","380600.0","337500.0"
"000111, 000112","TOTAL PRODUCTION  ","","166600.0","166800.0","171400.0","185600.0","213700.0","223400.0","222700.0","222300.0","229500.0","226200.0","198900.0","177700.0"
"000111","TOTAL CROP PRODUCTION   ","","138000.0","138200.0","142600.0","156700.0","184500.0","193800.0","193100.0","192900.0","200200.0","197300.0","170400.0","149400.0"
"111110, 111120, 111130, 111140, 111150, 111160, 111191, 111199","OILSEED AND GRAIN FARMING","","2200.0","2300.0","2600.0","3000.0","4100.0","3500.0","3200.0","3300.0","3300.0","3800.0","3300.0","2600.0"
"111211, 111219","VEGETABLE AND MELON FARMING","","24300.0","24000.0","26200.0","29600.0","34000.0","35800.0","38900.0","38500.0","39400.0","38800.0","32400.0","27700.0"
"","FRUITS AND TREE NUTS","","75900.0","76700.0","77300.0","85500.0","105400.0","113100.0","109900.0","110600.0","116200.0","111500.0","95200.0","81700.0"
"111333, 111334","","BERRY CROPS","17900.0","21600.0","27800.0","34800.0","42000.0","46800.0","42600.0","39900.0","39500.0","39400.0","33400.0","23900.0"
"111332.0","","GRAPES","24600.0","23700.0","21000.0","20400.0","26900.0","28000.0","27900.0","29600.0","33800.0","29100.0","23200.0","23900.0"
"111335.0","","TREE NUTS","13500.0","12700.0","11200.0","10800.0","12200.0","12100.0","12600.0","13400.0","15500.0","17500.0","15200.0","13900.0"
"111310, 111320","","CITRUS FRUITS","5600.0","5400.0","4700.0","4900.0","5900.0","6200.0","6200.0","5900.0","6000.0","6200.0","6100.0","5000.0"
"111331, 111336, 111339","","DECIDUOUS TREE FRUITS","14300.0","13300.0","12600.0","14600.0","18400.0","20000.0","20600.0","21800.0","21400.0","19300.0","17300.0","15000.0"
"","GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION","","25300.0","24700.0","25600.0","26800.0","27700.0","27600.0","27000.0","26500.0","27200.0","28800.0","26200.0","25800.0"
"111421, 111422","","ORNAMENTAL FLORIST AND NURSERY PRODUCTS","21100.0","20400.0","21200.0","22100.0","22500.0","22500.0","22300.0","21800.0","22600.0","24300.0","21900.0","21600.0"
"111411, 111419","","FOOD CROPS GROWN UNDER COVER","4200.0","4300.0","4400.0","4700.0","5200.0","5100.0","4700.0","4700.0","4600.0","4500.0","4300.0","4200.0"
"","OTHER CROP FARMING","","10300.0","10500.0","10900.0","11800.0","13300.0","13800.0","14100.0","14000.0","14100.0","14400.0","13300.0","11600.0"
"111920.0","","COTTON","2400.0","2400.0","2600.0","2800.0","2900.0","3000.0","3100.0","3100.0","3000.0","3300.0","3200.0","2700.0"
"111940, 111991, 111998","","OTHER FIELD CROPS","7900.0","8100.0","8300.0","9000.0","10400.0","10800.0","11000.0","10900.0","11100.0","11100.0","10100.0","8900.0"
