Lemons Avg Price,Oranges Avg Price,Lettuce Avg Price,State Avg Drought Index,summer
1.5483333333333331,1.12,0.922,0.0,Jun 01 - Aug 31 2011
1.6420000000000001,1.1473333333333333,0.8806666666666666,0.8582833333333332,Jun 01 - Aug 31 2012
1.6213333333333335,1.2703333333333333,0.9786666666666667,1.8572533333333332,Jun 01 - Aug 31 2013
2.090666666666667,1.3853333333333333,1.1133333333333333,3.2186749999999993,Jun 01 - Aug 31 2014
